,Esti_r,Esti_pValue,True_r,True_pValue,ACC_average,RT_average,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,par_ind,True_correlation,TypeIerror,nreps,full_speed
0,-0.03478473489821837,0.831259716618264,0.1654952743663498,0.3074664327335267,0.743645833333333,1.8025279639723397,,,,,,,,,,,,,,,,
1,0.19738028631569668,0.22215750045567845,0.22189884971096427,0.16877962710958727,0.7396875000000002,1.7563222360052166,,,,,,,,,,,,,,,,
2,-0.24885861955682387,0.12150530577533233,0.2173187006393933,0.17797263218958853,0.7065625,1.8685095686341324,,,,,,,,,,,,,,,,
3,-0.08266174041397474,0.6120916055995208,0.11643437504891864,0.4743102063672654,0.7525000000000001,1.7946321713955449,,,,,,,,,,,,,,,,
4,0.17767595388722102,0.2727096522225968,-0.09987150574411871,0.5397774554768325,0.7085416666666668,1.8260882687009876,,,,,,,,,,,,,,,,
5,-0.20775924943994292,0.1983004999712955,0.1654952743663498,0.3074664327335267,0.7320833333333333,1.8184759857691823,,,,,,,,,,,,,,,,
6,-0.07784817519129182,0.6330287299236038,-0.032682281448850624,0.84132434739109,0.7745833333333335,1.5876357994042338,,,,,,,,,,,,,,,,
7,0.23020888965416744,0.15298233579604498,0.00824029610253395,0.959752316080863,0.7255208333333334,2.0102970597660166,,,,,,,,,,,,,,,,
8,0.026399120434525445,0.8715449718094442,0.23520835506251944,0.14401448486720253,0.7217708333333333,1.8788011173158885,,,,,,,,,,,,,,,,
9,0.09486962035780802,0.5603661118618151,0.06002772848563816,0.712916382520441,0.7079166666666667,1.976632860690976,,,,,,,,,,,,,,,,
10,-0.14992514577041174,0.35581135418741594,0.1654952743663498,0.3074664327335267,0.7246875,1.8219572825434933,,,,,,,,,,,,,,,,
11,-0.021088807944684262,0.8972293225037582,-0.04979915011984799,0.7602446234879899,0.7436458333333332,1.7772657802406076,,,,,,,,,,,,,,,,
12,0.31014581828492677,0.05145548519909121,-0.07631144418637342,0.6397738266716394,0.6901041666666666,1.7516317864817883,,,,,,,,,,,,,,,,
13,0.11910795343507215,0.4641505234818753,0.12936692134842326,0.42626740816039144,0.6969791666666669,1.7605236734962095,,,,,,,,,,,,,,,,
14,-0.31175458674114925,0.05019500526489211,-0.33848068224576905,0.03264963883241337,0.7333333333333332,1.8733305885068448,,,,,,,,,,,,,,,,
15,-0.01665089755258892,0.9187748348572282,0.1654952743663498,0.3074664327335267,0.7346875,1.9981414198890945,,,,,,,,,,,,,,,,
16,0.017998184096445373,0.9122271592388956,-0.032682281448850624,0.84132434739109,0.7759375000000001,1.5832280592340975,,,,,,,,,,,,,,,,
17,0.378301281061322,0.01608732838936667,0.00824029610253395,0.959752316080863,0.7146875,1.9535015289578592,,,,,,,,,,,,,,,,
18,-0.18906849774660894,0.24263289334760552,0.18275150237916163,0.2590208994275319,0.7072916666666668,1.8736210846854378,,,,,,,,,,,,,,,,
19,0.09921674353950626,0.542451755795593,-0.12111492714847427,0.4566010683659818,0.7133333333333335,2.055567502320433,,,,,,,,,,,,,,,,
20,0.08317368141558018,0.6098822658648128,0.1654952743663498,0.3074664327335267,0.7279166666666667,1.9991143778820217,,,,,,,,,,,,,,,,
21,-0.05618685941693956,0.7305749924851607,-0.032682281448850624,0.84132434739109,0.7703125,1.581972103418472,,,,,,,,,,,,,,,,
22,0.23060511352443086,0.15225707541530237,0.00824029610253395,0.959752316080863,0.7106250000000001,1.8762538731051612,,,,,,,,,,,,,,,,
23,-0.45686707738943705,0.003041682629107688,0.18275150237916163,0.2590208994275319,0.6864583333333334,1.8189365323074163,,,,,,,,,,,,,,,,
24,-0.05366525082243273,0.7422438812348158,0.29460986556487717,0.06498126736314089,0.6932291666666666,1.7708354879527657,,,,,,,,,,,,,,,,
25,-0.30291979492454635,0.057434112463629054,0.1654952743663498,0.3074664327335267,0.7434375,1.9817402091777574,,,,,,,,,,,,,,,,
26,0.191860619385415,0.23561748635592347,0.22189884971096427,0.16877962710958727,0.7584375,1.8296990366528427,,,,,,,,,,,,,,,,
27,-0.04689812669913307,0.7738348321317625,0.06514775919042746,0.6896059443385492,0.6984375,1.8536963627347718,,,,,,,,,,,,,,,,
28,-0.2406944797984132,0.1346255788486428,0.11263227861748763,0.48895785503571987,0.7088541666666666,1.8409190627808372,,,,,,,,,,,,,,,,
29,-0.05878098520430468,0.7186326961014702,-0.24730076799057282,0.12393167835370253,0.7241666666666667,1.8957989084472255,,,,,,,,,,,,,,,,
30,-0.17782485449114516,0.2723014304155362,0.1654952743663498,0.3074664327335267,0.7393749999999999,1.9636786852482087,,,,,,,,,,,,,,,,
31,0.10906100084709291,0.5029262916245151,-0.031371371302197915,0.8476125188374306,0.7551041666666667,1.72612697872178,,,,,,,,,,,,,,,,
32,0.32419943654206235,0.041261852411231655,0.30749776324456507,0.053585511821613085,0.6906249999999999,1.8358796274786198,,,,,,,,,,,,,,,,
33,-0.3839063462438299,0.01446228715652718,0.18275150237916163,0.2590208994275319,0.6914583333333333,1.7427697562798858,,,,,,,,,,,,,,,,
34,0.17445716141236994,0.2816324518449104,0.3120419621197447,0.04997248209202412,0.7184375000000001,1.7120105619821697,,,,,,,,,,,,,,,,
35,-0.0033900782736449534,0.9834363986996837,0.1654952743663498,0.3074664327335267,0.739583333333333,1.797151496056467,,,,,,,,,,,,,,,,
36,-0.11806875472356206,0.46808563118509816,0.22189884971096427,0.16877962710958727,0.7466666666666668,1.9024755301838738,,,,,,,,,,,,,,,,
37,-0.05522911458524491,0.7350001271804432,-0.08269288664780405,0.6119570934216869,0.6897916666666666,1.7876050152443352,,,,,,,,,,,,,,,,
38,-0.24522061947279006,0.12722788191998424,0.01792379700615642,0.9125885277533874,0.7143749999999999,1.9788707559928298,,,,,,,,,,,,,,,,
39,-0.06221719304040236,0.7029152220246746,0.22245559276376525,0.16768592984923775,0.6952083333333334,1.9185977869542934,,,,,,,,,,,,,,,,
40,-0.29937757857015823,0.06056078504171472,0.1654952743663498,0.3074664327335267,0.7455208333333331,1.799070362090133,,,,,,,,,,,,,,,,
41,0.10681173986703829,0.5118265903193302,0.22189884971096427,0.16877962710958727,0.7486458333333332,1.8888495683825266,,,,,,,,,,,,,,,,
42,0.1848460128616118,0.2535076143471009,0.30514831712343127,0.0555339736404274,0.7012500000000002,2.0295780283274754,,,,,,,,,,,,,,,,
43,0.028542334560809,0.8612141195068286,0.2109971887227939,0.1912405082387033,0.6895833333333333,1.8450797798515617,,,,,,,,,,,,,,,,
44,0.153609734839653,0.3439755573320017,0.06763619708866457,0.6783763427601892,0.7213541666666667,1.8743213849887248,,,,,,,,,,,,,,,,
45,-0.08161587427369181,0.6166156846095425,0.1654952743663498,0.3074664327335267,0.7416666666666664,1.9496723616681995,,,,,,,,,,,,,,,,
46,-0.03986622622528658,0.8070465527382726,0.22189884971096427,0.16877962710958727,0.7636458333333336,1.8130983897950503,,,,,,,,,,,,,,,,
47,0.08381962274180253,0.6070994967046373,0.06514775919042746,0.6896059443385492,0.7033333333333334,1.8282711198429265,,,,,,,,,,,,,,,,
48,-0.18199310655716783,0.2610367027085075,0.11263227861748763,0.48895785503571987,0.698125,1.8055942690713944,,,,,,,,,,,,,,,,
49,0.3233022250866352,0.04185930764419731,0.5020607003948179,0.0009637501588553486,0.7201041666666665,1.900504698152654,,,,,,,,,,,,,,,,
50,0.06961283102997526,0.6695048248814359,0.1654952743663498,0.3074664327335267,0.7424999999999998,1.7946232534308606,,,,,,,,,,,,,,,,
51,0.12139509160113628,0.45555249541720416,0.22189884971096427,0.16877962710958727,0.7488541666666666,1.8811287417293836,,,,,,,,,,,,,,,,
52,-0.18569865996142051,0.25128586321550384,0.30514831712343127,0.0555339736404274,0.7047916666666667,1.9957984463715313,,,,,,,,,,,,,,,,
53,-0.20910197634531114,0.19535094764469407,0.2109971887227939,0.1912405082387033,0.7108333333333333,1.688227333561517,,,,,,,,,,,,,,,,
54,0.040257111939482414,0.8051910212166384,0.2599393123288512,0.10526414951416614,0.7319791666666667,1.8602442647997914,,,,,,,,,,,,,,,,
55,-0.025676666311385463,0.8750322229326204,0.1654952743663498,0.3074664327335267,0.7369791666666667,1.988208932892109,,,,,,,,,,,,,,,,
56,0.06467138242810647,0.6917632892739104,-0.04979915011984799,0.7602446234879899,0.7307291666666667,1.7752098808282362,,,,,,,,,,,,,,,,
57,-0.06004124979858789,0.7128544714499879,-0.07631144418637342,0.6397738266716394,0.6810416666666665,1.7751122078827275,,,,,,,,,,,,,,,,
58,-0.03175306981273382,0.8457806090162299,0.12936692134842326,0.42626740816039144,0.6823958333333334,1.8406870154446615,,,,,,,,,,,,,,,,
59,-0.337106430896131,0.0334080957057551,-0.33848068224576905,0.03264963883241337,0.7107291666666666,2.0307551040686667,,,,,,,,,,,,,,,,
60,-0.1518277777684832,0.3496691837648812,0.1654952743663498,0.3074664327335267,0.7469791666666666,1.879318200357568,,,,,,,,,,,,,,,,
61,0.20625247923283135,0.20164746538452208,0.22189884971096427,0.16877962710958727,0.7569791666666666,1.829391058729961,,,,,,,,,,,,,,,,
62,-0.16923043687204076,0.2965219805761692,0.06514775919042746,0.6896059443385492,0.67875,1.8389274073019621,,,,,,,,,,,,,,,,
63,0.12096337313489637,0.45716883259195606,0.1560801509416415,0.33617679452743193,0.7081250000000003,1.8072977426865449,,,,,,,,,,,,,,,,
64,-0.16023082204331204,0.3233218731508379,-0.33848068224576905,0.03264963883241337,0.7317708333333336,1.8941700958677885,,,,,,,,,,,,,,,,
65,-0.06687252978209857,0.6818154034266761,0.1654952743663498,0.3074664327335267,0.7456249999999998,1.9639677818569659,,,,,,,,,,,,,,,,
