,Esti_r,Esti_pValue,True_r,True_pValue,ACC_average,RT_average,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,par_ind,True_correlation,TypeIerror,nreps,full_speed
0,0.0306780335058505,0.7001648722025583,0.46898917037516896,3.974182542648233e-10,0.7190624999999997,1.8197046280997646,,,,,,,,,,,,,,,,
1,-0.013751977006643476,0.8629701428101647,0.46920945072627923,3.8901221717313207e-10,0.7007812500000001,1.7802615118713594,,,,,,,,,,,,,,,,
2,0.009921726556169637,0.9009035184488754,0.5495962677019665,5.2196397553234287e-14,0.7233072916666661,1.77690174907213,,,,,,,,,,,,,,,,
3,0.026773222219856514,0.7368238220815865,0.5163345024453814,2.7777229556944924e-12,0.7200520833333333,1.7972027574052727,,,,,,,,,,,,,,,,
4,0.2052169400246473,0.009235109884681063,0.46611654768665095,5.244737306635435e-10,0.7274218750000003,1.892994388126148,,,,,,,,,,,,,,,,
5,0.03479495450225627,0.6622515835058349,0.46898917037516896,3.974182542648233e-10,0.719114583333333,1.8198939368675926,,,,,,,,,,,,,,,,
6,-0.05083331278210799,0.5232344566402501,0.46920945072627923,3.8901221717313207e-10,0.7007552083333335,1.780944139054434,,,,,,,,,,,,,,,,
7,-0.10973990941452468,0.16715467718008603,0.5495962677019665,5.2196397553234287e-14,0.7181770833333336,1.8092902351508386,,,,,,,,,,,,,,,,
8,0.06261933958053506,0.43149211706020174,0.47876901099746705,1.5157116756493255e-10,0.7203125000000005,1.7889631548613163,,,,,,,,,,,,,,,,
9,-0.007722374638314459,0.9227925287525734,0.4324566758199371,1.1252403793344515e-08,0.7025781250000007,1.7745805909837746,,,,,,,,,,,,,,,,
10,0.03479495450225627,0.6622515835058349,0.46898917037516896,3.974182542648233e-10,0.719114583333333,1.8198939368675926,,,,,,,,,,,,,,,,
11,-0.05083331278210799,0.5232344566402501,0.46920945072627923,3.8901221717313207e-10,0.7005989583333336,1.780795427598448,,,,,,,,,,,,,,,,
12,-0.006144402412229785,0.9385340007035639,0.5495962677019665,5.2196397553234287e-14,0.7226302083333329,1.7762463769479648,,,,,,,,,,,,,,,,
13,-0.018350932224416326,0.8178412909895109,0.5163345024453814,2.7777229556944924e-12,0.7070052083333331,1.8225883678311952,,,,,,,,,,,,,,,,
14,-0.02977543040111063,0.7085809954407799,0.4542429517307517,1.6070210617379278e-09,0.7192187500000002,1.7522063508400845,,,,,,,,,,,,,,,,
15,0.08524662049717835,0.28381362840949875,0.46898917037516896,3.974182542648233e-10,0.7178125000000002,1.8448594072317543,,,,,,,,,,,,,,,,
16,-0.12342203154457368,0.1199724643528974,0.43649356813648843,7.9266418950448e-09,0.7045052083333335,1.846642856810941,,,,,,,,,,,,,,,,
17,0.020852530245444013,0.7935324571684341,0.5424664353766329,1.2697619220936397e-13,0.7204687500000001,1.8918310102071452,,,,,,,,,,,,,,,,
18,0.1561076609129074,0.04869608521657106,0.4996856539656963,1.7363213851693915e-11,0.7187500000000001,1.8245306071099674,,,,,,,,,,,,,,,,
19,-0.02205235869014665,0.7819419160525078,0.5669565449200505,5.474016212444768e-15,0.7211718749999997,1.8859399525778524,,,,,,,,,,,,,,,,
20,-0.024140199587368495,0.7618883083786329,0.46898917037516896,3.974182542648233e-10,0.724270833333333,1.9286965307395423,,,,,,,,,,,,,,,,
21,-0.04988820204279791,0.5309976350177752,0.571026260289413,3.1647870546182852e-15,0.7365885416666668,1.8359757549187634,,,,,,,,,,,,,,,,
22,-0.008391232427886374,0.9161288353418462,0.4415753279374729,5.066445370130905e-09,0.7130208333333332,1.7371859789562105,,,,,,,,,,,,,,,,
23,-0.015399138583971551,0.8467478277534451,0.541980686179792,1.3480171159512065e-13,0.7203385416666674,1.7676290016466125,,,,,,,,,,,,,,,,
24,0.11418110016887,0.15052733364420548,0.49694585600955654,2.3256288431618716e-11,0.7195312500000002,1.8161724871598803,,,,,,,,,,,,,,,,
25,-0.032735096104210215,0.6811213625381057,0.46898917037516896,3.974182542648233e-10,0.718880208333333,1.8191231040055087,,,,,,,,,,,,,,,,
26,0.13679568010790494,0.08454643657034787,0.46920945072627923,3.8901221717313207e-10,0.7096354166666662,1.8837945785404497,,,,,,,,,,,,,,,,
27,0.0652829403722171,0.4121181299594991,0.43657659401198906,7.869351873637066e-09,0.6995312499999998,1.8151716842471308,,,,,,,,,,,,,,,,
28,0.020496348823579397,0.7969820672367024,0.3842180708532668,5.281491580566619e-07,0.7184895833333337,1.9245998163137117,,,,,,,,,,,,,,,,
29,-0.04027032183703705,0.6131410010628434,0.547747161905744,6.586406862816442e-14,0.7185156249999999,1.7489745596943735,,,,,,,,,,,,,,,,
30,0.06793248081951171,0.3933629120223655,0.46898917037516896,3.974182542648233e-10,0.7178385416666668,1.8404272498054581,,,,,,,,,,,,,,,,
31,-0.036482586631189216,0.6469477562057605,0.43649356813648843,7.9266418950448e-09,0.700494791666667,1.8610324125484723,,,,,,,,,,,,,,,,
32,-0.03984169075135281,0.6169277736413132,0.5573937733432841,1.9266085833765216e-14,0.7199218750000004,1.7528370130275537,,,,,,,,,,,,,,,,
33,0.06330686797208435,0.42644187332703254,0.5121756971739791,4.431667252220722e-12,0.7266145833333331,1.8579767878221662,,,,,,,,,,,,,,,,
34,-0.030133454447265978,0.7052383929889641,0.49411528133537047,3.136737713124479e-11,0.726328125,1.8778625478785635,,,,,,,,,,,,,,,,
35,0.03479495450225627,0.6622515835058349,0.46898917037516896,3.974182542648233e-10,0.719114583333333,1.8198939368675926,,,,,,,,,,,,,,,,
36,-0.08095177541669007,0.3088630915563803,0.46920945072627923,3.8901221717313207e-10,0.7035156250000003,1.7834305348150281,,,,,,,,,,,,,,,,
37,0.10573220225369787,0.183299231948829,0.5495962677019665,5.2196397553234287e-14,0.7229687499999995,1.7753951083364268,,,,,,,,,,,,,,,,
38,0.10272353218962298,0.19615095659825607,0.5163345024453814,2.7777229556944924e-12,0.7230729166666668,1.7351927803926332,,,,,,,,,,,,,,,,
39,0.045050142553486716,0.5716225152894502,0.491930007706681,3.944412241861767e-11,0.7210156249999997,1.8494088131266957,,,,,,,,,,,,,,,,
40,0.02073790279000113,0.7946421887786024,0.46898917037516896,3.974182542648233e-10,0.7187760416666664,1.817959653116219,,,,,,,,,,,,,,,,
41,0.09334670824861992,0.24037087182485986,0.46920945072627923,3.8901221717313207e-10,0.7043489583333333,1.9214053123444317,,,,,,,,,,,,,,,,
42,0.061729966172864345,0.4380756781128855,0.44623324629842814,3.3396709570392464e-09,0.7210677083333339,1.817543059794696,,,,,,,,,,,,,,,,
43,-0.10652449183879781,0.18002008915904935,0.5349273414378075,3.17820786738756e-13,0.7014583333333333,1.7501475497370123,,,,,,,,,,,,,,,,
44,-0.05225495120121179,0.511666716873756,0.4976702722829752,2.15324853879217e-11,0.7221614583333336,1.8611933641116287,,,,,,,,,,,,,,,,
45,0.03217323653668992,0.6863035136970785,0.46898917037516896,3.974182542648233e-10,0.7177864583333332,1.8393497327218449,,,,,,,,,,,,,,,,
46,-0.0385057326437437,0.6287949297441141,0.5466740512016061,7.533275364915823e-14,0.7201822916666665,1.722394621511921,,,,,,,,,,,,,,,,
