,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
52,0.994,0.997,0.989,0.998,,,,,,,,,,,,,,,
53,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
54,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
55,0.986,0.998,0.981,0.998,,,,,,,,,,,,,,,
56,0.99,0.998,0.992,0.999,,,,,,,,,,,,,,,
57,0.993,0.997,0.988,0.998,,,,,,,,,,,,,,,
58,0.985,0.998,0.989,0.998,,,,,,,,,,,,,,,
59,0.993,0.998,0.99,0.998,,,,,,,,,,,,,,,
60,0.989,0.998,0.987,0.997,,,,,,,,,,,,,,,
61,0.989,0.997,0.994,0.998,,,,,,,,,,,,,,,
62,0.992,0.997,0.994,0.998,,,,,,,,,,,,,,,
63,0.986,0.997,0.988,0.997,,,,,,,,,,,,,,,
64,0.992,0.998,0.989,0.997,,,,,,,,,,,,,,,
65,0.99,0.997,0.988,0.997,,,,,,,,,,,,,,,
66,0.994,0.998,0.985,0.997,,,,,,,,,,,,,,,
67,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
68,0.988,0.998,0.986,0.998,,,,,,,,,,,,,,,
69,0.982,0.997,0.992,0.998,,,,,,,,,,,,,,,
70,0.986,0.998,0.991,0.997,,,,,,,,,,,,,,,
71,0.992,0.997,0.986,0.997,,,,,,,,,,,,,,,
72,0.993,0.998,0.994,0.997,,,,,,,,,,,,,,,
73,0.992,0.998,0.991,0.997,,,,,,,,,,,,,,,
74,0.992,0.998,0.989,0.998,,,,,,,,,,,,,,,
75,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
76,0.992,0.998,0.99,0.997,,,,,,,,,,,,,,,
77,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
78,0.99,0.998,0.992,0.998,,,,,,,,,,,,,,,
79,0.993,0.997,0.99,0.997,,,,,,,,,,,,,,,
80,0.987,0.998,0.988,0.997,,,,,,,,,,,,,,,
81,0.994,0.997,0.986,0.996,,,,,,,,,,,,,,,
82,0.992,0.997,0.991,0.998,,,,,,,,,,,,,,,
83,0.989,0.998,0.99,0.999,,,,,,,,,,,,,,,
84,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
85,0.989,0.998,0.988,0.997,,,,,,,,,,,,,,,
86,0.993,0.998,0.991,0.998,,,,,,,,,,,,,,,
87,0.991,0.998,0.988,0.998,,,,,,,,,,,,,,,
88,0.988,0.998,0.989,0.998,,,,,,,,,,,,,,,
89,0.991,0.998,0.992,0.999,,,,,,,,,,,,,,,
90,0.99,0.998,0.989,0.997,,,,,,,,,,,,,,,
91,0.988,0.998,0.987,0.999,,,,,,,,,,,,,,,
92,0.991,0.998,0.992,0.998,,,,,,,,,,,,,,,
93,0.993,0.998,0.993,0.999,,,,,,,,,,,,,,,
94,0.987,0.997,0.989,0.998,,,,,,,,,,,,,,,
95,0.988,0.998,0.989,0.997,,,,,,,,,,,,,,,
96,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
97,0.992,0.998,0.991,0.997,,,,,,,,,,,,,,,
98,0.993,0.998,0.989,0.999,,,,,,,,,,,,,,,
99,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
100,0.987,0.998,0.989,0.998,,,,,,,,,,,,,,,
101,0.991,0.998,0.986,0.997,,,,,,,,,,,,,,,
102,0.991,0.996,0.993,0.998,,,,,,,,,,,,,,,
103,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
104,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
105,0.988,0.997,0.988,0.998,,,,,,,,,,,,,,,
106,0.993,0.997,0.988,0.998,,,,,,,,,,,,,,,
107,0.992,0.998,0.988,0.997,,,,,,,,,,,,,,,
108,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
109,0.992,0.997,0.992,0.998,,,,,,,,,,,,,,,
110,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
111,0.994,0.998,0.989,0.998,,,,,,,,,,,,,,,
112,0.995,0.998,0.99,0.998,,,,,,,,,,,,,,,
113,0.987,0.998,0.986,0.999,,,,,,,,,,,,,,,
114,0.993,0.998,0.992,0.998,,,,,,,,,,,,,,,
115,0.986,0.998,0.99,0.997,,,,,,,,,,,,,,,
116,0.99,0.998,0.988,0.999,,,,,,,,,,,,,,,
117,0.989,0.997,0.989,0.999,,,,,,,,,,,,,,,
118,0.994,0.998,0.987,0.998,,,,,,,,,,,,,,,
119,0.991,0.998,0.987,0.997,,,,,,,,,,,,,,,
120,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
121,0.991,0.998,0.99,0.997,,,,,,,,,,,,,,,
122,0.985,0.997,0.995,0.998,,,,,,,,,,,,,,,
123,0.984,0.997,0.989,0.997,,,,,,,,,,,,,,,
124,0.992,0.997,0.994,0.998,,,,,,,,,,,,,,,
125,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
126,0.992,0.998,0.984,0.998,,,,,,,,,,,,,,,
127,0.992,0.997,0.991,0.998,,,,,,,,,,,,,,,
128,0.988,0.998,0.99,0.998,,,,,,,,,,,,,,,
129,0.989,0.997,0.991,0.998,,,,,,,,,,,,,,,
130,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
131,0.992,0.998,0.991,0.997,,,,,,,,,,,,,,,
132,0.99,0.998,0.993,0.998,,,,,,,,,,,,,,,
133,0.989,0.998,0.992,0.999,,,,,,,,,,,,,,,
134,0.991,0.997,0.991,0.996,,,,,,,,,,,,,,,
135,0.987,0.998,0.987,0.997,,,,,,,,,,,,,,,
136,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
137,0.991,0.997,0.983,0.995,,,,,,,,,,,,,,,
138,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
139,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
140,0.987,0.997,0.991,0.998,,,,,,,,,,,,,,,
141,0.983,0.998,0.986,0.997,,,,,,,,,,,,,,,
142,0.988,0.998,0.991,0.997,,,,,,,,,,,,,,,
143,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
144,0.992,0.998,0.986,0.998,,,,,,,,,,,,,,,
145,0.987,0.998,0.987,0.998,,,,,,,,,,,,,,,
146,0.995,0.997,0.988,0.997,,,,,,,,,,,,,,,
147,0.989,0.996,0.992,0.999,,,,,,,,,,,,,,,
148,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
149,0.992,0.998,0.992,0.998,,,,,,,,,,,,,,,
150,0.988,0.996,0.987,0.997,,,,,,,,,,,,,,,
151,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
152,0.991,0.998,0.981,0.996,,,,,,,,,,,,,,,
153,0.987,0.998,0.988,0.997,,,,,,,,,,,,,,,
154,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
155,0.99,0.996,0.989,0.997,,,,,,,,,,,,,,,
156,0.99,0.997,0.989,0.997,,,,,,,,,,,,,,,
157,0.992,0.998,0.991,0.997,,,,,,,,,,,,,,,
158,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
159,0.993,0.997,0.989,0.998,,,,,,,,,,,,,,,
160,0.995,0.997,0.99,0.998,,,,,,,,,,,,,,,
161,0.992,0.998,0.989,0.997,,,,,,,,,,,,,,,
162,0.991,0.997,0.986,0.998,,,,,,,,,,,,,,,
163,0.992,0.998,0.989,0.998,,,,,,,,,,,,,,,
164,0.991,0.996,0.986,0.998,,,,,,,,,,,,,,,
165,0.991,0.997,0.992,0.998,,,,,,,,,,,,,,,
166,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
167,0.99,0.998,0.99,0.996,,,,,,,,,,,,,,,
168,0.986,0.998,0.985,0.997,,,,,,,,,,,,,,,
169,0.99,0.998,0.989,0.997,,,,,,,,,,,,,,,
170,0.986,0.996,0.988,0.997,,,,,,,,,,,,,,,
171,0.99,0.997,0.991,0.998,,,,,,,,,,,,,,,
172,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
173,0.993,0.998,0.993,0.998,,,,,,,,,,,,,,,
174,0.993,0.998,0.993,0.998,,,,,,,,,,,,,,,
175,0.99,0.998,0.993,0.998,,,,,,,,,,,,,,,
176,0.987,0.998,0.979,0.996,,,,,,,,,,,,,,,
177,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
178,0.986,0.998,0.988,0.997,,,,,,,,,,,,,,,
179,0.989,0.997,0.992,0.997,,,,,,,,,,,,,,,
180,0.99,0.998,0.986,0.998,,,,,,,,,,,,,,,
181,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
182,0.991,0.998,0.989,0.997,,,,,,,,,,,,,,,
183,0.994,0.998,0.988,0.998,,,,,,,,,,,,,,,
184,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
185,0.994,0.997,0.989,0.998,,,,,,,,,,,,,,,
186,0.989,0.998,0.988,0.997,,,,,,,,,,,,,,,
187,0.988,0.998,0.988,0.997,,,,,,,,,,,,,,,
188,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
189,0.988,0.998,0.989,0.998,,,,,,,,,,,,,,,
190,0.993,0.997,0.988,0.998,,,,,,,,,,,,,,,
191,0.99,0.997,0.99,0.999,,,,,,,,,,,,,,,
192,0.991,0.998,0.994,0.998,,,,,,,,,,,,,,,
193,0.993,0.996,0.99,0.998,,,,,,,,,,,,,,,
194,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
195,0.989,0.996,0.991,0.997,,,,,,,,,,,,,,,
196,0.99,0.998,0.991,0.999,,,,,,,,,,,,,,,
197,0.985,0.998,0.99,0.998,,,,,,,,,,,,,,,
198,0.989,0.997,0.985,0.996,,,,,,,,,,,,,,,
199,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
200,0.991,0.998,0.991,0.998,,,,,,,,,,,,,,,
201,0.989,0.997,0.993,0.998,,,,,,,,,,,,,,,
202,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
203,0.991,0.998,0.993,0.998,,,,,,,,,,,,,,,
204,0.988,0.998,0.987,0.997,,,,,,,,,,,,,,,
205,0.99,0.998,0.993,0.999,,,,,,,,,,,,,,,
206,0.991,0.998,0.988,0.998,,,,,,,,,,,,,,,
207,0.99,0.999,0.991,0.998,,,,,,,,,,,,,,,
208,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
209,0.993,0.996,0.989,0.998,,,,,,,,,,,,,,,
210,0.991,0.997,0.988,0.998,,,,,,,,,,,,,,,
211,0.992,0.996,0.988,0.998,,,,,,,,,,,,,,,
212,0.987,0.997,0.991,0.996,,,,,,,,,,,,,,,
213,0.99,0.997,0.988,0.997,,,,,,,,,,,,,,,
214,0.992,0.997,0.987,0.996,,,,,,,,,,,,,,,
215,0.989,0.996,0.991,0.997,,,,,,,,,,,,,,,
216,0.988,0.997,0.992,0.998,,,,,,,,,,,,,,,
217,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
218,0.985,0.998,0.987,0.998,,,,,,,,,,,,,,,
219,0.992,0.998,0.992,0.998,,,,,,,,,,,,,,,
220,0.992,0.998,0.985,0.997,,,,,,,,,,,,,,,
221,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
222,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
223,0.982,0.997,0.991,0.997,,,,,,,,,,,,,,,
224,0.993,0.996,0.99,0.999,,,,,,,,,,,,,,,
225,0.992,0.996,0.99,0.998,,,,,,,,,,,,,,,
226,0.988,0.998,0.99,0.998,,,,,,,,,,,,,,,
227,0.99,0.997,0.994,0.997,,,,,,,,,,,,,,,
228,0.993,0.997,0.987,0.998,,,,,,,,,,,,,,,
229,0.993,0.997,0.991,0.997,,,,,,,,,,,,,,,
230,0.994,0.996,0.989,0.998,,,,,,,,,,,,,,,
231,0.991,0.998,0.989,0.997,,,,,,,,,,,,,,,
232,0.994,0.998,0.989,0.997,,,,,,,,,,,,,,,
233,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
234,0.987,0.997,0.986,0.998,,,,,,,,,,,,,,,
235,0.99,0.998,0.987,0.997,,,,,,,,,,,,,,,
236,0.986,0.998,0.984,0.996,,,,,,,,,,,,,,,
237,0.989,0.997,0.989,0.997,,,,,,,,,,,,,,,
238,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
239,0.991,0.996,0.986,0.998,,,,,,,,,,,,,,,
240,0.992,0.997,0.984,0.997,,,,,,,,,,,,,,,
241,0.991,0.997,0.985,0.995,,,,,,,,,,,,,,,
242,0.993,0.998,0.992,0.998,,,,,,,,,,,,,,,
243,0.986,0.998,0.991,0.997,,,,,,,,,,,,,,,
244,0.992,0.998,0.991,0.997,,,,,,,,,,,,,,,
245,0.991,0.998,0.989,0.999,,,,,,,,,,,,,,,
246,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
247,0.994,0.997,0.987,0.998,,,,,,,,,,,,,,,
248,0.99,0.998,0.985,0.997,,,,,,,,,,,,,,,
249,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
250,0.99,0.997,0.985,0.998,,,,,,,,,,,,,,,
251,0.991,0.998,0.986,0.998,,,,,,,,,,,,,,,
252,0.989,0.998,0.986,0.995,,,,,,,,,,,,,,,
253,0.986,0.998,0.992,0.997,,,,,,,,,,,,,,,
254,0.994,0.997,0.991,0.997,,,,,,,,,,,,,,,
255,0.988,0.998,0.992,0.998,,,,,,,,,,,,,,,
256,0.987,0.997,0.989,0.998,,,,,,,,,,,,,,,
257,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
258,0.994,0.997,0.99,0.997,,,,,,,,,,,,,,,
259,0.99,0.997,0.989,0.998,,,,,,,,,,,,,,,
260,0.989,0.998,0.986,0.997,,,,,,,,,,,,,,,
261,0.988,0.998,0.989,0.999,,,,,,,,,,,,,,,
262,0.991,0.997,0.989,0.995,,,,,,,,,,,,,,,
263,0.992,0.997,0.988,0.997,,,,,,,,,,,,,,,
264,0.989,0.996,0.991,0.998,,,,,,,,,,,,,,,
265,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
266,0.991,0.998,0.991,0.998,,,,,,,,,,,,,,,
267,0.993,0.998,0.993,0.996,,,,,,,,,,,,,,,
268,0.987,0.998,0.992,0.998,,,,,,,,,,,,,,,
269,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
270,0.983,0.997,0.99,0.998,,,,,,,,,,,,,,,
271,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
272,0.989,0.998,0.992,0.998,,,,,,,,,,,,,,,
273,0.992,0.997,0.992,0.996,,,,,,,,,,,,,,,
274,0.992,0.998,0.991,0.996,,,,,,,,,,,,,,,
275,0.989,0.998,0.989,0.997,,,,,,,,,,,,,,,
276,0.989,0.997,0.989,0.997,,,,,,,,,,,,,,,
277,0.987,0.998,0.988,0.998,,,,,,,,,,,,,,,
278,0.989,0.998,0.993,0.997,,,,,,,,,,,,,,,
279,0.992,0.997,0.986,0.998,,,,,,,,,,,,,,,
280,0.991,0.997,0.992,0.999,,,,,,,,,,,,,,,
281,0.991,0.998,0.992,0.999,,,,,,,,,,,,,,,
282,0.993,0.997,0.989,0.996,,,,,,,,,,,,,,,
283,0.986,0.997,0.994,0.997,,,,,,,,,,,,,,,
284,0.992,0.997,0.987,0.998,,,,,,,,,,,,,,,
285,0.988,0.997,0.992,0.997,,,,,,,,,,,,,,,
286,0.991,0.997,0.991,0.997,,,,,,,,,,,,,,,
287,0.989,0.998,0.989,0.997,,,,,,,,,,,,,,,
288,0.988,0.997,0.992,0.998,,,,,,,,,,,,,,,
289,0.988,0.998,0.987,0.998,,,,,,,,,,,,,,,
290,0.985,0.997,0.989,0.998,,,,,,,,,,,,,,,
291,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
292,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
293,0.991,0.997,0.987,0.997,,,,,,,,,,,,,,,
294,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
295,0.986,0.997,0.984,0.998,,,,,,,,,,,,,,,
296,0.992,0.997,0.991,0.997,,,,,,,,,,,,,,,
297,0.991,0.998,0.991,0.997,,,,,,,,,,,,,,,
298,0.989,0.998,0.988,0.997,,,,,,,,,,,,,,,
299,0.991,0.996,0.984,0.998,,,,,,,,,,,,,,,
300,0.99,0.998,0.986,0.998,,,,,,,,,,,,,,,
301,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
302,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
303,0.987,0.998,0.988,0.998,,,,,,,,,,,,,,,
304,0.987,0.997,0.991,0.998,,,,,,,,,,,,,,,
305,0.992,0.996,0.988,0.998,,,,,,,,,,,,,,,
306,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
307,0.989,0.998,0.992,0.998,,,,,,,,,,,,,,,
308,0.992,0.997,0.989,0.997,,,,,,,,,,,,,,,
309,0.986,0.997,0.989,0.998,,,,,,,,,,,,,,,
310,0.994,0.997,0.985,0.996,,,,,,,,,,,,,,,
311,0.99,0.998,0.983,0.997,,,,,,,,,,,,,,,
312,0.99,0.997,0.986,0.998,,,,,,,,,,,,,,,
313,0.99,0.998,0.989,0.998,,,,,,,,,,,,,,,
314,0.992,0.996,0.994,0.998,,,,,,,,,,,,,,,
315,0.993,0.998,0.989,0.997,,,,,,,,,,,,,,,
316,0.99,0.998,0.99,0.997,,,,,,,,,,,,,,,
317,0.988,0.997,0.991,0.998,,,,,,,,,,,,,,,
318,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
319,0.995,0.998,0.99,0.997,,,,,,,,,,,,,,,
320,0.99,0.997,0.99,0.995,,,,,,,,,,,,,,,
321,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
322,0.988,0.998,0.988,0.997,,,,,,,,,,,,,,,
323,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
324,0.989,0.997,0.992,0.998,,,,,,,,,,,,,,,
325,0.992,0.996,0.99,0.998,,,,,,,,,,,,,,,
326,0.991,0.998,0.986,0.998,,,,,,,,,,,,,,,
327,0.991,0.997,0.989,0.999,,,,,,,,,,,,,,,
328,0.993,0.996,0.991,0.998,,,,,,,,,,,,,,,
329,0.989,0.997,0.99,0.997,,,,,,,,,,,,,,,
330,0.983,0.998,0.99,0.999,,,,,,,,,,,,,,,
331,0.993,0.998,0.989,0.998,,,,,,,,,,,,,,,
332,0.992,0.997,0.986,0.997,,,,,,,,,,,,,,,
333,0.99,0.997,0.991,0.995,,,,,,,,,,,,,,,
334,0.991,0.997,0.987,0.997,,,,,,,,,,,,,,,
335,0.987,0.997,0.985,0.998,,,,,,,,,,,,,,,
336,0.993,0.998,0.992,0.998,,,,,,,,,,,,,,,
337,0.984,0.997,0.99,0.998,,,,,,,,,,,,,,,
338,0.993,0.998,0.991,0.998,,,,,,,,,,,,,,,
339,0.988,0.996,0.985,0.997,,,,,,,,,,,,,,,
340,0.99,0.998,0.99,0.996,,,,,,,,,,,,,,,
341,0.991,0.997,0.986,0.997,,,,,,,,,,,,,,,
342,0.992,0.996,0.989,0.998,,,,,,,,,,,,,,,
343,0.992,0.998,0.994,0.996,,,,,,,,,,,,,,,
344,0.988,0.997,0.99,0.997,,,,,,,,,,,,,,,
345,0.992,0.997,0.993,0.998,,,,,,,,,,,,,,,
346,0.993,0.998,0.994,0.997,,,,,,,,,,,,,,,
347,0.993,0.997,0.995,0.999,,,,,,,,,,,,,,,
348,0.989,0.998,0.992,0.998,,,,,,,,,,,,,,,
349,0.99,0.998,0.989,0.998,,,,,,,,,,,,,,,
350,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
351,0.989,0.998,0.99,0.997,,,,,,,,,,,,,,,
352,0.989,0.998,0.991,0.998,,,,,,,,,,,,,,,
353,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
354,0.99,0.998,0.993,0.998,,,,,,,,,,,,,,,
355,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
356,0.991,0.998,0.992,0.996,,,,,,,,,,,,,,,
357,0.989,0.997,0.992,0.998,,,,,,,,,,,,,,,
358,0.988,0.998,0.991,0.998,,,,,,,,,,,,,,,
359,0.987,0.998,0.987,0.998,,,,,,,,,,,,,,,
360,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
361,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
362,0.985,0.998,0.985,0.997,,,,,,,,,,,,,,,
363,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
364,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
365,0.983,0.997,0.992,0.997,,,,,,,,,,,,,,,
366,0.991,0.998,0.986,0.998,,,,,,,,,,,,,,,
367,0.989,0.998,0.987,0.998,,,,,,,,,,,,,,,
368,0.987,0.997,0.991,0.998,,,,,,,,,,,,,,,
369,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
370,0.99,0.997,0.989,0.999,,,,,,,,,,,,,,,
371,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
372,0.988,0.997,0.984,0.998,,,,,,,,,,,,,,,
373,0.993,0.997,0.992,0.998,,,,,,,,,,,,,,,
374,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
375,0.992,0.996,0.992,0.998,,,,,,,,,,,,,,,
376,0.991,0.998,0.992,0.998,,,,,,,,,,,,,,,
377,0.991,0.997,0.985,0.998,,,,,,,,,,,,,,,
378,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
379,0.99,0.998,0.987,0.997,,,,,,,,,,,,,,,
380,0.995,0.997,0.992,0.998,,,,,,,,,,,,,,,
381,0.993,0.997,0.99,0.995,,,,,,,,,,,,,,,
382,0.993,0.997,0.99,0.997,,,,,,,,,,,,,,,
383,0.985,0.997,0.989,0.998,,,,,,,,,,,,,,,
384,0.992,0.998,0.983,0.997,,,,,,,,,,,,,,,
385,0.984,0.998,0.988,0.998,,,,,,,,,,,,,,,
386,0.99,0.999,0.99,0.998,,,,,,,,,,,,,,,
387,0.99,0.997,0.992,0.998,,,,,,,,,,,,,,,
388,0.992,0.998,0.991,0.999,,,,,,,,,,,,,,,
389,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
390,0.989,0.998,0.992,0.998,,,,,,,,,,,,,,,
391,0.988,0.998,0.992,0.998,,,,,,,,,,,,,,,
392,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
393,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
394,0.992,0.998,0.989,0.997,,,,,,,,,,,,,,,
395,0.99,0.997,0.991,0.997,,,,,,,,,,,,,,,
396,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
397,0.991,0.998,0.989,0.997,,,,,,,,,,,,,,,
398,0.993,0.996,0.99,0.997,,,,,,,,,,,,,,,
399,0.988,0.998,0.987,0.998,,,,,,,,,,,,,,,
400,0.994,0.998,0.993,0.998,,,,,,,,,,,,,,,
401,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
402,0.992,0.997,0.988,0.997,,,,,,,,,,,,,,,
403,0.994,0.997,0.992,0.997,,,,,,,,,,,,,,,
404,0.993,0.997,0.992,0.998,,,,,,,,,,,,,,,
405,0.993,0.998,0.989,0.997,,,,,,,,,,,,,,,
406,0.988,0.998,0.989,0.998,,,,,,,,,,,,,,,
407,0.992,0.996,0.987,0.997,,,,,,,,,,,,,,,
408,0.987,0.998,0.99,0.997,,,,,,,,,,,,,,,
409,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
410,0.989,0.996,0.99,0.997,,,,,,,,,,,,,,,
411,0.985,0.998,0.988,0.998,,,,,,,,,,,,,,,
412,0.99,0.997,0.991,0.999,,,,,,,,,,,,,,,
413,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
414,0.99,0.998,0.987,0.998,,,,,,,,,,,,,,,
415,0.993,0.998,0.99,0.998,,,,,,,,,,,,,,,
416,0.983,0.999,0.991,0.997,,,,,,,,,,,,,,,
417,0.992,0.998,0.992,0.999,,,,,,,,,,,,,,,
418,0.992,0.998,0.992,0.998,,,,,,,,,,,,,,,
