,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
102,0.981,0.997,0.989,0.997,,,,,,,,,,,,,,,
103,0.991,0.996,0.99,0.997,,,,,,,,,,,,,,,
104,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
105,0.981,0.998,0.984,0.998,,,,,,,,,,,,,,,
106,0.988,0.997,0.986,0.998,,,,,,,,,,,,,,,
107,0.989,0.997,0.982,0.997,,,,,,,,,,,,,,,
108,0.989,0.996,0.989,0.997,,,,,,,,,,,,,,,
109,0.992,0.997,0.987,0.997,,,,,,,,,,,,,,,
110,0.988,0.996,0.984,0.997,,,,,,,,,,,,,,,
111,0.987,0.996,0.989,0.995,,,,,,,,,,,,,,,
112,0.985,0.997,0.986,0.998,,,,,,,,,,,,,,,
113,0.99,0.997,0.992,0.996,,,,,,,,,,,,,,,
114,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
115,0.989,0.997,0.985,0.998,,,,,,,,,,,,,,,
116,0.986,0.995,0.986,0.996,,,,,,,,,,,,,,,
117,0.99,0.998,0.988,0.995,,,,,,,,,,,,,,,
118,0.991,0.997,0.99,0.996,,,,,,,,,,,,,,,
119,0.988,0.998,0.988,0.997,,,,,,,,,,,,,,,
120,0.986,0.996,0.987,0.996,,,,,,,,,,,,,,,
121,0.971,0.998,0.986,0.997,,,,,,,,,,,,,,,
122,0.988,0.997,0.986,0.997,,,,,,,,,,,,,,,
123,0.986,0.998,0.987,0.998,,,,,,,,,,,,,,,
124,0.991,0.997,0.99,0.995,,,,,,,,,,,,,,,
125,0.988,0.996,0.98,0.996,,,,,,,,,,,,,,,
126,0.986,0.996,0.992,0.997,,,,,,,,,,,,,,,
127,0.988,0.996,0.989,0.993,,,,,,,,,,,,,,,
128,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
129,0.988,0.996,0.987,0.997,,,,,,,,,,,,,,,
130,0.99,0.996,0.984,0.997,,,,,,,,,,,,,,,
131,0.988,0.996,0.987,0.997,,,,,,,,,,,,,,,
132,0.987,0.997,0.991,0.997,,,,,,,,,,,,,,,
133,0.985,0.997,0.988,0.995,,,,,,,,,,,,,,,
134,0.991,0.995,0.985,0.998,,,,,,,,,,,,,,,
135,0.983,0.997,0.978,0.997,,,,,,,,,,,,,,,
136,0.987,0.997,0.989,0.995,,,,,,,,,,,,,,,
137,0.981,0.998,0.988,0.997,,,,,,,,,,,,,,,
138,0.987,0.996,0.989,0.997,,,,,,,,,,,,,,,
139,0.991,0.995,0.986,0.997,,,,,,,,,,,,,,,
140,0.987,0.997,0.982,0.997,,,,,,,,,,,,,,,
141,0.992,0.996,0.988,0.997,,,,,,,,,,,,,,,
142,0.988,0.996,0.988,0.996,,,,,,,,,,,,,,,
143,0.981,0.997,0.986,0.998,,,,,,,,,,,,,,,
144,0.986,0.996,0.983,0.994,,,,,,,,,,,,,,,
145,0.986,0.997,0.984,0.998,,,,,,,,,,,,,,,
146,0.987,0.997,0.986,0.993,,,,,,,,,,,,,,,
147,0.988,0.997,0.984,0.997,,,,,,,,,,,,,,,
148,0.984,0.997,0.985,0.996,,,,,,,,,,,,,,,
149,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
150,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
151,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
152,0.986,0.997,0.988,0.996,,,,,,,,,,,,,,,
153,0.99,0.998,0.987,0.998,,,,,,,,,,,,,,,
154,0.987,0.998,0.986,0.998,,,,,,,,,,,,,,,
155,0.988,0.997,0.981,0.996,,,,,,,,,,,,,,,
156,0.984,0.998,0.989,0.996,,,,,,,,,,,,,,,
157,0.989,0.997,0.988,0.996,,,,,,,,,,,,,,,
158,0.982,0.998,0.989,0.998,,,,,,,,,,,,,,,
159,0.99,0.997,0.991,0.998,,,,,,,,,,,,,,,
160,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
161,0.988,0.996,0.985,0.997,,,,,,,,,,,,,,,
162,0.983,0.997,0.987,0.996,,,,,,,,,,,,,,,
163,0.989,0.997,0.991,0.996,,,,,,,,,,,,,,,
164,0.989,0.998,0.989,0.997,,,,,,,,,,,,,,,
165,0.99,0.996,0.99,0.997,,,,,,,,,,,,,,,
166,0.986,0.997,0.983,0.998,,,,,,,,,,,,,,,
167,0.99,0.997,0.987,0.996,,,,,,,,,,,,,,,
168,0.988,0.996,0.988,0.998,,,,,,,,,,,,,,,
169,0.979,0.997,0.979,0.998,,,,,,,,,,,,,,,
170,0.988,0.997,0.986,0.997,,,,,,,,,,,,,,,
171,0.98,0.997,0.986,0.997,,,,,,,,,,,,,,,
172,0.989,0.996,0.991,0.996,,,,,,,,,,,,,,,
173,0.99,0.996,0.99,0.998,,,,,,,,,,,,,,,
174,0.986,0.995,0.987,0.997,,,,,,,,,,,,,,,
175,0.986,0.997,0.989,0.997,,,,,,,,,,,,,,,
176,0.99,0.996,0.988,0.997,,,,,,,,,,,,,,,
177,0.99,0.996,0.987,0.996,,,,,,,,,,,,,,,
178,0.987,0.997,0.99,0.998,,,,,,,,,,,,,,,
179,0.991,0.998,0.984,0.997,,,,,,,,,,,,,,,
180,0.992,0.997,0.987,0.998,,,,,,,,,,,,,,,
181,0.987,0.995,0.987,0.996,,,,,,,,,,,,,,,
182,0.988,0.998,0.992,0.997,,,,,,,,,,,,,,,
183,0.978,0.997,0.988,0.997,,,,,,,,,,,,,,,
184,0.987,0.998,0.987,0.998,,,,,,,,,,,,,,,
185,0.991,0.996,0.991,0.998,,,,,,,,,,,,,,,
186,0.993,0.997,0.986,0.997,,,,,,,,,,,,,,,
187,0.99,0.996,0.989,0.997,,,,,,,,,,,,,,,
188,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
189,0.989,0.998,0.982,0.996,,,,,,,,,,,,,,,
190,0.99,0.996,0.987,0.997,,,,,,,,,,,,,,,
191,0.985,0.997,0.986,0.996,,,,,,,,,,,,,,,
192,0.988,0.997,0.99,0.996,,,,,,,,,,,,,,,
193,0.986,0.997,0.983,0.997,,,,,,,,,,,,,,,
194,0.984,0.998,0.988,0.998,,,,,,,,,,,,,,,
195,0.989,0.996,0.983,0.997,,,,,,,,,,,,,,,
196,0.986,0.997,0.987,0.998,,,,,,,,,,,,,,,
197,0.988,0.996,0.989,0.998,,,,,,,,,,,,,,,
198,0.986,0.997,0.984,0.998,,,,,,,,,,,,,,,
199,0.984,0.997,0.986,0.996,,,,,,,,,,,,,,,
200,0.989,0.995,0.992,0.997,,,,,,,,,,,,,,,
201,0.985,0.997,0.983,0.998,,,,,,,,,,,,,,,
202,0.989,0.996,0.989,0.998,,,,,,,,,,,,,,,
203,0.989,0.997,0.991,0.996,,,,,,,,,,,,,,,
204,0.985,0.998,0.983,0.997,,,,,,,,,,,,,,,
205,0.985,0.997,0.986,0.997,,,,,,,,,,,,,,,
206,0.99,0.995,0.991,0.997,,,,,,,,,,,,,,,
207,0.987,0.996,0.987,0.996,,,,,,,,,,,,,,,
208,0.988,0.998,0.988,0.998,,,,,,,,,,,,,,,
209,0.989,0.997,0.986,0.996,,,,,,,,,,,,,,,
210,0.988,0.998,0.988,0.997,,,,,,,,,,,,,,,
211,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
212,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
213,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
214,0.985,0.996,0.986,0.997,,,,,,,,,,,,,,,
215,0.987,0.996,0.984,0.997,,,,,,,,,,,,,,,
216,0.989,0.996,0.986,0.997,,,,,,,,,,,,,,,
217,0.986,0.996,0.987,0.996,,,,,,,,,,,,,,,
218,0.988,0.998,0.987,0.997,,,,,,,,,,,,,,,
219,0.99,0.997,0.986,0.997,,,,,,,,,,,,,,,
220,0.991,0.997,0.984,0.997,,,,,,,,,,,,,,,
221,0.986,0.996,0.985,0.996,,,,,,,,,,,,,,,
222,0.986,0.998,0.987,0.997,,,,,,,,,,,,,,,
223,0.968,0.998,0.988,0.998,,,,,,,,,,,,,,,
224,0.986,0.996,0.986,0.998,,,,,,,,,,,,,,,
225,0.986,0.996,0.986,0.996,,,,,,,,,,,,,,,
226,0.987,0.998,0.983,0.997,,,,,,,,,,,,,,,
227,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
228,0.989,0.997,0.985,0.996,,,,,,,,,,,,,,,
229,0.984,0.996,0.986,0.998,,,,,,,,,,,,,,,
230,0.988,0.997,0.985,0.996,,,,,,,,,,,,,,,
231,0.992,0.998,0.981,0.997,,,,,,,,,,,,,,,
232,0.986,0.998,0.98,0.997,,,,,,,,,,,,,,,
233,0.987,0.996,0.985,0.997,,,,,,,,,,,,,,,
234,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
235,0.991,0.997,0.983,0.998,,,,,,,,,,,,,,,
236,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
237,0.989,0.997,0.986,0.996,,,,,,,,,,,,,,,
238,0.985,0.996,0.983,0.998,,,,,,,,,,,,,,,
239,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
240,0.987,0.996,0.986,0.997,,,,,,,,,,,,,,,
241,0.991,0.997,0.986,0.997,,,,,,,,,,,,,,,
242,0.987,0.997,0.991,0.997,,,,,,,,,,,,,,,
243,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
244,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
245,0.986,0.996,0.983,0.995,,,,,,,,,,,,,,,
246,0.989,0.997,0.988,0.995,,,,,,,,,,,,,,,
247,0.991,0.996,0.987,0.995,,,,,,,,,,,,,,,
248,0.985,0.997,0.991,0.997,,,,,,,,,,,,,,,
249,0.987,0.998,0.988,0.997,,,,,,,,,,,,,,,
250,0.99,0.996,0.987,0.997,,,,,,,,,,,,,,,
251,0.989,0.998,0.985,0.996,,,,,,,,,,,,,,,
252,0.986,0.997,0.989,0.998,,,,,,,,,,,,,,,
253,0.985,0.997,0.979,0.997,,,,,,,,,,,,,,,
254,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
255,0.989,0.996,0.985,0.996,,,,,,,,,,,,,,,
256,0.989,0.997,0.988,0.996,,,,,,,,,,,,,,,
257,0.99,0.996,0.99,0.995,,,,,,,,,,,,,,,
258,0.985,0.998,0.988,0.998,,,,,,,,,,,,,,,
259,0.988,0.997,0.985,0.996,,,,,,,,,,,,,,,
260,0.986,0.997,0.986,0.998,,,,,,,,,,,,,,,
261,0.983,0.998,0.982,0.997,,,,,,,,,,,,,,,
262,0.99,0.996,0.987,0.997,,,,,,,,,,,,,,,
263,0.987,0.997,0.99,0.998,,,,,,,,,,,,,,,
264,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
265,0.993,0.996,0.988,0.997,,,,,,,,,,,,,,,
266,0.985,0.996,0.987,0.996,,,,,,,,,,,,,,,
267,0.988,0.996,0.992,0.997,,,,,,,,,,,,,,,
268,0.987,0.998,0.985,0.996,,,,,,,,,,,,,,,
269,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
270,0.987,0.997,0.99,0.997,,,,,,,,,,,,,,,
271,0.986,0.997,0.986,0.998,,,,,,,,,,,,,,,
272,0.989,0.996,0.989,0.996,,,,,,,,,,,,,,,
273,0.988,0.995,0.987,0.998,,,,,,,,,,,,,,,
274,0.993,0.995,0.99,0.998,,,,,,,,,,,,,,,
275,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
276,0.987,0.997,0.984,0.996,,,,,,,,,,,,,,,
277,0.991,0.995,0.988,0.997,,,,,,,,,,,,,,,
278,0.987,0.997,0.985,0.998,,,,,,,,,,,,,,,
279,0.99,0.997,0.986,0.996,,,,,,,,,,,,,,,
280,0.983,0.997,0.986,0.997,,,,,,,,,,,,,,,
281,0.991,0.997,0.992,0.996,,,,,,,,,,,,,,,
282,0.989,0.996,0.987,0.997,,,,,,,,,,,,,,,
283,0.983,0.996,0.986,0.997,,,,,,,,,,,,,,,
284,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
285,0.988,0.997,0.988,0.998,,,,,,,,,,,,,,,
286,0.992,0.997,0.981,0.997,,,,,,,,,,,,,,,
287,0.983,0.998,0.981,0.998,,,,,,,,,,,,,,,
288,0.99,0.996,0.99,0.997,,,,,,,,,,,,,,,
289,0.987,0.996,0.99,0.998,,,,,,,,,,,,,,,
290,0.987,0.996,0.981,0.998,,,,,,,,,,,,,,,
291,0.987,0.998,0.987,0.997,,,,,,,,,,,,,,,
292,0.987,0.997,0.987,0.995,,,,,,,,,,,,,,,
293,0.987,0.998,0.987,0.998,,,,,,,,,,,,,,,
294,0.986,0.996,0.986,0.998,,,,,,,,,,,,,,,
295,0.99,0.996,0.989,0.998,,,,,,,,,,,,,,,
296,0.985,0.998,0.987,0.997,,,,,,,,,,,,,,,
297,0.985,0.995,0.99,0.997,,,,,,,,,,,,,,,
298,0.988,0.997,0.987,0.998,,,,,,,,,,,,,,,
299,0.984,0.997,0.988,0.997,,,,,,,,,,,,,,,
300,0.988,0.995,0.981,0.998,,,,,,,,,,,,,,,
301,0.987,0.998,0.98,0.996,,,,,,,,,,,,,,,
302,0.989,0.997,0.99,0.997,,,,,,,,,,,,,,,
303,0.99,0.998,0.985,0.995,,,,,,,,,,,,,,,
304,0.979,0.996,0.981,0.997,,,,,,,,,,,,,,,
305,0.993,0.996,0.989,0.997,,,,,,,,,,,,,,,
306,0.99,0.997,0.985,0.997,,,,,,,,,,,,,,,
307,0.992,0.996,0.989,0.995,,,,,,,,,,,,,,,
308,0.988,0.997,0.986,0.996,,,,,,,,,,,,,,,
309,0.987,0.997,0.98,0.996,,,,,,,,,,,,,,,
310,0.991,0.997,0.983,0.997,,,,,,,,,,,,,,,
311,0.988,0.995,0.983,0.997,,,,,,,,,,,,,,,
312,0.989,0.995,0.989,0.996,,,,,,,,,,,,,,,
313,0.986,0.997,0.988,0.997,,,,,,,,,,,,,,,
314,0.98,0.998,0.989,0.998,,,,,,,,,,,,,,,
315,0.987,0.997,0.986,0.997,,,,,,,,,,,,,,,
316,0.985,0.997,0.984,0.997,,,,,,,,,,,,,,,
317,0.983,0.997,0.981,0.997,,,,,,,,,,,,,,,
318,0.985,0.998,0.985,0.997,,,,,,,,,,,,,,,
319,0.986,0.996,0.987,0.997,,,,,,,,,,,,,,,
320,0.986,0.996,0.987,0.997,,,,,,,,,,,,,,,
321,0.985,0.997,0.984,0.997,,,,,,,,,,,,,,,
322,0.988,0.997,0.987,0.995,,,,,,,,,,,,,,,
323,0.991,0.997,0.987,0.996,,,,,,,,,,,,,,,
324,0.991,0.996,0.983,0.997,,,,,,,,,,,,,,,
325,0.992,0.997,0.986,0.997,,,,,,,,,,,,,,,
326,0.985,0.996,0.986,0.996,,,,,,,,,,,,,,,
327,0.988,0.997,0.99,0.994,,,,,,,,,,,,,,,
328,0.986,0.996,0.987,0.997,,,,,,,,,,,,,,,
329,0.983,0.997,0.986,0.996,,,,,,,,,,,,,,,
330,0.988,0.997,0.98,0.997,,,,,,,,,,,,,,,
331,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
332,0.988,0.997,0.983,0.997,,,,,,,,,,,,,,,
333,0.987,0.996,0.983,0.996,,,,,,,,,,,,,,,
334,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
335,0.987,0.996,0.989,0.997,,,,,,,,,,,,,,,
336,0.986,0.997,0.988,0.996,,,,,,,,,,,,,,,
337,0.99,0.997,0.985,0.997,,,,,,,,,,,,,,,
338,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
339,0.984,0.998,0.99,0.998,,,,,,,,,,,,,,,
340,0.989,0.996,0.989,0.997,,,,,,,,,,,,,,,
341,0.988,0.995,0.988,0.996,,,,,,,,,,,,,,,
342,0.985,0.996,0.986,0.998,,,,,,,,,,,,,,,
343,0.986,0.996,0.978,0.997,,,,,,,,,,,,,,,
344,0.99,0.997,0.984,0.997,,,,,,,,,,,,,,,
345,0.99,0.996,0.981,0.997,,,,,,,,,,,,,,,
346,0.99,0.997,0.985,0.994,,,,,,,,,,,,,,,
347,0.985,0.998,0.988,0.998,,,,,,,,,,,,,,,
348,0.986,0.997,0.987,0.996,,,,,,,,,,,,,,,
349,0.982,0.997,0.981,0.996,,,,,,,,,,,,,,,
350,0.988,0.997,0.982,0.996,,,,,,,,,,,,,,,
351,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
352,0.985,0.997,0.985,0.998,,,,,,,,,,,,,,,
353,0.989,0.997,0.984,0.997,,,,,,,,,,,,,,,
354,0.987,0.997,0.989,0.996,,,,,,,,,,,,,,,
355,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
356,0.99,0.996,0.983,0.997,,,,,,,,,,,,,,,
357,0.991,0.997,0.991,0.998,,,,,,,,,,,,,,,
358,0.989,0.997,0.989,0.996,,,,,,,,,,,,,,,
359,0.987,0.998,0.981,0.998,,,,,,,,,,,,,,,
360,0.983,0.996,0.989,0.996,,,,,,,,,,,,,,,
361,0.988,0.996,0.985,0.996,,,,,,,,,,,,,,,
362,0.985,0.998,0.983,0.997,,,,,,,,,,,,,,,
363,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
364,0.985,0.997,0.983,0.996,,,,,,,,,,,,,,,
365,0.984,0.998,0.987,0.997,,,,,,,,,,,,,,,
366,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
367,0.986,0.997,0.989,0.997,,,,,,,,,,,,,,,
368,0.987,0.998,0.987,0.997,,,,,,,,,,,,,,,
369,0.984,0.997,0.991,0.997,,,,,,,,,,,,,,,
370,0.988,0.998,0.984,0.995,,,,,,,,,,,,,,,
371,0.984,0.997,0.977,0.996,,,,,,,,,,,,,,,
372,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
373,0.989,0.997,0.982,0.996,,,,,,,,,,,,,,,
374,0.989,0.997,0.981,0.997,,,,,,,,,,,,,,,
375,0.986,0.997,0.984,0.998,,,,,,,,,,,,,,,
376,0.988,0.996,0.985,0.997,,,,,,,,,,,,,,,
377,0.985,0.997,0.988,0.996,,,,,,,,,,,,,,,
378,0.99,0.997,0.981,0.997,,,,,,,,,,,,,,,
379,0.989,0.997,0.985,0.998,,,,,,,,,,,,,,,
380,0.984,0.997,0.988,0.997,,,,,,,,,,,,,,,
381,0.98,0.997,0.987,0.997,,,,,,,,,,,,,,,
382,0.985,0.998,0.986,0.997,,,,,,,,,,,,,,,
383,0.99,0.996,0.987,0.996,,,,,,,,,,,,,,,
384,0.986,0.998,0.986,0.997,,,,,,,,,,,,,,,
385,0.99,0.996,0.99,0.997,,,,,,,,,,,,,,,
386,0.986,0.997,0.984,0.997,,,,,,,,,,,,,,,
387,0.987,0.996,0.986,0.997,,,,,,,,,,,,,,,
388,0.987,0.996,0.987,0.997,,,,,,,,,,,,,,,
389,0.99,0.995,0.99,0.997,,,,,,,,,,,,,,,
390,0.985,0.997,0.988,0.996,,,,,,,,,,,,,,,
391,0.988,0.997,0.984,0.997,,,,,,,,,,,,,,,
392,0.99,0.996,0.988,0.997,,,,,,,,,,,,,,,
393,0.985,0.997,0.986,0.997,,,,,,,,,,,,,,,
394,0.988,0.997,0.985,0.996,,,,,,,,,,,,,,,
395,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
396,0.989,0.996,0.988,0.997,,,,,,,,,,,,,,,
397,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
398,0.988,0.996,0.985,0.995,,,,,,,,,,,,,,,
399,0.989,0.997,0.988,0.996,,,,,,,,,,,,,,,
400,0.989,0.997,0.984,0.997,,,,,,,,,,,,,,,
401,0.986,0.997,0.986,0.996,,,,,,,,,,,,,,,
402,0.985,0.997,0.984,0.997,,,,,,,,,,,,,,,
403,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
404,0.987,0.997,0.989,0.997,,,,,,,,,,,,,,,
405,0.985,0.996,0.984,0.996,,,,,,,,,,,,,,,
406,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
407,0.992,0.996,0.985,0.997,,,,,,,,,,,,,,,
408,0.989,0.996,0.983,0.997,,,,,,,,,,,,,,,
409,0.986,0.997,0.984,0.996,,,,,,,,,,,,,,,
410,0.988,0.995,0.985,0.997,,,,,,,,,,,,,,,
411,0.989,0.996,0.984,0.997,,,,,,,,,,,,,,,
412,0.985,0.997,0.985,0.997,,,,,,,,,,,,,,,
413,0.988,0.997,0.986,0.997,,,,,,,,,,,,,,,
414,0.985,0.998,0.988,0.998,,,,,,,,,,,,,,,
415,0.986,0.997,0.989,0.997,,,,,,,,,,,,,,,
416,0.99,0.996,0.989,0.997,,,,,,,,,,,,,,,
417,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
418,0.985,0.997,0.99,0.997,,,,,,,,,,,,,,,
