,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
43,0.976,0.993,0.966,0.992,,,,,,,,,,,,,,,
44,0.973,0.992,0.976,0.995,,,,,,,,,,,,,,,
45,0.966,0.991,0.971,0.992,,,,,,,,,,,,,,,
46,0.965,0.993,0.966,0.992,,,,,,,,,,,,,,,
47,0.97,0.994,0.975,0.994,,,,,,,,,,,,,,,
48,0.975,0.993,0.964,0.995,,,,,,,,,,,,,,,
49,0.968,0.992,0.958,0.992,,,,,,,,,,,,,,,
50,0.973,0.991,0.968,0.991,,,,,,,,,,,,,,,
51,0.975,0.992,0.97,0.991,,,,,,,,,,,,,,,
52,0.977,0.993,0.963,0.993,,,,,,,,,,,,,,,
53,0.973,0.991,0.968,0.991,,,,,,,,,,,,,,,
54,0.969,0.992,0.967,0.993,,,,,,,,,,,,,,,
55,0.969,0.992,0.965,0.993,,,,,,,,,,,,,,,
56,0.976,0.991,0.972,0.993,,,,,,,,,,,,,,,
57,0.973,0.993,0.968,0.994,,,,,,,,,,,,,,,
58,0.973,0.992,0.969,0.994,,,,,,,,,,,,,,,
59,0.967,0.993,0.972,0.995,,,,,,,,,,,,,,,
60,0.974,0.992,0.976,0.994,,,,,,,,,,,,,,,
61,0.969,0.992,0.967,0.992,,,,,,,,,,,,,,,
62,0.971,0.993,0.965,0.994,,,,,,,,,,,,,,,
63,0.974,0.992,0.969,0.994,,,,,,,,,,,,,,,
64,0.971,0.992,0.973,0.995,,,,,,,,,,,,,,,
65,0.971,0.992,0.97,0.992,,,,,,,,,,,,,,,
66,0.967,0.992,0.971,0.992,,,,,,,,,,,,,,,
67,0.971,0.992,0.972,0.993,,,,,,,,,,,,,,,
68,0.973,0.993,0.97,0.991,,,,,,,,,,,,,,,
69,0.969,0.993,0.973,0.993,,,,,,,,,,,,,,,
70,0.971,0.993,0.963,0.991,,,,,,,,,,,,,,,
71,0.973,0.993,0.968,0.991,,,,,,,,,,,,,,,
72,0.968,0.993,0.969,0.992,,,,,,,,,,,,,,,
73,0.97,0.994,0.971,0.994,,,,,,,,,,,,,,,
74,0.973,0.991,0.97,0.993,,,,,,,,,,,,,,,
75,0.972,0.993,0.977,0.991,,,,,,,,,,,,,,,
76,0.968,0.991,0.956,0.991,,,,,,,,,,,,,,,
77,0.967,0.993,0.963,0.992,,,,,,,,,,,,,,,
78,0.972,0.993,0.966,0.988,,,,,,,,,,,,,,,
79,0.977,0.994,0.966,0.995,,,,,,,,,,,,,,,
80,0.976,0.991,0.973,0.992,,,,,,,,,,,,,,,
81,0.967,0.993,0.975,0.994,,,,,,,,,,,,,,,
82,0.971,0.991,0.962,0.991,,,,,,,,,,,,,,,
83,0.975,0.992,0.964,0.994,,,,,,,,,,,,,,,
84,0.974,0.994,0.972,0.994,,,,,,,,,,,,,,,
85,0.967,0.992,0.975,0.994,,,,,,,,,,,,,,,
86,0.96,0.992,0.955,0.992,,,,,,,,,,,,,,,
87,0.971,0.992,0.978,0.993,,,,,,,,,,,,,,,
88,0.969,0.992,0.967,0.994,,,,,,,,,,,,,,,
89,0.972,0.993,0.973,0.994,,,,,,,,,,,,,,,
90,0.972,0.992,0.964,0.992,,,,,,,,,,,,,,,
91,0.97,0.992,0.962,0.992,,,,,,,,,,,,,,,
92,0.968,0.993,0.968,0.993,,,,,,,,,,,,,,,
93,0.973,0.993,0.969,0.993,,,,,,,,,,,,,,,
94,0.96,0.993,0.964,0.993,,,,,,,,,,,,,,,
95,0.974,0.99,0.979,0.992,,,,,,,,,,,,,,,
96,0.967,0.993,0.97,0.993,,,,,,,,,,,,,,,
97,0.976,0.99,0.969,0.993,,,,,,,,,,,,,,,
98,0.978,0.991,0.972,0.991,,,,,,,,,,,,,,,
99,0.968,0.992,0.968,0.99,,,,,,,,,,,,,,,
100,0.97,0.993,0.968,0.993,,,,,,,,,,,,,,,
101,0.971,0.994,0.964,0.992,,,,,,,,,,,,,,,
102,0.977,0.993,0.969,0.992,,,,,,,,,,,,,,,
103,0.974,0.993,0.957,0.992,,,,,,,,,,,,,,,
104,0.974,0.992,0.973,0.994,,,,,,,,,,,,,,,
105,0.975,0.993,0.967,0.995,,,,,,,,,,,,,,,
106,0.969,0.993,0.977,0.993,,,,,,,,,,,,,,,
107,0.975,0.992,0.971,0.993,,,,,,,,,,,,,,,
108,0.963,0.993,0.966,0.993,,,,,,,,,,,,,,,
109,0.979,0.992,0.975,0.989,,,,,,,,,,,,,,,
110,0.976,0.99,0.973,0.993,,,,,,,,,,,,,,,
111,0.969,0.99,0.979,0.992,,,,,,,,,,,,,,,
112,0.973,0.994,0.967,0.993,,,,,,,,,,,,,,,
113,0.972,0.992,0.965,0.992,,,,,,,,,,,,,,,
114,0.973,0.992,0.971,0.992,,,,,,,,,,,,,,,
115,0.969,0.993,0.968,0.993,,,,,,,,,,,,,,,
116,0.967,0.992,0.961,0.992,,,,,,,,,,,,,,,
117,0.96,0.992,0.969,0.993,,,,,,,,,,,,,,,
118,0.975,0.991,0.963,0.993,,,,,,,,,,,,,,,
119,0.972,0.992,0.968,0.992,,,,,,,,,,,,,,,
120,0.97,0.992,0.971,0.992,,,,,,,,,,,,,,,
121,0.963,0.993,0.966,0.992,,,,,,,,,,,,,,,
122,0.806,0.99,0.954,0.992,,,,,,,,,,,,,,,
123,0.962,0.994,0.969,0.99,,,,,,,,,,,,,,,
124,0.969,0.991,0.977,0.995,,,,,,,,,,,,,,,
125,0.972,0.993,0.959,0.992,,,,,,,,,,,,,,,
126,0.97,0.992,0.973,0.989,,,,,,,,,,,,,,,
127,0.967,0.993,0.962,0.992,,,,,,,,,,,,,,,
128,0.968,0.989,0.971,0.993,,,,,,,,,,,,,,,
129,0.972,0.992,0.965,0.993,,,,,,,,,,,,,,,
130,0.976,0.989,0.98,0.993,,,,,,,,,,,,,,,
131,0.979,0.992,0.97,0.991,,,,,,,,,,,,,,,
132,0.973,0.994,0.968,0.99,,,,,,,,,,,,,,,
133,0.965,0.993,0.975,0.993,,,,,,,,,,,,,,,
134,0.969,0.994,0.966,0.99,,,,,,,,,,,,,,,
135,0.967,0.993,0.972,0.992,,,,,,,,,,,,,,,
136,0.968,0.993,0.973,0.994,,,,,,,,,,,,,,,
137,0.96,0.994,0.969,0.992,,,,,,,,,,,,,,,
138,0.975,0.993,0.959,0.992,,,,,,,,,,,,,,,
139,0.967,0.994,0.967,0.993,,,,,,,,,,,,,,,
140,0.975,0.991,0.975,0.991,,,,,,,,,,,,,,,
141,0.969,0.992,0.968,0.992,,,,,,,,,,,,,,,
142,0.971,0.993,0.972,0.993,,,,,,,,,,,,,,,
143,0.976,0.99,0.964,0.992,,,,,,,,,,,,,,,
144,0.977,0.992,0.967,0.994,,,,,,,,,,,,,,,
145,0.973,0.992,0.968,0.994,,,,,,,,,,,,,,,
146,0.971,0.99,0.957,0.992,,,,,,,,,,,,,,,
147,0.968,0.994,0.962,0.99,,,,,,,,,,,,,,,
148,0.971,0.994,0.974,0.992,,,,,,,,,,,,,,,
149,0.969,0.993,0.972,0.993,,,,,,,,,,,,,,,
150,0.974,0.992,0.968,0.993,,,,,,,,,,,,,,,
151,0.971,0.993,0.978,0.994,,,,,,,,,,,,,,,
152,0.975,0.992,0.97,0.993,,,,,,,,,,,,,,,
153,0.968,0.993,0.967,0.992,,,,,,,,,,,,,,,
154,0.966,0.991,0.97,0.994,,,,,,,,,,,,,,,
155,0.979,0.99,0.972,0.994,,,,,,,,,,,,,,,
156,0.97,0.992,0.976,0.993,,,,,,,,,,,,,,,
157,0.971,0.993,0.964,0.993,,,,,,,,,,,,,,,
158,0.976,0.989,0.979,0.994,,,,,,,,,,,,,,,
159,0.964,0.991,0.97,0.993,,,,,,,,,,,,,,,
160,0.96,0.991,0.961,0.991,,,,,,,,,,,,,,,
161,0.972,0.992,0.972,0.991,,,,,,,,,,,,,,,
162,0.972,0.992,0.961,0.99,,,,,,,,,,,,,,,
163,0.968,0.994,0.97,0.991,,,,,,,,,,,,,,,
164,0.97,0.994,0.967,0.993,,,,,,,,,,,,,,,
165,0.97,0.993,0.964,0.994,,,,,,,,,,,,,,,
166,0.964,0.995,0.97,0.991,,,,,,,,,,,,,,,
167,0.97,0.99,0.973,0.991,,,,,,,,,,,,,,,
168,0.974,0.994,0.966,0.992,,,,,,,,,,,,,,,
169,0.962,0.993,0.973,0.995,,,,,,,,,,,,,,,
170,0.968,0.99,0.973,0.993,,,,,,,,,,,,,,,
171,0.964,0.993,0.971,0.992,,,,,,,,,,,,,,,
172,0.975,0.992,0.977,0.996,,,,,,,,,,,,,,,
173,0.977,0.99,0.973,0.995,,,,,,,,,,,,,,,
174,0.972,0.993,0.971,0.995,,,,,,,,,,,,,,,
175,0.97,0.995,0.967,0.992,,,,,,,,,,,,,,,
176,0.966,0.993,0.964,0.99,,,,,,,,,,,,,,,
177,0.97,0.992,0.973,0.993,,,,,,,,,,,,,,,
178,0.971,0.993,0.962,0.992,,,,,,,,,,,,,,,
179,0.967,0.991,0.97,0.994,,,,,,,,,,,,,,,
180,0.975,0.992,0.967,0.993,,,,,,,,,,,,,,,
181,0.968,0.993,0.967,0.99,,,,,,,,,,,,,,,
182,0.972,0.992,0.973,0.993,,,,,,,,,,,,,,,
183,0.977,0.992,0.97,0.993,,,,,,,,,,,,,,,
184,0.974,0.992,0.97,0.993,,,,,,,,,,,,,,,
185,0.969,0.995,0.962,0.995,,,,,,,,,,,,,,,
186,0.973,0.993,0.974,0.992,,,,,,,,,,,,,,,
187,0.972,0.994,0.971,0.993,,,,,,,,,,,,,,,
188,0.978,0.993,0.975,0.995,,,,,,,,,,,,,,,
189,0.969,0.994,0.967,0.992,,,,,,,,,,,,,,,
190,0.974,0.991,0.963,0.992,,,,,,,,,,,,,,,
191,0.971,0.991,0.974,0.992,,,,,,,,,,,,,,,
192,0.979,0.993,0.974,0.993,,,,,,,,,,,,,,,
193,0.971,0.992,0.966,0.993,,,,,,,,,,,,,,,
194,0.977,0.994,0.971,0.991,,,,,,,,,,,,,,,
195,0.974,0.99,0.97,0.989,,,,,,,,,,,,,,,
196,0.972,0.992,0.968,0.988,,,,,,,,,,,,,,,
197,0.971,0.993,0.966,0.991,,,,,,,,,,,,,,,
198,0.972,0.992,0.972,0.994,,,,,,,,,,,,,,,
199,0.967,0.992,0.972,0.994,,,,,,,,,,,,,,,
200,0.97,0.992,0.965,0.993,,,,,,,,,,,,,,,
201,0.975,0.992,0.97,0.991,,,,,,,,,,,,,,,
202,0.973,0.994,0.964,0.993,,,,,,,,,,,,,,,
203,0.98,0.993,0.971,0.992,,,,,,,,,,,,,,,
204,0.976,0.988,0.97,0.992,,,,,,,,,,,,,,,
205,0.968,0.993,0.965,0.992,,,,,,,,,,,,,,,
206,0.972,0.992,0.966,0.991,,,,,,,,,,,,,,,
207,0.975,0.99,0.971,0.993,,,,,,,,,,,,,,,
208,0.971,0.992,0.966,0.989,,,,,,,,,,,,,,,
209,0.964,0.993,0.97,0.994,,,,,,,,,,,,,,,
210,0.973,0.994,0.967,0.993,,,,,,,,,,,,,,,
211,0.964,0.992,0.971,0.99,,,,,,,,,,,,,,,
212,0.965,0.991,0.967,0.993,,,,,,,,,,,,,,,
213,0.978,0.993,0.968,0.992,,,,,,,,,,,,,,,
214,0.975,0.992,0.972,0.988,,,,,,,,,,,,,,,
215,0.974,0.991,0.974,0.993,,,,,,,,,,,,,,,
216,0.962,0.994,0.97,0.994,,,,,,,,,,,,,,,
217,0.976,0.992,0.964,0.992,,,,,,,,,,,,,,,
218,0.968,0.99,0.965,0.992,,,,,,,,,,,,,,,
219,0.973,0.992,0.969,0.993,,,,,,,,,,,,,,,
220,0.97,0.991,0.971,0.993,,,,,,,,,,,,,,,
221,0.972,0.993,0.973,0.99,,,,,,,,,,,,,,,
222,0.974,0.993,0.958,0.994,,,,,,,,,,,,,,,
223,0.959,0.992,0.974,0.994,,,,,,,,,,,,,,,
224,0.967,0.992,0.968,0.992,,,,,,,,,,,,,,,
225,0.975,0.991,0.964,0.992,,,,,,,,,,,,,,,
226,0.966,0.992,0.974,0.993,,,,,,,,,,,,,,,
227,0.968,0.995,0.963,0.991,,,,,,,,,,,,,,,
228,0.975,0.991,0.975,0.991,,,,,,,,,,,,,,,
229,0.969,0.992,0.966,0.994,,,,,,,,,,,,,,,
230,0.977,0.992,0.965,0.991,,,,,,,,,,,,,,,
231,0.967,0.989,0.975,0.992,,,,,,,,,,,,,,,
232,0.969,0.99,0.972,0.99,,,,,,,,,,,,,,,
233,0.969,0.993,0.967,0.992,,,,,,,,,,,,,,,
234,0.967,0.991,0.978,0.993,,,,,,,,,,,,,,,
235,0.971,0.992,0.971,0.993,,,,,,,,,,,,,,,
236,0.973,0.991,0.977,0.991,,,,,,,,,,,,,,,
237,0.971,0.994,0.967,0.992,,,,,,,,,,,,,,,
238,0.971,0.993,0.97,0.994,,,,,,,,,,,,,,,
239,0.972,0.991,0.971,0.991,,,,,,,,,,,,,,,
240,0.975,0.991,0.971,0.992,,,,,,,,,,,,,,,
241,0.973,0.993,0.972,0.989,,,,,,,,,,,,,,,
242,0.968,0.993,0.964,0.993,,,,,,,,,,,,,,,
243,0.965,0.99,0.959,0.993,,,,,,,,,,,,,,,
244,0.965,0.993,0.971,0.991,,,,,,,,,,,,,,,
245,0.971,0.992,0.97,0.993,,,,,,,,,,,,,,,
246,0.974,0.991,0.967,0.993,,,,,,,,,,,,,,,
247,0.978,0.994,0.968,0.992,,,,,,,,,,,,,,,
248,0.977,0.992,0.976,0.994,,,,,,,,,,,,,,,
249,0.97,0.992,0.966,0.994,,,,,,,,,,,,,,,
250,0.962,0.991,0.966,0.994,,,,,,,,,,,,,,,
251,0.976,0.993,0.966,0.991,,,,,,,,,,,,,,,
252,0.969,0.992,0.973,0.994,,,,,,,,,,,,,,,
253,0.964,0.992,0.967,0.991,,,,,,,,,,,,,,,
254,0.976,0.992,0.972,0.993,,,,,,,,,,,,,,,
255,0.966,0.994,0.956,0.993,,,,,,,,,,,,,,,
256,0.977,0.993,0.975,0.991,,,,,,,,,,,,,,,
257,0.978,0.99,0.965,0.993,,,,,,,,,,,,,,,
258,0.976,0.993,0.971,0.992,,,,,,,,,,,,,,,
259,0.977,0.992,0.971,0.992,,,,,,,,,,,,,,,
260,0.975,0.992,0.974,0.994,,,,,,,,,,,,,,,
261,0.967,0.993,0.97,0.992,,,,,,,,,,,,,,,
262,0.967,0.992,0.976,0.993,,,,,,,,,,,,,,,
263,0.976,0.992,0.971,0.99,,,,,,,,,,,,,,,
264,0.974,0.992,0.97,0.993,,,,,,,,,,,,,,,
265,0.969,0.992,0.97,0.992,,,,,,,,,,,,,,,
266,0.967,0.993,0.974,0.988,,,,,,,,,,,,,,,
267,0.977,0.993,0.964,0.992,,,,,,,,,,,,,,,
268,0.979,0.99,0.967,0.993,,,,,,,,,,,,,,,
269,0.973,0.993,0.973,0.992,,,,,,,,,,,,,,,
270,0.966,0.992,0.964,0.992,,,,,,,,,,,,,,,
271,0.975,0.989,0.97,0.991,,,,,,,,,,,,,,,
272,0.971,0.991,0.974,0.993,,,,,,,,,,,,,,,
273,0.974,0.992,0.97,0.994,,,,,,,,,,,,,,,
274,0.976,0.993,0.967,0.992,,,,,,,,,,,,,,,
275,0.969,0.991,0.969,0.992,,,,,,,,,,,,,,,
276,0.962,0.995,0.963,0.992,,,,,,,,,,,,,,,
277,0.97,0.994,0.971,0.993,,,,,,,,,,,,,,,
278,0.973,0.994,0.969,0.995,,,,,,,,,,,,,,,
279,0.968,0.992,0.961,0.993,,,,,,,,,,,,,,,
280,0.973,0.992,0.97,0.993,,,,,,,,,,,,,,,
281,0.973,0.993,0.97,0.993,,,,,,,,,,,,,,,
282,0.971,0.992,0.968,0.992,,,,,,,,,,,,,,,
283,0.966,0.99,0.972,0.991,,,,,,,,,,,,,,,
284,0.964,0.993,0.967,0.995,,,,,,,,,,,,,,,
285,0.974,0.992,0.969,0.994,,,,,,,,,,,,,,,
286,0.972,0.993,0.965,0.994,,,,,,,,,,,,,,,
287,0.974,0.995,0.97,0.995,,,,,,,,,,,,,,,
288,0.972,0.993,0.968,0.993,,,,,,,,,,,,,,,
289,0.968,0.991,0.972,0.993,,,,,,,,,,,,,,,
290,0.971,0.993,0.975,0.993,,,,,,,,,,,,,,,
291,0.97,0.993,0.968,0.988,,,,,,,,,,,,,,,
292,0.975,0.991,0.964,0.99,,,,,,,,,,,,,,,
293,0.968,0.991,0.967,0.993,,,,,,,,,,,,,,,
294,0.974,0.993,0.97,0.993,,,,,,,,,,,,,,,
295,0.962,0.992,0.964,0.993,,,,,,,,,,,,,,,
296,0.976,0.991,0.969,0.995,,,,,,,,,,,,,,,
297,0.965,0.993,0.964,0.992,,,,,,,,,,,,,,,
298,0.978,0.993,0.971,0.992,,,,,,,,,,,,,,,
299,0.976,0.992,0.967,0.993,,,,,,,,,,,,,,,
300,0.969,0.993,0.97,0.992,,,,,,,,,,,,,,,
301,0.975,0.992,0.975,0.993,,,,,,,,,,,,,,,
302,0.975,0.991,0.973,0.993,,,,,,,,,,,,,,,
303,0.962,0.994,0.97,0.993,,,,,,,,,,,,,,,
304,0.971,0.994,0.969,0.993,,,,,,,,,,,,,,,
305,0.976,0.989,0.971,0.99,,,,,,,,,,,,,,,
306,0.978,0.992,0.976,0.991,,,,,,,,,,,,,,,
307,0.978,0.992,0.965,0.989,,,,,,,,,,,,,,,
308,0.969,0.995,0.975,0.995,,,,,,,,,,,,,,,
309,0.97,0.992,0.968,0.992,,,,,,,,,,,,,,,
310,0.977,0.991,0.974,0.995,,,,,,,,,,,,,,,
311,0.967,0.992,0.972,0.993,,,,,,,,,,,,,,,
312,0.971,0.992,0.974,0.993,,,,,,,,,,,,,,,
313,0.971,0.992,0.971,0.989,,,,,,,,,,,,,,,
314,0.967,0.994,0.967,0.993,,,,,,,,,,,,,,,
315,0.971,0.992,0.964,0.992,,,,,,,,,,,,,,,
316,0.978,0.991,0.972,0.993,,,,,,,,,,,,,,,
317,0.965,0.993,0.965,0.993,,,,,,,,,,,,,,,
318,0.976,0.991,0.971,0.992,,,,,,,,,,,,,,,
319,0.975,0.993,0.964,0.993,,,,,,,,,,,,,,,
320,0.969,0.993,0.964,0.989,,,,,,,,,,,,,,,
321,0.978,0.991,0.977,0.995,,,,,,,,,,,,,,,
322,0.973,0.993,0.973,0.994,,,,,,,,,,,,,,,
323,0.977,0.992,0.972,0.994,,,,,,,,,,,,,,,
324,0.973,0.993,0.969,0.994,,,,,,,,,,,,,,,
325,0.97,0.994,0.964,0.988,,,,,,,,,,,,,,,
326,0.968,0.994,0.969,0.993,,,,,,,,,,,,,,,
327,0.961,0.992,0.967,0.99,,,,,,,,,,,,,,,
328,0.975,0.993,0.964,0.993,,,,,,,,,,,,,,,
329,0.965,0.993,0.965,0.992,,,,,,,,,,,,,,,
330,0.977,0.993,0.963,0.993,,,,,,,,,,,,,,,
331,0.972,0.991,0.964,0.992,,,,,,,,,,,,,,,
332,0.964,0.993,0.966,0.993,,,,,,,,,,,,,,,
333,0.973,0.993,0.969,0.993,,,,,,,,,,,,,,,
334,0.971,0.994,0.973,0.993,,,,,,,,,,,,,,,
335,0.972,0.991,0.966,0.99,,,,,,,,,,,,,,,
336,0.979,0.992,0.963,0.992,,,,,,,,,,,,,,,
337,0.968,0.992,0.971,0.993,,,,,,,,,,,,,,,
338,0.974,0.994,0.969,0.992,,,,,,,,,,,,,,,
339,0.973,0.993,0.968,0.993,,,,,,,,,,,,,,,
340,0.96,0.993,0.966,0.992,,,,,,,,,,,,,,,
341,0.974,0.99,0.963,0.993,,,,,,,,,,,,,,,
342,0.969,0.993,0.965,0.994,,,,,,,,,,,,,,,
343,0.967,0.993,0.967,0.992,,,,,,,,,,,,,,,
344,0.977,0.992,0.964,0.993,,,,,,,,,,,,,,,
345,0.974,0.994,0.969,0.992,,,,,,,,,,,,,,,
346,0.975,0.993,0.969,0.994,,,,,,,,,,,,,,,
347,0.969,0.992,0.969,0.992,,,,,,,,,,,,,,,
348,0.98,0.993,0.972,0.994,,,,,,,,,,,,,,,
349,0.963,0.994,0.971,0.994,,,,,,,,,,,,,,,
350,0.974,0.993,0.962,0.994,,,,,,,,,,,,,,,
351,0.971,0.992,0.969,0.989,,,,,,,,,,,,,,,
352,0.975,0.991,0.969,0.994,,,,,,,,,,,,,,,
353,0.98,0.992,0.971,0.994,,,,,,,,,,,,,,,
354,0.98,0.994,0.966,0.989,,,,,,,,,,,,,,,
355,0.977,0.992,0.963,0.993,,,,,,,,,,,,,,,
356,0.972,0.991,0.969,0.991,,,,,,,,,,,,,,,
357,0.968,0.991,0.972,0.992,,,,,,,,,,,,,,,
358,0.973,0.992,0.972,0.994,,,,,,,,,,,,,,,
359,0.965,0.994,0.973,0.994,,,,,,,,,,,,,,,
360,0.975,0.992,0.975,0.991,,,,,,,,,,,,,,,
361,0.968,0.992,0.972,0.993,,,,,,,,,,,,,,,
362,0.962,0.993,0.972,0.993,,,,,,,,,,,,,,,
363,0.971,0.994,0.964,0.992,,,,,,,,,,,,,,,
364,0.979,0.993,0.964,0.992,,,,,,,,,,,,,,,
365,0.97,0.991,0.972,0.993,,,,,,,,,,,,,,,
366,0.976,0.993,0.972,0.992,,,,,,,,,,,,,,,
367,0.966,0.993,0.959,0.991,,,,,,,,,,,,,,,
368,0.979,0.993,0.965,0.992,,,,,,,,,,,,,,,
369,0.969,0.994,0.977,0.991,,,,,,,,,,,,,,,
370,0.974,0.991,0.97,0.993,,,,,,,,,,,,,,,
371,0.976,0.994,0.968,0.992,,,,,,,,,,,,,,,
372,0.966,0.994,0.967,0.994,,,,,,,,,,,,,,,
373,0.968,0.993,0.969,0.993,,,,,,,,,,,,,,,
374,0.968,0.994,0.972,0.991,,,,,,,,,,,,,,,
375,0.975,0.993,0.961,0.992,,,,,,,,,,,,,,,
376,0.979,0.993,0.971,0.993,,,,,,,,,,,,,,,
377,0.976,0.993,0.973,0.991,,,,,,,,,,,,,,,
378,0.983,0.991,0.97,0.991,,,,,,,,,,,,,,,
379,0.961,0.994,0.972,0.993,,,,,,,,,,,,,,,
380,0.972,0.992,0.964,0.991,,,,,,,,,,,,,,,
381,0.969,0.992,0.97,0.994,,,,,,,,,,,,,,,
382,0.97,0.991,0.972,0.992,,,,,,,,,,,,,,,
383,0.974,0.993,0.97,0.993,,,,,,,,,,,,,,,
384,0.965,0.992,0.969,0.994,,,,,,,,,,,,,,,
385,0.973,0.992,0.971,0.992,,,,,,,,,,,,,,,
386,0.971,0.993,0.969,0.992,,,,,,,,,,,,,,,
387,0.972,0.992,0.976,0.993,,,,,,,,,,,,,,,
388,0.963,0.992,0.97,0.989,,,,,,,,,,,,,,,
389,0.966,0.994,0.97,0.993,,,,,,,,,,,,,,,
390,0.975,0.992,0.974,0.994,,,,,,,,,,,,,,,
391,0.978,0.994,0.971,0.992,,,,,,,,,,,,,,,
392,0.968,0.993,0.976,0.994,,,,,,,,,,,,,,,
393,0.956,0.993,0.977,0.994,,,,,,,,,,,,,,,
394,0.966,0.994,0.964,0.992,,,,,,,,,,,,,,,
395,0.971,0.993,0.97,0.993,,,,,,,,,,,,,,,
396,0.972,0.993,0.963,0.994,,,,,,,,,,,,,,,
397,0.966,0.993,0.97,0.991,,,,,,,,,,,,,,,
398,0.967,0.992,0.965,0.992,,,,,,,,,,,,,,,
399,0.973,0.993,0.975,0.995,,,,,,,,,,,,,,,
400,0.969,0.991,0.967,0.993,,,,,,,,,,,,,,,
401,0.968,0.992,0.976,0.996,,,,,,,,,,,,,,,
402,0.973,0.992,0.971,0.995,,,,,,,,,,,,,,,
403,0.972,0.991,0.974,0.993,,,,,,,,,,,,,,,
404,0.97,0.991,0.965,0.991,,,,,,,,,,,,,,,
405,0.978,0.993,0.971,0.993,,,,,,,,,,,,,,,
406,0.974,0.993,0.966,0.992,,,,,,,,,,,,,,,
407,0.972,0.993,0.974,0.993,,,,,,,,,,,,,,,
408,0.97,0.992,0.97,0.994,,,,,,,,,,,,,,,
409,0.972,0.992,0.966,0.992,,,,,,,,,,,,,,,
410,0.973,0.992,0.974,0.993,,,,,,,,,,,,,,,
411,0.967,0.992,0.972,0.992,,,,,,,,,,,,,,,
412,0.967,0.993,0.979,0.993,,,,,,,,,,,,,,,
413,0.974,0.992,0.965,0.989,,,,,,,,,,,,,,,
414,0.968,0.992,0.974,0.993,,,,,,,,,,,,,,,
415,0.977,0.994,0.969,0.994,,,,,,,,,,,,,,,
416,0.97,0.992,0.966,0.992,,,,,,,,,,,,,,,
417,0.975,0.992,0.975,0.994,,,,,,,,,,,,,,,
418,0.968,0.99,0.972,0.993,,,,,,,,,,,,,,,
