,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
75,0.832,0.996,0.976,0.995,,,,,,,,,,,,,,,
76,0.979,0.995,0.982,0.996,,,,,,,,,,,,,,,
77,0.983,0.995,0.982,0.996,,,,,,,,,,,,,,,
78,0.983,0.995,0.982,0.997,,,,,,,,,,,,,,,
79,0.982,0.996,0.983,0.995,,,,,,,,,,,,,,,
80,0.976,0.995,0.978,0.996,,,,,,,,,,,,,,,
81,0.984,0.995,0.983,0.996,,,,,,,,,,,,,,,
82,0.981,0.995,0.982,0.996,,,,,,,,,,,,,,,
83,0.986,0.996,0.982,0.995,,,,,,,,,,,,,,,
84,0.983,0.996,0.978,0.994,,,,,,,,,,,,,,,
85,0.959,0.996,0.976,0.997,,,,,,,,,,,,,,,
86,0.986,0.996,0.978,0.996,,,,,,,,,,,,,,,
87,0.98,0.995,0.975,0.995,,,,,,,,,,,,,,,
88,0.976,0.994,0.977,0.995,,,,,,,,,,,,,,,
89,0.986,0.995,0.982,0.996,,,,,,,,,,,,,,,
90,0.982,0.996,0.981,0.996,,,,,,,,,,,,,,,
91,0.982,0.996,0.981,0.996,,,,,,,,,,,,,,,
92,0.98,0.995,0.98,0.995,,,,,,,,,,,,,,,
93,0.98,0.995,0.977,0.997,,,,,,,,,,,,,,,
94,0.983,0.996,0.984,0.996,,,,,,,,,,,,,,,
95,0.965,0.996,0.978,0.996,,,,,,,,,,,,,,,
96,0.981,0.995,0.981,0.995,,,,,,,,,,,,,,,
97,0.983,0.996,0.98,0.995,,,,,,,,,,,,,,,
98,0.98,0.996,0.981,0.996,,,,,,,,,,,,,,,
99,0.984,0.995,0.984,0.994,,,,,,,,,,,,,,,
100,0.983,0.997,0.976,0.995,,,,,,,,,,,,,,,
101,0.984,0.995,0.982,0.996,,,,,,,,,,,,,,,
102,0.98,0.994,0.977,0.995,,,,,,,,,,,,,,,
103,0.983,0.995,0.98,0.995,,,,,,,,,,,,,,,
104,0.985,0.994,0.983,0.996,,,,,,,,,,,,,,,
105,0.979,0.997,0.985,0.997,,,,,,,,,,,,,,,
106,0.984,0.996,0.984,0.996,,,,,,,,,,,,,,,
107,0.98,0.996,0.98,0.996,,,,,,,,,,,,,,,
108,0.983,0.996,0.976,0.995,,,,,,,,,,,,,,,
109,0.984,0.996,0.979,0.996,,,,,,,,,,,,,,,
110,0.979,0.995,0.984,0.996,,,,,,,,,,,,,,,
111,0.978,0.996,0.979,0.996,,,,,,,,,,,,,,,
112,0.981,0.995,0.981,0.997,,,,,,,,,,,,,,,
113,0.98,0.996,0.981,0.996,,,,,,,,,,,,,,,
114,0.982,0.995,0.984,0.996,,,,,,,,,,,,,,,
115,0.978,0.996,0.986,0.996,,,,,,,,,,,,,,,
116,0.98,0.996,0.983,0.995,,,,,,,,,,,,,,,
117,0.981,0.996,0.979,0.996,,,,,,,,,,,,,,,
118,0.983,0.996,0.986,0.996,,,,,,,,,,,,,,,
119,0.984,0.996,0.981,0.996,,,,,,,,,,,,,,,
120,0.982,0.996,0.976,0.995,,,,,,,,,,,,,,,
121,0.985,0.995,0.98,0.994,,,,,,,,,,,,,,,
122,0.984,0.996,0.978,0.998,,,,,,,,,,,,,,,
123,0.982,0.995,0.974,0.996,,,,,,,,,,,,,,,
124,0.987,0.996,0.982,0.995,,,,,,,,,,,,,,,
125,0.97,0.996,0.982,0.996,,,,,,,,,,,,,,,
126,0.986,0.996,0.984,0.995,,,,,,,,,,,,,,,
127,0.983,0.996,0.98,0.997,,,,,,,,,,,,,,,
128,0.982,0.994,0.977,0.996,,,,,,,,,,,,,,,
129,0.982,0.996,0.976,0.996,,,,,,,,,,,,,,,
130,0.98,0.996,0.982,0.996,,,,,,,,,,,,,,,
131,0.983,0.996,0.982,0.997,,,,,,,,,,,,,,,
132,0.98,0.997,0.981,0.996,,,,,,,,,,,,,,,
133,0.98,0.996,0.977,0.996,,,,,,,,,,,,,,,
134,0.983,0.995,0.982,0.996,,,,,,,,,,,,,,,
135,0.968,0.996,0.982,0.996,,,,,,,,,,,,,,,
136,0.983,0.996,0.981,0.996,,,,,,,,,,,,,,,
137,0.989,0.995,0.981,0.996,,,,,,,,,,,,,,,
138,0.983,0.994,0.98,0.995,,,,,,,,,,,,,,,
139,0.982,0.996,0.985,0.995,,,,,,,,,,,,,,,
140,0.978,0.996,0.98,0.996,,,,,,,,,,,,,,,
141,0.982,0.996,0.982,0.995,,,,,,,,,,,,,,,
142,0.977,0.995,0.982,0.996,,,,,,,,,,,,,,,
143,0.985,0.996,0.98,0.995,,,,,,,,,,,,,,,
144,0.984,0.995,0.976,0.995,,,,,,,,,,,,,,,
145,0.982,0.995,0.983,0.997,,,,,,,,,,,,,,,
146,0.979,0.996,0.982,0.995,,,,,,,,,,,,,,,
147,0.983,0.995,0.977,0.994,,,,,,,,,,,,,,,
148,0.981,0.995,0.987,0.997,,,,,,,,,,,,,,,
149,0.984,0.993,0.982,0.996,,,,,,,,,,,,,,,
150,0.98,0.996,0.979,0.995,,,,,,,,,,,,,,,
151,0.983,0.995,0.984,0.996,,,,,,,,,,,,,,,
152,0.985,0.994,0.979,0.993,,,,,,,,,,,,,,,
153,0.982,0.995,0.98,0.996,,,,,,,,,,,,,,,
154,0.981,0.996,0.983,0.995,,,,,,,,,,,,,,,
155,0.981,0.995,0.981,0.996,,,,,,,,,,,,,,,
156,0.983,0.995,0.987,0.996,,,,,,,,,,,,,,,
157,0.982,0.995,0.982,0.996,,,,,,,,,,,,,,,
158,0.973,0.996,0.978,0.995,,,,,,,,,,,,,,,
159,0.983,0.995,0.985,0.996,,,,,,,,,,,,,,,
160,0.973,0.996,0.98,0.997,,,,,,,,,,,,,,,
161,0.984,0.996,0.983,0.996,,,,,,,,,,,,,,,
162,0.983,0.995,0.976,0.993,,,,,,,,,,,,,,,
163,0.978,0.996,0.984,0.996,,,,,,,,,,,,,,,
164,0.983,0.995,0.983,0.996,,,,,,,,,,,,,,,
165,0.982,0.995,0.983,0.995,,,,,,,,,,,,,,,
166,0.984,0.996,0.975,0.995,,,,,,,,,,,,,,,
167,0.982,0.995,0.98,0.995,,,,,,,,,,,,,,,
168,0.981,0.996,0.982,0.996,,,,,,,,,,,,,,,
169,0.982,0.995,0.981,0.995,,,,,,,,,,,,,,,
170,0.984,0.995,0.985,0.996,,,,,,,,,,,,,,,
171,0.983,0.996,0.982,0.995,,,,,,,,,,,,,,,
172,0.979,0.995,0.981,0.996,,,,,,,,,,,,,,,
173,0.976,0.995,0.982,0.996,,,,,,,,,,,,,,,
174,0.984,0.995,0.986,0.995,,,,,,,,,,,,,,,
175,0.987,0.995,0.984,0.996,,,,,,,,,,,,,,,
176,0.982,0.995,0.981,0.996,,,,,,,,,,,,,,,
177,0.977,0.994,0.984,0.995,,,,,,,,,,,,,,,
178,0.978,0.996,0.98,0.995,,,,,,,,,,,,,,,
179,0.986,0.995,0.975,0.996,,,,,,,,,,,,,,,
180,0.981,0.996,0.979,0.993,,,,,,,,,,,,,,,
181,0.981,0.996,0.98,0.994,,,,,,,,,,,,,,,
182,0.983,0.996,0.98,0.996,,,,,,,,,,,,,,,
183,0.981,0.996,0.979,0.996,,,,,,,,,,,,,,,
184,0.983,0.995,0.983,0.996,,,,,,,,,,,,,,,
185,0.983,0.995,0.983,0.997,,,,,,,,,,,,,,,
186,0.982,0.996,0.985,0.995,,,,,,,,,,,,,,,
187,0.983,0.996,0.979,0.996,,,,,,,,,,,,,,,
188,0.986,0.995,0.985,0.994,,,,,,,,,,,,,,,
189,0.984,0.995,0.979,0.995,,,,,,,,,,,,,,,
190,0.983,0.995,0.976,0.996,,,,,,,,,,,,,,,
191,0.976,0.996,0.973,0.996,,,,,,,,,,,,,,,
192,0.983,0.995,0.979,0.995,,,,,,,,,,,,,,,
193,0.983,0.995,0.978,0.996,,,,,,,,,,,,,,,
194,0.986,0.996,0.98,0.994,,,,,,,,,,,,,,,
195,0.986,0.995,0.981,0.995,,,,,,,,,,,,,,,
196,0.981,0.996,0.979,0.996,,,,,,,,,,,,,,,
197,0.982,0.996,0.983,0.996,,,,,,,,,,,,,,,
198,0.985,0.995,0.984,0.996,,,,,,,,,,,,,,,
199,0.983,0.994,0.982,0.995,,,,,,,,,,,,,,,
200,0.983,0.996,0.979,0.994,,,,,,,,,,,,,,,
201,0.983,0.994,0.985,0.995,,,,,,,,,,,,,,,
202,0.978,0.996,0.979,0.996,,,,,,,,,,,,,,,
203,0.983,0.995,0.98,0.996,,,,,,,,,,,,,,,
204,0.984,0.995,0.982,0.996,,,,,,,,,,,,,,,
205,0.976,0.997,0.976,0.996,,,,,,,,,,,,,,,
206,0.984,0.996,0.981,0.996,,,,,,,,,,,,,,,
207,0.984,0.995,0.979,0.995,,,,,,,,,,,,,,,
208,0.984,0.996,0.979,0.994,,,,,,,,,,,,,,,
209,0.987,0.994,0.982,0.996,,,,,,,,,,,,,,,
210,0.985,0.996,0.979,0.995,,,,,,,,,,,,,,,
211,0.986,0.995,0.982,0.996,,,,,,,,,,,,,,,
212,0.984,0.995,0.982,0.991,,,,,,,,,,,,,,,
213,0.986,0.996,0.987,0.995,,,,,,,,,,,,,,,
214,0.987,0.995,0.981,0.996,,,,,,,,,,,,,,,
215,0.981,0.996,0.982,0.994,,,,,,,,,,,,,,,
216,0.987,0.994,0.98,0.997,,,,,,,,,,,,,,,
217,0.987,0.995,0.98,0.994,,,,,,,,,,,,,,,
218,0.983,0.995,0.981,0.996,,,,,,,,,,,,,,,
219,0.987,0.994,0.983,0.996,,,,,,,,,,,,,,,
220,0.982,0.996,0.985,0.994,,,,,,,,,,,,,,,
221,0.983,0.996,0.977,0.997,,,,,,,,,,,,,,,
222,0.982,0.995,0.983,0.995,,,,,,,,,,,,,,,
223,0.986,0.996,0.982,0.996,,,,,,,,,,,,,,,
224,0.983,0.995,0.984,0.996,,,,,,,,,,,,,,,
225,0.984,0.996,0.982,0.996,,,,,,,,,,,,,,,
226,0.977,0.997,0.981,0.996,,,,,,,,,,,,,,,
227,0.98,0.996,0.982,0.995,,,,,,,,,,,,,,,
228,0.984,0.995,0.98,0.995,,,,,,,,,,,,,,,
229,0.987,0.995,0.984,0.996,,,,,,,,,,,,,,,
230,0.985,0.996,0.978,0.995,,,,,,,,,,,,,,,
231,0.985,0.996,0.98,0.997,,,,,,,,,,,,,,,
232,0.978,0.995,0.978,0.996,,,,,,,,,,,,,,,
233,0.981,0.995,0.978,0.995,,,,,,,,,,,,,,,
234,0.985,0.996,0.978,0.996,,,,,,,,,,,,,,,
235,0.986,0.997,0.982,0.995,,,,,,,,,,,,,,,
236,0.979,0.995,0.984,0.997,,,,,,,,,,,,,,,
237,0.976,0.995,0.981,0.997,,,,,,,,,,,,,,,
238,0.982,0.995,0.98,0.996,,,,,,,,,,,,,,,
239,0.984,0.995,0.982,0.995,,,,,,,,,,,,,,,
240,0.989,0.994,0.983,0.994,,,,,,,,,,,,,,,
241,0.987,0.996,0.982,0.995,,,,,,,,,,,,,,,
242,0.977,0.995,0.983,0.996,,,,,,,,,,,,,,,
243,0.985,0.996,0.986,0.996,,,,,,,,,,,,,,,
244,0.981,0.996,0.98,0.995,,,,,,,,,,,,,,,
245,0.977,0.995,0.979,0.995,,,,,,,,,,,,,,,
246,0.986,0.996,0.979,0.995,,,,,,,,,,,,,,,
247,0.981,0.994,0.983,0.996,,,,,,,,,,,,,,,
248,0.978,0.996,0.979,0.997,,,,,,,,,,,,,,,
249,0.984,0.995,0.986,0.997,,,,,,,,,,,,,,,
250,0.982,0.996,0.979,0.995,,,,,,,,,,,,,,,
251,0.983,0.995,0.985,0.996,,,,,,,,,,,,,,,
252,0.979,0.995,0.98,0.996,,,,,,,,,,,,,,,
253,0.98,0.996,0.983,0.996,,,,,,,,,,,,,,,
254,0.985,0.994,0.981,0.996,,,,,,,,,,,,,,,
255,0.985,0.994,0.978,0.996,,,,,,,,,,,,,,,
256,0.986,0.995,0.977,0.995,,,,,,,,,,,,,,,
257,0.981,0.996,0.982,0.996,,,,,,,,,,,,,,,
258,0.98,0.996,0.984,0.996,,,,,,,,,,,,,,,
259,0.978,0.996,0.983,0.996,,,,,,,,,,,,,,,
260,0.982,0.995,0.979,0.996,,,,,,,,,,,,,,,
261,0.98,0.996,0.979,0.996,,,,,,,,,,,,,,,
262,0.985,0.995,0.982,0.996,,,,,,,,,,,,,,,
263,0.984,0.996,0.981,0.996,,,,,,,,,,,,,,,
264,0.982,0.996,0.978,0.995,,,,,,,,,,,,,,,
265,0.983,0.995,0.978,0.996,,,,,,,,,,,,,,,
266,0.985,0.995,0.981,0.995,,,,,,,,,,,,,,,
267,0.982,0.996,0.984,0.996,,,,,,,,,,,,,,,
268,0.977,0.994,0.98,0.995,,,,,,,,,,,,,,,
269,0.988,0.995,0.978,0.996,,,,,,,,,,,,,,,
270,0.982,0.996,0.977,0.996,,,,,,,,,,,,,,,
271,0.986,0.996,0.984,0.996,,,,,,,,,,,,,,,
272,0.98,0.996,0.983,0.995,,,,,,,,,,,,,,,
273,0.981,0.995,0.975,0.996,,,,,,,,,,,,,,,
274,0.98,0.995,0.981,0.995,,,,,,,,,,,,,,,
275,0.985,0.995,0.98,0.995,,,,,,,,,,,,,,,
276,0.984,0.994,0.982,0.995,,,,,,,,,,,,,,,
277,0.979,0.996,0.983,0.994,,,,,,,,,,,,,,,
278,0.982,0.994,0.983,0.997,,,,,,,,,,,,,,,
279,0.983,0.995,0.983,0.996,,,,,,,,,,,,,,,
280,0.982,0.996,0.985,0.996,,,,,,,,,,,,,,,
281,0.986,0.994,0.982,0.995,,,,,,,,,,,,,,,
282,0.983,0.996,0.979,0.996,,,,,,,,,,,,,,,
283,0.983,0.995,0.979,0.996,,,,,,,,,,,,,,,
284,0.986,0.997,0.985,0.996,,,,,,,,,,,,,,,
285,0.976,0.996,0.972,0.992,,,,,,,,,,,,,,,
286,0.987,0.994,0.977,0.995,,,,,,,,,,,,,,,
287,0.977,0.995,0.976,0.994,,,,,,,,,,,,,,,
288,0.979,0.997,0.98,0.996,,,,,,,,,,,,,,,
289,0.977,0.994,0.984,0.995,,,,,,,,,,,,,,,
290,0.983,0.996,0.981,0.996,,,,,,,,,,,,,,,
291,0.985,0.995,0.986,0.995,,,,,,,,,,,,,,,
292,0.977,0.995,0.981,0.996,,,,,,,,,,,,,,,
293,0.981,0.996,0.982,0.995,,,,,,,,,,,,,,,
294,0.985,0.997,0.985,0.996,,,,,,,,,,,,,,,
295,0.982,0.996,0.98,0.995,,,,,,,,,,,,,,,
296,0.987,0.996,0.984,0.996,,,,,,,,,,,,,,,
297,0.981,0.997,0.984,0.994,,,,,,,,,,,,,,,
298,0.978,0.994,0.983,0.996,,,,,,,,,,,,,,,
299,0.983,0.996,0.981,0.995,,,,,,,,,,,,,,,
300,0.983,0.996,0.98,0.995,,,,,,,,,,,,,,,
301,0.985,0.995,0.976,0.996,,,,,,,,,,,,,,,
302,0.98,0.995,0.983,0.996,,,,,,,,,,,,,,,
303,0.982,0.996,0.982,0.996,,,,,,,,,,,,,,,
304,0.981,0.996,0.982,0.995,,,,,,,,,,,,,,,
305,0.984,0.996,0.979,0.995,,,,,,,,,,,,,,,
306,0.984,0.996,0.981,0.996,,,,,,,,,,,,,,,
307,0.983,0.995,0.988,0.994,,,,,,,,,,,,,,,
308,0.981,0.995,0.983,0.993,,,,,,,,,,,,,,,
309,0.977,0.996,0.981,0.996,,,,,,,,,,,,,,,
310,0.983,0.995,0.981,0.995,,,,,,,,,,,,,,,
311,0.978,0.995,0.982,0.995,,,,,,,,,,,,,,,
312,0.98,0.996,0.979,0.997,,,,,,,,,,,,,,,
313,0.98,0.996,0.975,0.995,,,,,,,,,,,,,,,
314,0.982,0.995,0.985,0.996,,,,,,,,,,,,,,,
315,0.984,0.994,0.98,0.996,,,,,,,,,,,,,,,
316,0.978,0.996,0.982,0.995,,,,,,,,,,,,,,,
317,0.982,0.996,0.983,0.995,,,,,,,,,,,,,,,
318,0.982,0.995,0.983,0.996,,,,,,,,,,,,,,,
319,0.983,0.994,0.979,0.997,,,,,,,,,,,,,,,
320,0.984,0.996,0.981,0.997,,,,,,,,,,,,,,,
321,0.986,0.996,0.984,0.996,,,,,,,,,,,,,,,
322,0.983,0.995,0.98,0.996,,,,,,,,,,,,,,,
323,0.979,0.996,0.984,0.993,,,,,,,,,,,,,,,
324,0.983,0.996,0.979,0.994,,,,,,,,,,,,,,,
325,0.984,0.995,0.984,0.996,,,,,,,,,,,,,,,
326,0.983,0.996,0.983,0.995,,,,,,,,,,,,,,,
327,0.981,0.996,0.98,0.996,,,,,,,,,,,,,,,
328,0.984,0.995,0.985,0.997,,,,,,,,,,,,,,,
329,0.98,0.996,0.979,0.996,,,,,,,,,,,,,,,
330,0.984,0.995,0.981,0.996,,,,,,,,,,,,,,,
331,0.976,0.996,0.98,0.996,,,,,,,,,,,,,,,
332,0.985,0.996,0.981,0.997,,,,,,,,,,,,,,,
333,0.98,0.996,0.982,0.996,,,,,,,,,,,,,,,
334,0.985,0.995,0.981,0.994,,,,,,,,,,,,,,,
335,0.979,0.995,0.983,0.995,,,,,,,,,,,,,,,
336,0.984,0.996,0.979,0.996,,,,,,,,,,,,,,,
337,0.984,0.995,0.985,0.997,,,,,,,,,,,,,,,
338,0.981,0.994,0.975,0.996,,,,,,,,,,,,,,,
339,0.982,0.995,0.978,0.996,,,,,,,,,,,,,,,
340,0.983,0.995,0.981,0.995,,,,,,,,,,,,,,,
341,0.981,0.996,0.983,0.996,,,,,,,,,,,,,,,
342,0.984,0.995,0.981,0.997,,,,,,,,,,,,,,,
343,0.983,0.996,0.979,0.996,,,,,,,,,,,,,,,
344,0.983,0.996,0.98,0.995,,,,,,,,,,,,,,,
345,0.984,0.995,0.98,0.996,,,,,,,,,,,,,,,
346,0.984,0.994,0.982,0.996,,,,,,,,,,,,,,,
347,0.981,0.995,0.982,0.996,,,,,,,,,,,,,,,
348,0.981,0.996,0.981,0.995,,,,,,,,,,,,,,,
349,0.978,0.996,0.981,0.997,,,,,,,,,,,,,,,
350,0.981,0.995,0.981,0.997,,,,,,,,,,,,,,,
351,0.98,0.994,0.986,0.996,,,,,,,,,,,,,,,
352,0.985,0.995,0.979,0.995,,,,,,,,,,,,,,,
353,0.981,0.995,0.983,0.997,,,,,,,,,,,,,,,
354,0.984,0.995,0.984,0.995,,,,,,,,,,,,,,,
355,0.98,0.996,0.98,0.996,,,,,,,,,,,,,,,
356,0.987,0.995,0.985,0.995,,,,,,,,,,,,,,,
357,0.983,0.996,0.982,0.996,,,,,,,,,,,,,,,
358,0.982,0.995,0.976,0.996,,,,,,,,,,,,,,,
359,0.985,0.996,0.982,0.994,,,,,,,,,,,,,,,
360,0.978,0.996,0.981,0.995,,,,,,,,,,,,,,,
361,0.982,0.995,0.981,0.995,,,,,,,,,,,,,,,
362,0.983,0.994,0.983,0.996,,,,,,,,,,,,,,,
363,0.98,0.996,0.981,0.993,,,,,,,,,,,,,,,
364,0.981,0.995,0.983,0.996,,,,,,,,,,,,,,,
365,0.983,0.996,0.979,0.996,,,,,,,,,,,,,,,
366,0.982,0.996,0.982,0.996,,,,,,,,,,,,,,,
367,0.985,0.995,0.981,0.995,,,,,,,,,,,,,,,
368,0.978,0.995,0.98,0.996,,,,,,,,,,,,,,,
369,0.976,0.995,0.981,0.995,,,,,,,,,,,,,,,
370,0.985,0.995,0.978,0.995,,,,,,,,,,,,,,,
371,0.985,0.995,0.985,0.996,,,,,,,,,,,,,,,
372,0.985,0.995,0.981,0.996,,,,,,,,,,,,,,,
373,0.983,0.995,0.982,0.995,,,,,,,,,,,,,,,
374,0.985,0.997,0.979,0.997,,,,,,,,,,,,,,,
375,0.984,0.995,0.974,0.996,,,,,,,,,,,,,,,
376,0.984,0.996,0.981,0.993,,,,,,,,,,,,,,,
377,0.986,0.996,0.982,0.995,,,,,,,,,,,,,,,
378,0.981,0.996,0.984,0.995,,,,,,,,,,,,,,,
379,0.985,0.995,0.982,0.995,,,,,,,,,,,,,,,
380,0.985,0.996,0.978,0.995,,,,,,,,,,,,,,,
381,0.982,0.994,0.982,0.997,,,,,,,,,,,,,,,
382,0.985,0.995,0.98,0.996,,,,,,,,,,,,,,,
383,0.985,0.995,0.98,0.995,,,,,,,,,,,,,,,
384,0.98,0.996,0.983,0.996,,,,,,,,,,,,,,,
385,0.985,0.995,0.978,0.994,,,,,,,,,,,,,,,
386,0.984,0.997,0.984,0.997,,,,,,,,,,,,,,,
387,0.979,0.995,0.981,0.995,,,,,,,,,,,,,,,
388,0.982,0.996,0.985,0.996,,,,,,,,,,,,,,,
389,0.981,0.995,0.98,0.996,,,,,,,,,,,,,,,
390,0.982,0.996,0.976,0.996,,,,,,,,,,,,,,,
391,0.983,0.995,0.98,0.995,,,,,,,,,,,,,,,
392,0.984,0.994,0.981,0.996,,,,,,,,,,,,,,,
393,0.982,0.996,0.986,0.997,,,,,,,,,,,,,,,
394,0.983,0.995,0.982,0.994,,,,,,,,,,,,,,,
395,0.985,0.995,0.972,0.995,,,,,,,,,,,,,,,
396,0.979,0.996,0.978,0.996,,,,,,,,,,,,,,,
397,0.984,0.995,0.975,0.997,,,,,,,,,,,,,,,
398,0.985,0.995,0.98,0.994,,,,,,,,,,,,,,,
399,0.982,0.996,0.984,0.997,,,,,,,,,,,,,,,
400,0.975,0.997,0.977,0.997,,,,,,,,,,,,,,,
401,0.98,0.995,0.979,0.997,,,,,,,,,,,,,,,
402,0.978,0.996,0.98,0.996,,,,,,,,,,,,,,,
403,0.986,0.996,0.983,0.996,,,,,,,,,,,,,,,
404,0.985,0.996,0.982,0.995,,,,,,,,,,,,,,,
405,0.983,0.995,0.98,0.995,,,,,,,,,,,,,,,
406,0.983,0.995,0.984,0.995,,,,,,,,,,,,,,,
407,0.985,0.993,0.98,0.995,,,,,,,,,,,,,,,
408,0.985,0.996,0.979,0.994,,,,,,,,,,,,,,,
409,0.984,0.994,0.982,0.996,,,,,,,,,,,,,,,
410,0.978,0.995,0.98,0.997,,,,,,,,,,,,,,,
411,0.982,0.996,0.985,0.997,,,,,,,,,,,,,,,
412,0.981,0.995,0.982,0.996,,,,,,,,,,,,,,,
413,0.979,0.995,0.981,0.996,,,,,,,,,,,,,,,
414,0.982,0.995,0.975,0.996,,,,,,,,,,,,,,,
415,0.982,0.994,0.978,0.995,,,,,,,,,,,,,,,
416,0.983,0.995,0.984,0.996,,,,,,,,,,,,,,,
417,0.979,0.995,0.978,0.996,,,,,,,,,,,,,,,
418,0.983,0.994,0.984,0.995,,,,,,,,,,,,,,,
