,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
92,0.981,0.996,0.98,0.995,,,,,,,,,,,,,,,
93,0.983,0.996,0.978,0.994,,,,,,,,,,,,,,,
94,0.983,0.995,0.977,0.996,,,,,,,,,,,,,,,
95,0.978,0.996,0.979,0.996,,,,,,,,,,,,,,,
96,0.982,0.996,0.974,0.996,,,,,,,,,,,,,,,
97,0.983,0.994,0.982,0.996,,,,,,,,,,,,,,,
98,0.981,0.995,0.981,0.992,,,,,,,,,,,,,,,
99,0.983,0.995,0.982,0.997,,,,,,,,,,,,,,,
100,0.984,0.995,0.985,0.995,,,,,,,,,,,,,,,
101,0.984,0.995,0.983,0.995,,,,,,,,,,,,,,,
102,0.982,0.995,0.98,0.996,,,,,,,,,,,,,,,
103,0.984,0.996,0.98,0.997,,,,,,,,,,,,,,,
104,0.986,0.994,0.986,0.996,,,,,,,,,,,,,,,
105,0.984,0.996,0.977,0.994,,,,,,,,,,,,,,,
106,0.979,0.996,0.976,0.997,,,,,,,,,,,,,,,
107,0.986,0.994,0.983,0.995,,,,,,,,,,,,,,,
108,0.983,0.995,0.98,0.996,,,,,,,,,,,,,,,
109,0.988,0.996,0.988,0.994,,,,,,,,,,,,,,,
110,0.985,0.994,0.981,0.995,,,,,,,,,,,,,,,
111,0.979,0.996,0.973,0.996,,,,,,,,,,,,,,,
112,0.984,0.995,0.975,0.994,,,,,,,,,,,,,,,
113,0.983,0.994,0.98,0.997,,,,,,,,,,,,,,,
114,0.985,0.996,0.983,0.993,,,,,,,,,,,,,,,
115,0.983,0.997,0.98,0.996,,,,,,,,,,,,,,,
116,0.972,0.997,0.983,0.993,,,,,,,,,,,,,,,
117,0.987,0.995,0.987,0.996,,,,,,,,,,,,,,,
118,0.981,0.996,0.985,0.996,,,,,,,,,,,,,,,
119,0.987,0.995,0.98,0.996,,,,,,,,,,,,,,,
120,0.983,0.995,0.981,0.996,,,,,,,,,,,,,,,
121,0.978,0.997,0.978,0.997,,,,,,,,,,,,,,,
122,0.983,0.995,0.981,0.995,,,,,,,,,,,,,,,
123,0.987,0.995,0.977,0.996,,,,,,,,,,,,,,,
124,0.986,0.995,0.985,0.995,,,,,,,,,,,,,,,
125,0.986,0.996,0.978,0.994,,,,,,,,,,,,,,,
126,0.984,0.996,0.984,0.996,,,,,,,,,,,,,,,
127,0.983,0.995,0.982,0.996,,,,,,,,,,,,,,,
128,0.979,0.996,0.988,0.996,,,,,,,,,,,,,,,
129,0.98,0.995,0.985,0.996,,,,,,,,,,,,,,,
130,0.978,0.997,0.981,0.995,,,,,,,,,,,,,,,
131,0.982,0.994,0.98,0.994,,,,,,,,,,,,,,,
132,0.985,0.995,0.976,0.995,,,,,,,,,,,,,,,
133,0.978,0.995,0.984,0.996,,,,,,,,,,,,,,,
134,0.985,0.996,0.983,0.996,,,,,,,,,,,,,,,
135,0.978,0.997,0.986,0.997,,,,,,,,,,,,,,,
136,0.987,0.995,0.984,0.993,,,,,,,,,,,,,,,
137,0.977,0.994,0.984,0.997,,,,,,,,,,,,,,,
138,0.986,0.996,0.982,0.997,,,,,,,,,,,,,,,
139,0.987,0.995,0.979,0.996,,,,,,,,,,,,,,,
140,0.979,0.996,0.98,0.996,,,,,,,,,,,,,,,
141,0.985,0.995,0.985,0.995,,,,,,,,,,,,,,,
142,0.981,0.996,0.967,0.996,,,,,,,,,,,,,,,
143,0.982,0.995,0.979,0.996,,,,,,,,,,,,,,,
144,0.984,0.995,0.981,0.995,,,,,,,,,,,,,,,
145,0.983,0.996,0.98,0.995,,,,,,,,,,,,,,,
146,0.985,0.995,0.983,0.993,,,,,,,,,,,,,,,
147,0.988,0.995,0.982,0.996,,,,,,,,,,,,,,,
148,0.985,0.995,0.987,0.997,,,,,,,,,,,,,,,
149,0.987,0.992,0.977,0.995,,,,,,,,,,,,,,,
150,0.984,0.996,0.982,0.995,,,,,,,,,,,,,,,
151,0.983,0.995,0.981,0.996,,,,,,,,,,,,,,,
152,0.981,0.995,0.981,0.996,,,,,,,,,,,,,,,
153,0.981,0.996,0.981,0.995,,,,,,,,,,,,,,,
154,0.988,0.996,0.983,0.996,,,,,,,,,,,,,,,
155,0.983,0.995,0.985,0.995,,,,,,,,,,,,,,,
156,0.985,0.996,0.985,0.996,,,,,,,,,,,,,,,
157,0.982,0.996,0.977,0.997,,,,,,,,,,,,,,,
158,0.977,0.996,0.981,0.995,,,,,,,,,,,,,,,
159,0.976,0.996,0.981,0.997,,,,,,,,,,,,,,,
160,0.976,0.996,0.984,0.996,,,,,,,,,,,,,,,
161,0.984,0.995,0.984,0.995,,,,,,,,,,,,,,,
162,0.986,0.993,0.978,0.995,,,,,,,,,,,,,,,
163,0.984,0.996,0.98,0.996,,,,,,,,,,,,,,,
164,0.985,0.994,0.981,0.996,,,,,,,,,,,,,,,
165,0.983,0.995,0.986,0.992,,,,,,,,,,,,,,,
166,0.979,0.995,0.986,0.996,,,,,,,,,,,,,,,
167,0.982,0.996,0.977,0.995,,,,,,,,,,,,,,,
168,0.985,0.994,0.982,0.996,,,,,,,,,,,,,,,
169,0.984,0.995,0.983,0.995,,,,,,,,,,,,,,,
170,0.981,0.995,0.98,0.994,,,,,,,,,,,,,,,
171,0.984,0.995,0.981,0.996,,,,,,,,,,,,,,,
172,0.979,0.995,0.981,0.995,,,,,,,,,,,,,,,
173,0.981,0.996,0.981,0.993,,,,,,,,,,,,,,,
174,0.98,0.996,0.984,0.996,,,,,,,,,,,,,,,
175,0.984,0.996,0.982,0.996,,,,,,,,,,,,,,,
176,0.979,0.995,0.978,0.996,,,,,,,,,,,,,,,
177,0.983,0.995,0.975,0.995,,,,,,,,,,,,,,,
178,0.982,0.996,0.985,0.996,,,,,,,,,,,,,,,
179,0.988,0.996,0.985,0.996,,,,,,,,,,,,,,,
180,0.982,0.995,0.984,0.995,,,,,,,,,,,,,,,
181,0.985,0.995,0.983,0.997,,,,,,,,,,,,,,,
182,0.977,0.997,0.975,0.99,,,,,,,,,,,,,,,
183,0.985,0.996,0.983,0.997,,,,,,,,,,,,,,,
184,0.988,0.994,0.986,0.996,,,,,,,,,,,,,,,
185,0.979,0.995,0.981,0.997,,,,,,,,,,,,,,,
186,0.977,0.997,0.984,0.995,,,,,,,,,,,,,,,
187,0.984,0.994,0.977,0.995,,,,,,,,,,,,,,,
188,0.981,0.995,0.983,0.993,,,,,,,,,,,,,,,
189,0.985,0.994,0.983,0.996,,,,,,,,,,,,,,,
190,0.982,0.996,0.977,0.996,,,,,,,,,,,,,,,
191,0.984,0.996,0.984,0.996,,,,,,,,,,,,,,,
192,0.986,0.995,0.979,0.995,,,,,,,,,,,,,,,
193,0.983,0.994,0.984,0.996,,,,,,,,,,,,,,,
194,0.987,0.995,0.983,0.996,,,,,,,,,,,,,,,
195,0.988,0.996,0.987,0.996,,,,,,,,,,,,,,,
196,0.983,0.994,0.983,0.996,,,,,,,,,,,,,,,
197,0.981,0.996,0.983,0.998,,,,,,,,,,,,,,,
198,0.98,0.994,0.982,0.995,,,,,,,,,,,,,,,
199,0.978,0.996,0.984,0.997,,,,,,,,,,,,,,,
200,0.982,0.996,0.984,0.996,,,,,,,,,,,,,,,
201,0.977,0.996,0.979,0.996,,,,,,,,,,,,,,,
202,0.987,0.995,0.983,0.994,,,,,,,,,,,,,,,
203,0.983,0.995,0.975,0.995,,,,,,,,,,,,,,,
204,0.981,0.994,0.984,0.995,,,,,,,,,,,,,,,
205,0.983,0.995,0.982,0.994,,,,,,,,,,,,,,,
206,0.979,0.994,0.983,0.996,,,,,,,,,,,,,,,
207,0.986,0.995,0.979,0.994,,,,,,,,,,,,,,,
208,0.983,0.995,0.979,0.994,,,,,,,,,,,,,,,
209,0.985,0.995,0.984,0.995,,,,,,,,,,,,,,,
210,0.983,0.995,0.981,0.994,,,,,,,,,,,,,,,
211,0.983,0.996,0.985,0.996,,,,,,,,,,,,,,,
212,0.987,0.995,0.984,0.995,,,,,,,,,,,,,,,
213,0.983,0.996,0.983,0.995,,,,,,,,,,,,,,,
214,0.985,0.994,0.978,0.996,,,,,,,,,,,,,,,
215,0.984,0.995,0.985,0.997,,,,,,,,,,,,,,,
216,0.982,0.995,0.983,0.996,,,,,,,,,,,,,,,
217,0.974,0.996,0.981,0.996,,,,,,,,,,,,,,,
218,0.983,0.994,0.982,0.995,,,,,,,,,,,,,,,
219,0.986,0.995,0.981,0.995,,,,,,,,,,,,,,,
220,0.985,0.994,0.981,0.993,,,,,,,,,,,,,,,
221,0.985,0.996,0.982,0.997,,,,,,,,,,,,,,,
222,0.984,0.997,0.983,0.996,,,,,,,,,,,,,,,
223,0.982,0.996,0.981,0.994,,,,,,,,,,,,,,,
224,0.984,0.995,0.986,0.996,,,,,,,,,,,,,,,
225,0.979,0.996,0.978,0.995,,,,,,,,,,,,,,,
226,0.983,0.996,0.975,0.993,,,,,,,,,,,,,,,
227,0.982,0.996,0.98,0.996,,,,,,,,,,,,,,,
228,0.984,0.995,0.982,0.994,,,,,,,,,,,,,,,
229,0.982,0.995,0.981,0.995,,,,,,,,,,,,,,,
230,0.986,0.996,0.979,0.996,,,,,,,,,,,,,,,
231,0.981,0.996,0.983,0.995,,,,,,,,,,,,,,,
232,0.986,0.994,0.976,0.995,,,,,,,,,,,,,,,
233,0.985,0.995,0.985,0.996,,,,,,,,,,,,,,,
234,0.98,0.995,0.98,0.994,,,,,,,,,,,,,,,
235,0.984,0.995,0.984,0.994,,,,,,,,,,,,,,,
236,0.977,0.996,0.985,0.994,,,,,,,,,,,,,,,
237,0.985,0.995,0.981,0.992,,,,,,,,,,,,,,,
238,0.982,0.995,0.985,0.996,,,,,,,,,,,,,,,
239,0.984,0.994,0.983,0.995,,,,,,,,,,,,,,,
240,0.981,0.995,0.984,0.996,,,,,,,,,,,,,,,
241,0.983,0.995,0.984,0.995,,,,,,,,,,,,,,,
242,0.986,0.994,0.985,0.995,,,,,,,,,,,,,,,
243,0.972,0.996,0.983,0.996,,,,,,,,,,,,,,,
244,0.979,0.994,0.979,0.997,,,,,,,,,,,,,,,
245,0.979,0.996,0.987,0.996,,,,,,,,,,,,,,,
246,0.984,0.996,0.981,0.994,,,,,,,,,,,,,,,
247,0.98,0.995,0.977,0.996,,,,,,,,,,,,,,,
248,0.982,0.996,0.981,0.992,,,,,,,,,,,,,,,
249,0.986,0.994,0.983,0.996,,,,,,,,,,,,,,,
250,0.976,0.995,0.981,0.995,,,,,,,,,,,,,,,
251,0.986,0.996,0.976,0.996,,,,,,,,,,,,,,,
252,0.98,0.995,0.985,0.996,,,,,,,,,,,,,,,
253,0.981,0.996,0.981,0.996,,,,,,,,,,,,,,,
254,0.982,0.995,0.987,0.997,,,,,,,,,,,,,,,
255,0.985,0.996,0.982,0.996,,,,,,,,,,,,,,,
256,0.981,0.996,0.984,0.995,,,,,,,,,,,,,,,
257,0.978,0.996,0.979,0.996,,,,,,,,,,,,,,,
258,0.982,0.995,0.986,0.996,,,,,,,,,,,,,,,
259,0.979,0.995,0.981,0.995,,,,,,,,,,,,,,,
260,0.985,0.995,0.985,0.995,,,,,,,,,,,,,,,
261,0.981,0.995,0.981,0.995,,,,,,,,,,,,,,,
262,0.985,0.996,0.976,0.995,,,,,,,,,,,,,,,
263,0.98,0.994,0.988,0.996,,,,,,,,,,,,,,,
264,0.982,0.996,0.976,0.993,,,,,,,,,,,,,,,
265,0.984,0.996,0.981,0.994,,,,,,,,,,,,,,,
266,0.979,0.995,0.977,0.993,,,,,,,,,,,,,,,
267,0.977,0.994,0.982,0.992,,,,,,,,,,,,,,,
268,0.976,0.997,0.987,0.996,,,,,,,,,,,,,,,
269,0.983,0.995,0.985,0.996,,,,,,,,,,,,,,,
270,0.987,0.995,0.98,0.995,,,,,,,,,,,,,,,
271,0.982,0.996,0.974,0.995,,,,,,,,,,,,,,,
272,0.982,0.995,0.978,0.995,,,,,,,,,,,,,,,
273,0.98,0.995,0.982,0.996,,,,,,,,,,,,,,,
274,0.982,0.995,0.979,0.996,,,,,,,,,,,,,,,
275,0.98,0.994,0.98,0.997,,,,,,,,,,,,,,,
276,0.979,0.996,0.979,0.997,,,,,,,,,,,,,,,
277,0.985,0.996,0.975,0.995,,,,,,,,,,,,,,,
278,0.976,0.995,0.983,0.996,,,,,,,,,,,,,,,
279,0.981,0.994,0.983,0.995,,,,,,,,,,,,,,,
280,0.987,0.996,0.981,0.995,,,,,,,,,,,,,,,
281,0.982,0.993,0.983,0.996,,,,,,,,,,,,,,,
282,0.978,0.996,0.979,0.995,,,,,,,,,,,,,,,
283,0.98,0.995,0.986,0.996,,,,,,,,,,,,,,,
284,0.986,0.993,0.979,0.996,,,,,,,,,,,,,,,
285,0.985,0.994,0.983,0.995,,,,,,,,,,,,,,,
286,0.979,0.996,0.979,0.995,,,,,,,,,,,,,,,
287,0.984,0.996,0.987,0.995,,,,,,,,,,,,,,,
288,0.98,0.996,0.982,0.997,,,,,,,,,,,,,,,
289,0.985,0.996,0.98,0.996,,,,,,,,,,,,,,,
290,0.977,0.995,0.982,0.997,,,,,,,,,,,,,,,
291,0.975,0.996,0.982,0.997,,,,,,,,,,,,,,,
292,0.986,0.995,0.975,0.996,,,,,,,,,,,,,,,
293,0.983,0.995,0.985,0.996,,,,,,,,,,,,,,,
294,0.981,0.996,0.985,0.996,,,,,,,,,,,,,,,
295,0.984,0.995,0.978,0.993,,,,,,,,,,,,,,,
296,0.98,0.995,0.985,0.996,,,,,,,,,,,,,,,
297,0.985,0.995,0.985,0.993,,,,,,,,,,,,,,,
298,0.983,0.995,0.986,0.994,,,,,,,,,,,,,,,
299,0.984,0.995,0.982,0.994,,,,,,,,,,,,,,,
300,0.987,0.995,0.982,0.995,,,,,,,,,,,,,,,
301,0.981,0.996,0.985,0.996,,,,,,,,,,,,,,,
302,0.984,0.996,0.978,0.997,,,,,,,,,,,,,,,
303,0.983,0.994,0.976,0.994,,,,,,,,,,,,,,,
304,0.981,0.994,0.983,0.996,,,,,,,,,,,,,,,
305,0.984,0.993,0.979,0.995,,,,,,,,,,,,,,,
306,0.984,0.995,0.972,0.995,,,,,,,,,,,,,,,
307,0.983,0.996,0.983,0.997,,,,,,,,,,,,,,,
308,0.981,0.996,0.981,0.995,,,,,,,,,,,,,,,
309,0.984,0.994,0.989,0.995,,,,,,,,,,,,,,,
310,0.985,0.994,0.983,0.995,,,,,,,,,,,,,,,
311,0.981,0.997,0.984,0.995,,,,,,,,,,,,,,,
312,0.979,0.995,0.985,0.996,,,,,,,,,,,,,,,
313,0.98,0.996,0.985,0.997,,,,,,,,,,,,,,,
314,0.984,0.995,0.984,0.997,,,,,,,,,,,,,,,
315,0.987,0.996,0.982,0.997,,,,,,,,,,,,,,,
316,0.98,0.996,0.984,0.997,,,,,,,,,,,,,,,
317,0.981,0.996,0.983,0.995,,,,,,,,,,,,,,,
318,0.98,0.994,0.974,0.995,,,,,,,,,,,,,,,
319,0.98,0.994,0.982,0.995,,,,,,,,,,,,,,,
320,0.985,0.996,0.983,0.995,,,,,,,,,,,,,,,
321,0.98,0.996,0.979,0.996,,,,,,,,,,,,,,,
322,0.986,0.996,0.983,0.997,,,,,,,,,,,,,,,
323,0.979,0.996,0.981,0.995,,,,,,,,,,,,,,,
324,0.98,0.994,0.981,0.996,,,,,,,,,,,,,,,
325,0.987,0.995,0.983,0.996,,,,,,,,,,,,,,,
326,0.985,0.994,0.98,0.994,,,,,,,,,,,,,,,
327,0.984,0.995,0.984,0.995,,,,,,,,,,,,,,,
328,0.984,0.995,0.985,0.996,,,,,,,,,,,,,,,
329,0.983,0.996,0.982,0.996,,,,,,,,,,,,,,,
330,0.982,0.996,0.98,0.997,,,,,,,,,,,,,,,
331,0.983,0.995,0.981,0.997,,,,,,,,,,,,,,,
332,0.975,0.996,0.976,0.995,,,,,,,,,,,,,,,
333,0.983,0.995,0.979,0.994,,,,,,,,,,,,,,,
334,0.987,0.994,0.981,0.995,,,,,,,,,,,,,,,
335,0.978,0.997,0.984,0.995,,,,,,,,,,,,,,,
336,0.986,0.995,0.976,0.996,,,,,,,,,,,,,,,
337,0.985,0.996,0.979,0.997,,,,,,,,,,,,,,,
338,0.984,0.994,0.983,0.996,,,,,,,,,,,,,,,
339,0.979,0.995,0.984,0.995,,,,,,,,,,,,,,,
340,0.977,0.995,0.984,0.996,,,,,,,,,,,,,,,
341,0.984,0.996,0.979,0.996,,,,,,,,,,,,,,,
342,0.988,0.996,0.981,0.997,,,,,,,,,,,,,,,
343,0.983,0.994,0.985,0.996,,,,,,,,,,,,,,,
344,0.982,0.995,0.981,0.997,,,,,,,,,,,,,,,
345,0.978,0.996,0.981,0.996,,,,,,,,,,,,,,,
346,0.987,0.996,0.981,0.996,,,,,,,,,,,,,,,
347,0.983,0.996,0.98,0.994,,,,,,,,,,,,,,,
348,0.982,0.996,0.984,0.995,,,,,,,,,,,,,,,
349,0.986,0.997,0.98,0.996,,,,,,,,,,,,,,,
350,0.982,0.995,0.982,0.996,,,,,,,,,,,,,,,
351,0.977,0.996,0.982,0.997,,,,,,,,,,,,,,,
352,0.988,0.995,0.983,0.995,,,,,,,,,,,,,,,
353,0.982,0.996,0.976,0.996,,,,,,,,,,,,,,,
354,0.985,0.995,0.983,0.997,,,,,,,,,,,,,,,
355,0.984,0.995,0.984,0.996,,,,,,,,,,,,,,,
356,0.984,0.995,0.98,0.996,,,,,,,,,,,,,,,
357,0.986,0.996,0.983,0.996,,,,,,,,,,,,,,,
358,0.982,0.994,0.979,0.996,,,,,,,,,,,,,,,
359,0.984,0.995,0.985,0.996,,,,,,,,,,,,,,,
360,0.987,0.995,0.986,0.996,,,,,,,,,,,,,,,
361,0.983,0.995,0.979,0.995,,,,,,,,,,,,,,,
362,0.983,0.995,0.983,0.995,,,,,,,,,,,,,,,
363,0.98,0.996,0.98,0.995,,,,,,,,,,,,,,,
364,0.984,0.995,0.979,0.996,,,,,,,,,,,,,,,
365,0.983,0.994,0.979,0.994,,,,,,,,,,,,,,,
366,0.981,0.995,0.986,0.996,,,,,,,,,,,,,,,
367,0.987,0.995,0.978,0.997,,,,,,,,,,,,,,,
368,0.983,0.996,0.976,0.996,,,,,,,,,,,,,,,
369,0.985,0.995,0.979,0.996,,,,,,,,,,,,,,,
370,0.983,0.996,0.985,0.996,,,,,,,,,,,,,,,
371,0.981,0.995,0.979,0.996,,,,,,,,,,,,,,,
372,0.983,0.995,0.987,0.996,,,,,,,,,,,,,,,
373,0.98,0.996,0.981,0.994,,,,,,,,,,,,,,,
374,0.983,0.995,0.985,0.996,,,,,,,,,,,,,,,
375,0.984,0.996,0.98,0.995,,,,,,,,,,,,,,,
376,0.977,0.996,0.981,0.995,,,,,,,,,,,,,,,
377,0.989,0.993,0.984,0.997,,,,,,,,,,,,,,,
378,0.981,0.995,0.979,0.996,,,,,,,,,,,,,,,
379,0.985,0.996,0.983,0.996,,,,,,,,,,,,,,,
380,0.983,0.995,0.981,0.996,,,,,,,,,,,,,,,
381,0.979,0.996,0.975,0.997,,,,,,,,,,,,,,,
382,0.985,0.995,0.979,0.994,,,,,,,,,,,,,,,
383,0.976,0.996,0.981,0.996,,,,,,,,,,,,,,,
384,0.979,0.994,0.976,0.996,,,,,,,,,,,,,,,
385,0.981,0.995,0.979,0.996,,,,,,,,,,,,,,,
386,0.982,0.994,0.983,0.994,,,,,,,,,,,,,,,
387,0.983,0.995,0.979,0.994,,,,,,,,,,,,,,,
388,0.983,0.996,0.98,0.995,,,,,,,,,,,,,,,
389,0.981,0.996,0.981,0.997,,,,,,,,,,,,,,,
390,0.986,0.995,0.981,0.995,,,,,,,,,,,,,,,
391,0.981,0.996,0.973,0.995,,,,,,,,,,,,,,,
392,0.981,0.996,0.984,0.994,,,,,,,,,,,,,,,
393,0.985,0.995,0.986,0.997,,,,,,,,,,,,,,,
394,0.984,0.995,0.982,0.996,,,,,,,,,,,,,,,
395,0.983,0.996,0.981,0.997,,,,,,,,,,,,,,,
396,0.983,0.994,0.985,0.995,,,,,,,,,,,,,,,
397,0.982,0.995,0.978,0.997,,,,,,,,,,,,,,,
398,0.985,0.994,0.981,0.994,,,,,,,,,,,,,,,
399,0.986,0.994,0.984,0.996,,,,,,,,,,,,,,,
400,0.988,0.996,0.979,0.996,,,,,,,,,,,,,,,
401,0.982,0.996,0.985,0.997,,,,,,,,,,,,,,,
402,0.981,0.996,0.979,0.995,,,,,,,,,,,,,,,
403,0.983,0.995,0.986,0.996,,,,,,,,,,,,,,,
404,0.981,0.995,0.971,0.996,,,,,,,,,,,,,,,
405,0.987,0.994,0.981,0.996,,,,,,,,,,,,,,,
406,0.977,0.996,0.98,0.996,,,,,,,,,,,,,,,
407,0.977,0.996,0.982,0.995,,,,,,,,,,,,,,,
408,0.983,0.996,0.986,0.996,,,,,,,,,,,,,,,
409,0.979,0.997,0.977,0.993,,,,,,,,,,,,,,,
410,0.985,0.994,0.982,0.996,,,,,,,,,,,,,,,
411,0.982,0.995,0.982,0.997,,,,,,,,,,,,,,,
412,0.985,0.995,0.982,0.995,,,,,,,,,,,,,,,
413,0.981,0.996,0.988,0.996,,,,,,,,,,,,,,,
414,0.98,0.995,0.98,0.995,,,,,,,,,,,,,,,
415,0.978,0.995,0.978,0.995,,,,,,,,,,,,,,,
416,0.985,0.995,0.981,0.994,,,,,,,,,,,,,,,
417,0.987,0.995,0.987,0.997,,,,,,,,,,,,,,,
418,0.976,0.995,0.98,0.995,,,,,,,,,,,,,,,
