,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
413,0.988,0.998,0.988,0.998,,,,,,,,,,,,,,,
414,0.988,0.998,0.989,0.997,,,,,,,,,,,,,,,
415,0.99,0.997,0.986,0.998,,,,,,,,,,,,,,,
416,0.988,0.998,0.991,0.998,,,,,,,,,,,,,,,
417,0.987,0.998,0.988,0.998,,,,,,,,,,,,,,,
418,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
419,0.992,0.998,0.992,0.998,,,,,,,,,,,,,,,
420,0.99,0.997,0.99,0.997,,,,,,,,,,,,,,,
421,0.992,0.997,0.989,0.997,,,,,,,,,,,,,,,
422,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
423,0.989,0.998,0.987,0.997,,,,,,,,,,,,,,,
424,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
425,0.992,0.997,0.99,0.997,,,,,,,,,,,,,,,
426,0.992,0.998,0.99,0.997,,,,,,,,,,,,,,,
427,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
428,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
429,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
430,0.991,0.997,0.991,0.997,,,,,,,,,,,,,,,
431,0.986,0.998,0.989,0.998,,,,,,,,,,,,,,,
432,0.991,0.998,0.992,0.997,,,,,,,,,,,,,,,
433,0.992,0.998,0.988,0.997,,,,,,,,,,,,,,,
434,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
435,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
436,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
437,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
438,0.991,0.997,0.986,0.997,,,,,,,,,,,,,,,
439,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
440,0.988,0.998,0.988,0.997,,,,,,,,,,,,,,,
441,0.99,0.997,0.989,0.998,,,,,,,,,,,,,,,
442,0.992,0.998,0.988,0.998,,,,,,,,,,,,,,,
443,0.992,0.997,0.991,0.998,,,,,,,,,,,,,,,
444,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
445,0.992,0.998,0.992,0.998,,,,,,,,,,,,,,,
446,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
447,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
448,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
449,0.991,0.998,0.991,0.997,,,,,,,,,,,,,,,
450,0.994,0.997,0.989,0.997,,,,,,,,,,,,,,,
451,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
452,0.99,0.997,0.991,0.997,,,,,,,,,,,,,,,
453,0.991,0.997,0.991,0.998,,,,,,,,,,,,,,,
454,0.988,0.998,0.991,0.998,,,,,,,,,,,,,,,
455,0.991,0.996,0.992,0.997,,,,,,,,,,,,,,,
456,0.988,0.998,0.991,0.997,,,,,,,,,,,,,,,
457,0.986,0.997,0.987,0.998,,,,,,,,,,,,,,,
458,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
459,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
460,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
461,0.99,0.998,0.989,0.997,,,,,,,,,,,,,,,
462,0.992,0.997,0.991,0.997,,,,,,,,,,,,,,,
463,0.992,0.997,0.986,0.997,,,,,,,,,,,,,,,
464,0.99,0.998,0.99,0.997,,,,,,,,,,,,,,,
465,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
466,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
467,0.991,0.998,0.991,0.998,,,,,,,,,,,,,,,
468,0.988,0.998,0.988,0.997,,,,,,,,,,,,,,,
469,0.992,0.997,0.989,0.997,,,,,,,,,,,,,,,
470,0.987,0.997,0.987,0.998,,,,,,,,,,,,,,,
471,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
472,0.991,0.998,0.989,0.997,,,,,,,,,,,,,,,
473,0.988,0.997,0.99,0.998,,,,,,,,,,,,,,,
474,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
475,0.99,0.998,0.989,0.997,,,,,,,,,,,,,,,
476,0.988,0.997,0.991,0.997,,,,,,,,,,,,,,,
477,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
478,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
479,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
480,0.989,0.997,0.991,0.998,,,,,,,,,,,,,,,
481,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
482,0.992,0.997,0.991,0.998,,,,,,,,,,,,,,,
483,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
484,0.988,0.998,0.989,0.998,,,,,,,,,,,,,,,
485,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
486,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
487,0.992,0.998,0.99,0.997,,,,,,,,,,,,,,,
488,0.988,0.998,0.988,0.998,,,,,,,,,,,,,,,
489,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
490,0.991,0.998,0.988,0.998,,,,,,,,,,,,,,,
491,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
492,0.991,0.997,0.991,0.999,,,,,,,,,,,,,,,
493,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
494,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
495,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
496,0.99,0.997,0.991,0.997,,,,,,,,,,,,,,,
497,0.988,0.998,0.989,0.997,,,,,,,,,,,,,,,
498,0.987,0.997,0.988,0.998,,,,,,,,,,,,,,,
499,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
74,,,,,ddm,720,200,0,1.18,0.5,0.5,0.3,0.33,0.1,0.25,0.8,500,1,
