,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
65,0.99,0.997,0.992,0.998,,,,,,,,,,,,,,,
66,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
67,0.992,0.998,0.989,0.997,,,,,,,,,,,,,,,
68,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
69,0.988,0.997,0.988,0.998,,,,,,,,,,,,,,,
70,0.987,0.998,0.987,0.998,,,,,,,,,,,,,,,
71,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
72,0.989,0.997,0.992,0.997,,,,,,,,,,,,,,,
73,0.991,0.998,0.993,0.999,,,,,,,,,,,,,,,
74,0.99,0.997,0.991,0.998,,,,,,,,,,,,,,,
75,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
76,0.99,0.997,0.99,0.997,,,,,,,,,,,,,,,
77,0.99,0.998,0.992,0.997,,,,,,,,,,,,,,,
78,0.988,0.998,0.991,0.998,,,,,,,,,,,,,,,
79,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
80,0.988,0.998,0.991,0.998,,,,,,,,,,,,,,,
81,0.989,0.998,0.989,0.997,,,,,,,,,,,,,,,
82,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
83,0.986,0.997,0.99,0.997,,,,,,,,,,,,,,,
84,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
85,0.991,0.997,0.991,0.996,,,,,,,,,,,,,,,
86,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
87,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
88,0.986,0.997,0.991,0.998,,,,,,,,,,,,,,,
89,0.991,0.997,0.991,0.998,,,,,,,,,,,,,,,
90,0.988,0.998,0.99,0.996,,,,,,,,,,,,,,,
91,0.987,0.998,0.991,0.998,,,,,,,,,,,,,,,
92,0.992,0.997,0.991,0.997,,,,,,,,,,,,,,,
93,0.991,0.998,0.987,0.998,,,,,,,,,,,,,,,
94,0.991,0.998,0.986,0.997,,,,,,,,,,,,,,,
95,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
96,0.989,0.998,0.99,0.998,,,,,,,,,,,,,,,
97,0.991,0.998,0.991,0.998,,,,,,,,,,,,,,,
98,0.987,0.998,0.99,0.998,,,,,,,,,,,,,,,
99,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
100,0.991,0.997,0.991,0.998,,,,,,,,,,,,,,,
101,0.989,0.997,0.99,0.997,,,,,,,,,,,,,,,
102,0.986,0.997,0.989,0.997,,,,,,,,,,,,,,,
103,0.988,0.997,0.992,0.998,,,,,,,,,,,,,,,
104,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
105,0.989,0.998,0.992,0.998,,,,,,,,,,,,,,,
106,0.989,0.998,0.991,0.997,,,,,,,,,,,,,,,
107,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
108,0.988,0.998,0.989,0.998,,,,,,,,,,,,,,,
109,0.99,0.997,0.991,0.998,,,,,,,,,,,,,,,
110,0.99,0.997,0.991,0.997,,,,,,,,,,,,,,,
111,0.988,0.997,0.99,0.998,,,,,,,,,,,,,,,
112,0.987,0.997,0.99,0.998,,,,,,,,,,,,,,,
113,0.99,0.998,0.991,0.997,,,,,,,,,,,,,,,
114,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
115,0.989,0.997,0.991,0.998,,,,,,,,,,,,,,,
116,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
117,0.994,0.997,0.992,0.996,,,,,,,,,,,,,,,
118,0.989,0.998,0.99,0.997,,,,,,,,,,,,,,,
119,0.988,0.997,0.99,0.997,,,,,,,,,,,,,,,
120,0.988,0.998,0.99,0.998,,,,,,,,,,,,,,,
121,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
122,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
123,0.992,0.997,0.991,0.997,,,,,,,,,,,,,,,
124,0.99,0.996,0.987,0.997,,,,,,,,,,,,,,,
125,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
126,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
127,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
128,0.991,0.997,0.989,0.998,,,,,,,,,,,,,,,
129,0.99,0.996,0.991,0.998,,,,,,,,,,,,,,,
130,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
131,0.989,0.998,0.987,0.998,,,,,,,,,,,,,,,
132,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
133,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
134,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
135,0.989,0.998,0.989,0.997,,,,,,,,,,,,,,,
136,0.99,0.997,0.991,0.998,,,,,,,,,,,,,,,
137,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
138,0.991,0.998,0.992,0.998,,,,,,,,,,,,,,,
139,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
140,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
141,0.99,0.997,0.991,0.997,,,,,,,,,,,,,,,
142,0.988,0.997,0.991,0.997,,,,,,,,,,,,,,,
143,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
144,0.993,0.997,0.989,0.998,,,,,,,,,,,,,,,
145,0.99,0.997,0.988,0.997,,,,,,,,,,,,,,,
146,0.987,0.998,0.99,0.997,,,,,,,,,,,,,,,
147,0.991,0.998,0.988,0.998,,,,,,,,,,,,,,,
148,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
149,0.992,0.997,0.99,0.998,,,,,,,,,,,,,,,
150,0.993,0.997,0.991,0.998,,,,,,,,,,,,,,,
151,0.991,0.998,0.991,0.998,,,,,,,,,,,,,,,
152,0.99,0.998,0.987,0.998,,,,,,,,,,,,,,,
153,0.99,0.997,0.991,0.998,,,,,,,,,,,,,,,
154,0.989,0.998,0.987,0.998,,,,,,,,,,,,,,,
155,0.989,0.998,0.991,0.998,,,,,,,,,,,,,,,
156,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
157,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
158,0.99,0.997,0.989,0.997,,,,,,,,,,,,,,,
159,0.99,0.998,0.987,0.997,,,,,,,,,,,,,,,
160,0.99,0.998,0.992,0.998,,,,,,,,,,,,,,,
161,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
162,0.993,0.997,0.99,0.998,,,,,,,,,,,,,,,
163,0.991,0.997,0.992,0.998,,,,,,,,,,,,,,,
164,0.992,0.997,0.992,0.998,,,,,,,,,,,,,,,
165,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
166,0.989,0.998,0.991,0.997,,,,,,,,,,,,,,,
167,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
168,0.989,0.998,0.994,0.997,,,,,,,,,,,,,,,
169,0.991,0.997,0.987,0.997,,,,,,,,,,,,,,,
170,0.99,0.998,0.989,0.998,,,,,,,,,,,,,,,
171,0.986,0.997,0.99,0.998,,,,,,,,,,,,,,,
172,0.987,0.997,0.989,0.998,,,,,,,,,,,,,,,
173,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
174,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
175,0.985,0.998,0.989,0.998,,,,,,,,,,,,,,,
176,0.992,0.997,0.988,0.997,,,,,,,,,,,,,,,
177,0.991,0.997,0.986,0.998,,,,,,,,,,,,,,,
178,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
179,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
180,0.989,0.998,0.991,0.997,,,,,,,,,,,,,,,
181,0.989,0.998,0.991,0.998,,,,,,,,,,,,,,,
182,0.993,0.998,0.99,0.997,,,,,,,,,,,,,,,
183,0.992,0.998,0.991,0.997,,,,,,,,,,,,,,,
184,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
185,0.992,0.998,0.992,0.998,,,,,,,,,,,,,,,
186,0.984,0.997,0.991,0.998,,,,,,,,,,,,,,,
187,0.991,0.997,0.991,0.998,,,,,,,,,,,,,,,
188,0.991,0.998,0.985,0.996,,,,,,,,,,,,,,,
189,0.992,0.996,0.991,0.998,,,,,,,,,,,,,,,
190,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
191,0.987,0.998,0.991,0.998,,,,,,,,,,,,,,,
192,0.992,0.998,0.989,0.997,,,,,,,,,,,,,,,
193,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
194,0.991,0.997,0.986,0.998,,,,,,,,,,,,,,,
195,0.992,0.997,0.992,0.997,,,,,,,,,,,,,,,
196,0.99,0.997,0.989,0.997,,,,,,,,,,,,,,,
197,0.989,0.997,0.991,0.998,,,,,,,,,,,,,,,
198,0.989,0.997,0.993,0.998,,,,,,,,,,,,,,,
199,0.991,0.997,0.991,0.998,,,,,,,,,,,,,,,
200,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
201,0.988,0.997,0.99,0.998,,,,,,,,,,,,,,,
202,0.992,0.998,0.989,0.998,,,,,,,,,,,,,,,
203,0.991,0.997,0.988,0.998,,,,,,,,,,,,,,,
204,0.989,0.998,0.986,0.998,,,,,,,,,,,,,,,
205,0.989,0.998,0.993,0.998,,,,,,,,,,,,,,,
206,0.989,0.997,0.991,0.997,,,,,,,,,,,,,,,
207,0.991,0.998,0.989,0.997,,,,,,,,,,,,,,,
208,0.992,0.998,0.991,0.998,,,,,,,,,,,,,,,
209,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
210,0.986,0.997,0.989,0.997,,,,,,,,,,,,,,,
211,0.991,0.998,0.991,0.998,,,,,,,,,,,,,,,
212,0.987,0.998,0.988,0.998,,,,,,,,,,,,,,,
213,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
214,0.991,0.997,0.989,0.998,,,,,,,,,,,,,,,
215,0.988,0.998,0.991,0.998,,,,,,,,,,,,,,,
216,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
217,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
218,0.993,0.998,0.989,0.998,,,,,,,,,,,,,,,
219,0.991,0.998,0.984,0.997,,,,,,,,,,,,,,,
220,0.991,0.998,0.993,0.997,,,,,,,,,,,,,,,
221,0.993,0.998,0.99,0.997,,,,,,,,,,,,,,,
222,0.992,0.998,0.991,0.997,,,,,,,,,,,,,,,
223,0.99,0.998,0.987,0.998,,,,,,,,,,,,,,,
224,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
225,0.988,0.998,0.989,0.998,,,,,,,,,,,,,,,
226,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
227,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
228,0.989,0.998,0.988,0.997,,,,,,,,,,,,,,,
229,0.99,0.997,0.989,0.998,,,,,,,,,,,,,,,
230,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
231,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
232,0.988,0.998,0.988,0.999,,,,,,,,,,,,,,,
233,0.988,0.998,0.991,0.998,,,,,,,,,,,,,,,
234,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
235,0.993,0.996,0.987,0.997,,,,,,,,,,,,,,,
236,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
237,0.99,0.998,0.987,0.998,,,,,,,,,,,,,,,
238,0.993,0.998,0.992,0.999,,,,,,,,,,,,,,,
239,0.993,0.998,0.988,0.997,,,,,,,,,,,,,,,
240,0.992,0.998,0.99,0.997,,,,,,,,,,,,,,,
241,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
242,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
243,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
244,0.991,0.998,0.988,0.998,,,,,,,,,,,,,,,
245,0.99,0.998,0.991,0.998,,,,,,,,,,,,,,,
246,0.985,0.998,0.987,0.998,,,,,,,,,,,,,,,
247,0.983,0.998,0.987,0.997,,,,,,,,,,,,,,,
248,0.991,0.998,0.991,0.996,,,,,,,,,,,,,,,
249,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
250,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
251,0.988,0.997,0.988,0.998,,,,,,,,,,,,,,,
252,0.993,0.997,0.991,0.997,,,,,,,,,,,,,,,
253,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
254,0.989,0.998,0.991,0.998,,,,,,,,,,,,,,,
255,0.987,0.998,0.989,0.998,,,,,,,,,,,,,,,
256,0.99,0.996,0.989,0.998,,,,,,,,,,,,,,,
257,0.991,0.996,0.989,0.997,,,,,,,,,,,,,,,
258,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
259,0.992,0.997,0.99,0.997,,,,,,,,,,,,,,,
260,0.987,0.998,0.987,0.998,,,,,,,,,,,,,,,
261,0.991,0.997,0.989,0.998,,,,,,,,,,,,,,,
262,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
263,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
264,0.99,0.998,0.989,0.998,,,,,,,,,,,,,,,
265,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
266,0.989,0.998,0.989,0.998,,,,,,,,,,,,,,,
267,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
268,0.99,0.998,0.989,0.998,,,,,,,,,,,,,,,
269,0.991,0.997,0.988,0.998,,,,,,,,,,,,,,,
270,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
271,0.99,0.997,0.99,0.997,,,,,,,,,,,,,,,
272,0.987,0.997,0.988,0.998,,,,,,,,,,,,,,,
273,0.989,0.998,0.99,0.997,,,,,,,,,,,,,,,
274,0.988,0.997,0.991,0.998,,,,,,,,,,,,,,,
275,0.991,0.998,0.987,0.998,,,,,,,,,,,,,,,
276,0.987,0.998,0.991,0.998,,,,,,,,,,,,,,,
277,0.989,0.997,0.991,0.997,,,,,,,,,,,,,,,
278,0.991,0.998,0.99,0.997,,,,,,,,,,,,,,,
279,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
280,0.988,0.998,0.988,0.997,,,,,,,,,,,,,,,
281,0.989,0.998,0.99,0.998,,,,,,,,,,,,,,,
282,0.991,0.997,0.987,0.997,,,,,,,,,,,,,,,
283,0.984,0.998,0.99,0.997,,,,,,,,,,,,,,,
284,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
285,0.988,0.998,0.989,0.998,,,,,,,,,,,,,,,
286,0.992,0.998,0.987,0.998,,,,,,,,,,,,,,,
287,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
288,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
289,0.989,0.998,0.99,0.998,,,,,,,,,,,,,,,
290,0.986,0.997,0.991,0.998,,,,,,,,,,,,,,,
291,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
292,0.99,0.998,0.989,0.998,,,,,,,,,,,,,,,
293,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
294,0.988,0.997,0.987,0.998,,,,,,,,,,,,,,,
295,0.988,0.998,0.993,0.999,,,,,,,,,,,,,,,
296,0.991,0.997,0.992,0.998,,,,,,,,,,,,,,,
297,0.993,0.997,0.988,0.998,,,,,,,,,,,,,,,
298,0.994,0.996,0.991,0.996,,,,,,,,,,,,,,,
299,0.986,0.998,0.989,0.998,,,,,,,,,,,,,,,
300,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
301,0.988,0.998,0.99,0.998,,,,,,,,,,,,,,,
302,0.992,0.997,0.992,0.997,,,,,,,,,,,,,,,
303,0.991,0.998,0.99,0.997,,,,,,,,,,,,,,,
304,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
305,0.988,0.998,0.99,0.998,,,,,,,,,,,,,,,
306,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
307,0.988,0.996,0.988,0.998,,,,,,,,,,,,,,,
308,0.989,0.997,0.987,0.998,,,,,,,,,,,,,,,
309,0.99,0.997,0.986,0.998,,,,,,,,,,,,,,,
310,0.989,0.997,0.991,0.998,,,,,,,,,,,,,,,
311,0.989,0.998,0.99,0.998,,,,,,,,,,,,,,,
312,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
313,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
314,0.99,0.997,0.992,0.998,,,,,,,,,,,,,,,
315,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
316,0.991,0.997,0.991,0.998,,,,,,,,,,,,,,,
317,0.992,0.997,0.988,0.997,,,,,,,,,,,,,,,
318,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
319,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
320,0.989,0.998,0.984,0.998,,,,,,,,,,,,,,,
321,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
322,0.992,0.996,0.99,0.997,,,,,,,,,,,,,,,
323,0.989,0.998,0.993,0.997,,,,,,,,,,,,,,,
324,0.989,0.997,0.989,0.997,,,,,,,,,,,,,,,
325,0.992,0.997,0.991,0.998,,,,,,,,,,,,,,,
326,0.989,0.996,0.99,0.998,,,,,,,,,,,,,,,
327,0.99,0.998,0.989,0.998,,,,,,,,,,,,,,,
328,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
329,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
330,0.991,0.998,0.986,0.998,,,,,,,,,,,,,,,
331,0.99,0.997,0.99,0.997,,,,,,,,,,,,,,,
332,0.99,0.997,0.989,0.997,,,,,,,,,,,,,,,
333,0.992,0.997,0.988,0.997,,,,,,,,,,,,,,,
334,0.99,0.998,0.99,0.997,,,,,,,,,,,,,,,
335,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
336,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
337,0.99,0.998,0.988,0.997,,,,,,,,,,,,,,,
338,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
339,0.993,0.998,0.991,0.998,,,,,,,,,,,,,,,
340,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
341,0.989,0.997,0.99,0.997,,,,,,,,,,,,,,,
342,0.989,0.997,0.989,0.997,,,,,,,,,,,,,,,
343,0.99,0.998,0.989,0.998,,,,,,,,,,,,,,,
344,0.989,0.998,0.988,0.998,,,,,,,,,,,,,,,
345,0.99,0.998,0.987,0.997,,,,,,,,,,,,,,,
346,0.989,0.998,0.99,0.998,,,,,,,,,,,,,,,
347,0.992,0.997,0.988,0.998,,,,,,,,,,,,,,,
348,0.99,0.997,0.99,0.998,,,,,,,,,,,,,,,
349,0.991,0.998,0.989,0.997,,,,,,,,,,,,,,,
350,0.99,0.998,0.988,0.997,,,,,,,,,,,,,,,
351,0.99,0.998,0.988,0.998,,,,,,,,,,,,,,,
352,0.989,0.997,0.991,0.998,,,,,,,,,,,,,,,
353,0.989,0.997,0.989,0.998,,,,,,,,,,,,,,,
354,0.99,0.998,0.99,0.998,,,,,,,,,,,,,,,
355,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
356,0.992,0.997,0.99,0.996,,,,,,,,,,,,,,,
357,0.988,0.997,0.991,0.998,,,,,,,,,,,,,,,
358,0.991,0.997,0.992,0.998,,,,,,,,,,,,,,,
359,0.989,0.998,0.991,0.997,,,,,,,,,,,,,,,
360,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
361,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
362,0.989,0.998,0.987,0.998,,,,,,,,,,,,,,,
363,0.987,0.998,0.99,0.997,,,,,,,,,,,,,,,
364,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
365,0.99,0.997,0.989,0.997,,,,,,,,,,,,,,,
366,0.99,0.998,0.99,0.997,,,,,,,,,,,,,,,
367,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
368,0.986,0.998,0.988,0.997,,,,,,,,,,,,,,,
369,0.989,0.997,0.99,0.998,,,,,,,,,,,,,,,
370,0.991,0.998,0.991,0.997,,,,,,,,,,,,,,,
371,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
372,0.986,0.998,0.989,0.998,,,,,,,,,,,,,,,
373,0.992,0.998,0.986,0.997,,,,,,,,,,,,,,,
374,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
375,0.989,0.998,0.99,0.998,,,,,,,,,,,,,,,
376,0.988,0.997,0.986,0.998,,,,,,,,,,,,,,,
377,0.991,0.998,0.989,0.998,,,,,,,,,,,,,,,
378,0.989,0.997,0.991,0.997,,,,,,,,,,,,,,,
379,0.989,0.997,0.989,0.997,,,,,,,,,,,,,,,
380,0.992,0.998,0.989,0.998,,,,,,,,,,,,,,,
381,0.989,0.998,0.986,0.998,,,,,,,,,,,,,,,
382,0.991,0.998,0.99,0.998,,,,,,,,,,,,,,,
383,0.99,0.998,0.987,0.998,,,,,,,,,,,,,,,
384,0.993,0.997,0.989,0.997,,,,,,,,,,,,,,,
385,0.992,0.997,0.991,0.998,,,,,,,,,,,,,,,
386,0.991,0.997,0.987,0.998,,,,,,,,,,,,,,,
387,0.991,0.997,0.988,0.997,,,,,,,,,,,,,,,
388,0.992,0.997,0.989,0.998,,,,,,,,,,,,,,,
389,0.986,0.998,0.99,0.998,,,,,,,,,,,,,,,
390,0.988,0.997,0.991,0.997,,,,,,,,,,,,,,,
391,0.991,0.997,0.99,0.998,,,,,,,,,,,,,,,
392,0.993,0.997,0.991,0.997,,,,,,,,,,,,,,,
393,0.991,0.997,0.991,0.997,,,,,,,,,,,,,,,
394,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
395,0.991,0.997,0.991,0.997,,,,,,,,,,,,,,,
396,0.988,0.997,0.99,0.997,,,,,,,,,,,,,,,
397,0.992,0.998,0.989,0.997,,,,,,,,,,,,,,,
398,0.989,0.998,0.991,0.996,,,,,,,,,,,,,,,
399,0.994,0.998,0.992,0.998,,,,,,,,,,,,,,,
400,0.99,0.998,0.988,0.997,,,,,,,,,,,,,,,
401,0.987,0.998,0.989,0.998,,,,,,,,,,,,,,,
402,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
403,0.992,0.998,0.99,0.998,,,,,,,,,,,,,,,
404,0.987,0.998,0.99,0.997,,,,,,,,,,,,,,,
405,0.991,0.998,0.988,0.997,,,,,,,,,,,,,,,
406,0.99,0.998,0.986,0.997,,,,,,,,,,,,,,,
407,0.99,0.998,0.992,0.998,,,,,,,,,,,,,,,
408,0.992,0.997,0.989,0.997,,,,,,,,,,,,,,,
409,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
410,0.993,0.998,0.99,0.997,,,,,,,,,,,,,,,
411,0.992,0.998,0.988,0.997,,,,,,,,,,,,,,,
412,0.991,0.997,0.99,0.997,,,,,,,,,,,,,,,
413,0.993,0.998,0.989,0.997,,,,,,,,,,,,,,,
414,0.99,0.998,0.988,0.997,,,,,,,,,,,,,,,
415,0.989,0.998,0.99,0.996,,,,,,,,,,,,,,,
416,0.993,0.998,0.988,0.997,,,,,,,,,,,,,,,
417,0.99,0.997,0.992,0.998,,,,,,,,,,,,,,,
418,0.988,0.998,0.985,0.998,,,,,,,,,,,,,,,
