,v,a,z,t,model,ntrials,npp,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,tau,nreps,full_speed,output_folder
29,0.99,0.996,0.987,0.996,,,,,,,,,,,,,,,
30,0.987,0.997,0.985,0.998,,,,,,,,,,,,,,,
31,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
32,0.986,0.997,0.99,0.997,,,,,,,,,,,,,,,
33,0.988,0.996,0.985,0.996,,,,,,,,,,,,,,,
34,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
35,0.99,0.997,0.984,0.997,,,,,,,,,,,,,,,
36,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
37,0.99,0.996,0.987,0.996,,,,,,,,,,,,,,,
38,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
39,0.985,0.997,0.987,0.997,,,,,,,,,,,,,,,
40,0.987,0.997,0.987,0.996,,,,,,,,,,,,,,,
41,0.986,0.997,0.983,0.997,,,,,,,,,,,,,,,
42,0.985,0.995,0.986,0.996,,,,,,,,,,,,,,,
43,0.987,0.997,0.988,0.996,,,,,,,,,,,,,,,
44,0.987,0.997,0.986,0.996,,,,,,,,,,,,,,,
45,0.987,0.997,0.986,0.997,,,,,,,,,,,,,,,
46,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
47,0.988,0.996,0.987,0.997,,,,,,,,,,,,,,,
48,0.989,0.998,0.986,0.997,,,,,,,,,,,,,,,
49,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
50,0.987,0.997,0.987,0.996,,,,,,,,,,,,,,,
51,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
52,0.989,0.997,0.986,0.997,,,,,,,,,,,,,,,
53,0.99,0.997,0.989,0.998,,,,,,,,,,,,,,,
54,0.985,0.996,0.984,0.997,,,,,,,,,,,,,,,
55,0.987,0.997,0.987,0.996,,,,,,,,,,,,,,,
56,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
57,0.987,0.997,0.983,0.995,,,,,,,,,,,,,,,
58,0.988,0.996,0.987,0.997,,,,,,,,,,,,,,,
59,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
60,0.986,0.997,0.987,0.998,,,,,,,,,,,,,,,
61,0.988,0.996,0.983,0.996,,,,,,,,,,,,,,,
62,0.986,0.996,0.988,0.995,,,,,,,,,,,,,,,
63,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
64,0.988,0.996,0.989,0.998,,,,,,,,,,,,,,,
65,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
66,0.987,0.997,0.986,0.997,,,,,,,,,,,,,,,
67,0.987,0.997,0.989,0.996,,,,,,,,,,,,,,,
68,0.987,0.997,0.988,0.996,,,,,,,,,,,,,,,
69,0.987,0.997,0.988,0.998,,,,,,,,,,,,,,,
70,0.988,0.997,0.988,0.998,,,,,,,,,,,,,,,
71,0.99,0.996,0.985,0.995,,,,,,,,,,,,,,,
72,0.988,0.996,0.987,0.996,,,,,,,,,,,,,,,
73,0.988,0.997,0.985,0.997,,,,,,,,,,,,,,,
74,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
75,0.99,0.997,0.984,0.997,,,,,,,,,,,,,,,
76,0.987,0.997,0.983,0.998,,,,,,,,,,,,,,,
77,0.986,0.997,0.989,0.997,,,,,,,,,,,,,,,
78,0.99,0.997,0.988,0.998,,,,,,,,,,,,,,,
79,0.986,0.997,0.988,0.996,,,,,,,,,,,,,,,
80,0.988,0.996,0.987,0.997,,,,,,,,,,,,,,,
81,0.988,0.997,0.99,0.997,,,,,,,,,,,,,,,
82,0.984,0.998,0.987,0.997,,,,,,,,,,,,,,,
83,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
84,0.98,0.997,0.982,0.996,,,,,,,,,,,,,,,
85,0.985,0.997,0.984,0.996,,,,,,,,,,,,,,,
86,0.988,0.997,0.986,0.996,,,,,,,,,,,,,,,
87,0.988,0.996,0.986,0.998,,,,,,,,,,,,,,,
88,0.99,0.997,0.984,0.997,,,,,,,,,,,,,,,
89,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
90,0.989,0.996,0.985,0.996,,,,,,,,,,,,,,,
91,0.985,0.996,0.987,0.994,,,,,,,,,,,,,,,
92,0.991,0.997,0.987,0.996,,,,,,,,,,,,,,,
93,0.985,0.997,0.988,0.997,,,,,,,,,,,,,,,
94,0.986,0.997,0.986,0.998,,,,,,,,,,,,,,,
95,0.988,0.997,0.981,0.997,,,,,,,,,,,,,,,
96,0.99,0.997,0.982,0.997,,,,,,,,,,,,,,,
97,0.988,0.996,0.986,0.997,,,,,,,,,,,,,,,
98,0.986,0.996,0.985,0.998,,,,,,,,,,,,,,,
99,0.986,0.996,0.987,0.998,,,,,,,,,,,,,,,
100,0.991,0.996,0.987,0.998,,,,,,,,,,,,,,,
101,0.988,0.997,0.987,0.996,,,,,,,,,,,,,,,
102,0.987,0.996,0.984,0.997,,,,,,,,,,,,,,,
103,0.985,0.997,0.988,0.998,,,,,,,,,,,,,,,
104,0.986,0.997,0.987,0.998,,,,,,,,,,,,,,,
105,0.988,0.997,0.985,0.998,,,,,,,,,,,,,,,
106,0.989,0.997,0.985,0.998,,,,,,,,,,,,,,,
107,0.989,0.997,0.987,0.998,,,,,,,,,,,,,,,
108,0.99,0.996,0.987,0.998,,,,,,,,,,,,,,,
109,0.989,0.997,0.989,0.997,,,,,,,,,,,,,,,
110,0.99,0.997,0.987,0.998,,,,,,,,,,,,,,,
111,0.989,0.995,0.983,0.997,,,,,,,,,,,,,,,
112,0.991,0.997,0.987,0.997,,,,,,,,,,,,,,,
113,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
114,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
115,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
116,0.988,0.997,0.986,0.997,,,,,,,,,,,,,,,
117,0.988,0.996,0.982,0.995,,,,,,,,,,,,,,,
118,0.987,0.997,0.989,0.998,,,,,,,,,,,,,,,
119,0.988,0.996,0.988,0.997,,,,,,,,,,,,,,,
120,0.991,0.996,0.986,0.997,,,,,,,,,,,,,,,
121,0.988,0.996,0.986,0.996,,,,,,,,,,,,,,,
122,0.988,0.997,0.985,0.996,,,,,,,,,,,,,,,
123,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
124,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
125,0.985,0.997,0.987,0.998,,,,,,,,,,,,,,,
126,0.987,0.997,0.981,0.998,,,,,,,,,,,,,,,
127,0.988,0.996,0.986,0.995,,,,,,,,,,,,,,,
128,0.988,0.996,0.985,0.997,,,,,,,,,,,,,,,
129,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
130,0.99,0.997,0.988,0.997,,,,,,,,,,,,,,,
131,0.988,0.997,0.985,0.997,,,,,,,,,,,,,,,
132,0.983,0.996,0.985,0.997,,,,,,,,,,,,,,,
133,0.987,0.996,0.985,0.996,,,,,,,,,,,,,,,
134,0.984,0.997,0.987,0.997,,,,,,,,,,,,,,,
135,0.989,0.996,0.987,0.997,,,,,,,,,,,,,,,
136,0.983,0.997,0.987,0.996,,,,,,,,,,,,,,,
137,0.988,0.997,0.987,0.996,,,,,,,,,,,,,,,
138,0.989,0.996,0.986,0.997,,,,,,,,,,,,,,,
139,0.985,0.997,0.988,0.998,,,,,,,,,,,,,,,
140,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
141,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
142,0.987,0.997,0.989,0.997,,,,,,,,,,,,,,,
143,0.988,0.996,0.985,0.997,,,,,,,,,,,,,,,
144,0.99,0.997,0.988,0.999,,,,,,,,,,,,,,,
145,0.987,0.996,0.985,0.997,,,,,,,,,,,,,,,
146,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
147,0.99,0.995,0.99,0.995,,,,,,,,,,,,,,,
148,0.99,0.996,0.986,0.996,,,,,,,,,,,,,,,
149,0.99,0.996,0.984,0.997,,,,,,,,,,,,,,,
150,0.986,0.997,0.983,0.997,,,,,,,,,,,,,,,
151,0.992,0.997,0.989,0.997,,,,,,,,,,,,,,,
152,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
153,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
154,0.99,0.996,0.988,0.996,,,,,,,,,,,,,,,
155,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
156,0.987,0.996,0.987,0.997,,,,,,,,,,,,,,,
157,0.989,0.997,0.99,0.997,,,,,,,,,,,,,,,
158,0.984,0.998,0.987,0.997,,,,,,,,,,,,,,,
159,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
160,0.986,0.996,0.986,0.996,,,,,,,,,,,,,,,
161,0.99,0.996,0.992,0.997,,,,,,,,,,,,,,,
162,0.986,0.997,0.99,0.998,,,,,,,,,,,,,,,
163,0.984,0.996,0.983,0.998,,,,,,,,,,,,,,,
164,0.987,0.996,0.989,0.997,,,,,,,,,,,,,,,
165,0.986,0.997,0.984,0.998,,,,,,,,,,,,,,,
166,0.985,0.997,0.985,0.997,,,,,,,,,,,,,,,
167,0.983,0.997,0.986,0.997,,,,,,,,,,,,,,,
168,0.984,0.996,0.984,0.996,,,,,,,,,,,,,,,
169,0.991,0.995,0.987,0.996,,,,,,,,,,,,,,,
170,0.989,0.996,0.987,0.996,,,,,,,,,,,,,,,
171,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
172,0.986,0.996,0.989,0.997,,,,,,,,,,,,,,,
173,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
174,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
175,0.989,0.996,0.985,0.997,,,,,,,,,,,,,,,
176,0.987,0.996,0.987,0.997,,,,,,,,,,,,,,,
177,0.989,0.997,0.99,0.997,,,,,,,,,,,,,,,
178,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
179,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
180,0.987,0.997,0.988,0.998,,,,,,,,,,,,,,,
181,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
182,0.988,0.997,0.991,0.998,,,,,,,,,,,,,,,
183,0.992,0.996,0.989,0.997,,,,,,,,,,,,,,,
184,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
185,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
186,0.983,0.997,0.984,0.998,,,,,,,,,,,,,,,
187,0.99,0.996,0.987,0.997,,,,,,,,,,,,,,,
188,0.987,0.997,0.985,0.996,,,,,,,,,,,,,,,
189,0.986,0.997,0.985,0.996,,,,,,,,,,,,,,,
190,0.988,0.995,0.988,0.996,,,,,,,,,,,,,,,
191,0.987,0.996,0.986,0.997,,,,,,,,,,,,,,,
192,0.985,0.997,0.987,0.997,,,,,,,,,,,,,,,
193,0.988,0.996,0.988,0.997,,,,,,,,,,,,,,,
194,0.987,0.997,0.986,0.997,,,,,,,,,,,,,,,
195,0.987,0.996,0.987,0.997,,,,,,,,,,,,,,,
196,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
197,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
198,0.986,0.996,0.988,0.996,,,,,,,,,,,,,,,
199,0.987,0.997,0.984,0.997,,,,,,,,,,,,,,,
200,0.981,0.997,0.986,0.996,,,,,,,,,,,,,,,
201,0.992,0.997,0.987,0.998,,,,,,,,,,,,,,,
202,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
203,0.983,0.996,0.983,0.997,,,,,,,,,,,,,,,
204,0.989,0.997,0.985,0.997,,,,,,,,,,,,,,,
205,0.986,0.996,0.985,0.995,,,,,,,,,,,,,,,
206,0.988,0.997,0.989,0.998,,,,,,,,,,,,,,,
207,0.987,0.997,0.991,0.996,,,,,,,,,,,,,,,
208,0.987,0.997,0.983,0.997,,,,,,,,,,,,,,,
209,0.988,0.996,0.982,0.997,,,,,,,,,,,,,,,
210,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
211,0.99,0.997,0.987,0.996,,,,,,,,,,,,,,,
212,0.989,0.997,0.988,0.998,,,,,,,,,,,,,,,
213,0.989,0.997,0.988,0.995,,,,,,,,,,,,,,,
214,0.992,0.997,0.984,0.997,,,,,,,,,,,,,,,
215,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
216,0.99,0.996,0.986,0.996,,,,,,,,,,,,,,,
217,0.99,0.997,0.99,0.996,,,,,,,,,,,,,,,
218,0.989,0.997,0.987,0.997,,,,,,,,,,,,,,,
219,0.99,0.996,0.984,0.995,,,,,,,,,,,,,,,
220,0.989,0.997,0.986,0.997,,,,,,,,,,,,,,,
221,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
222,0.985,0.996,0.987,0.997,,,,,,,,,,,,,,,
223,0.987,0.997,0.981,0.997,,,,,,,,,,,,,,,
224,0.988,0.996,0.985,0.997,,,,,,,,,,,,,,,
225,0.988,0.997,0.987,0.996,,,,,,,,,,,,,,,
226,0.986,0.997,0.984,0.997,,,,,,,,,,,,,,,
227,0.988,0.996,0.987,0.996,,,,,,,,,,,,,,,
228,0.986,0.997,0.985,0.996,,,,,,,,,,,,,,,
229,0.988,0.998,0.986,0.997,,,,,,,,,,,,,,,
230,0.988,0.997,0.986,0.996,,,,,,,,,,,,,,,
231,0.988,0.997,0.982,0.997,,,,,,,,,,,,,,,
232,0.985,0.997,0.986,0.998,,,,,,,,,,,,,,,
233,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
234,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
235,0.983,0.997,0.986,0.998,,,,,,,,,,,,,,,
236,0.986,0.997,0.982,0.997,,,,,,,,,,,,,,,
237,0.991,0.997,0.989,0.997,,,,,,,,,,,,,,,
238,0.983,0.996,0.988,0.998,,,,,,,,,,,,,,,
239,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
240,0.985,0.997,0.984,0.997,,,,,,,,,,,,,,,
241,0.988,0.996,0.984,0.997,,,,,,,,,,,,,,,
242,0.987,0.997,0.983,0.998,,,,,,,,,,,,,,,
243,0.982,0.997,0.986,0.997,,,,,,,,,,,,,,,
244,0.987,0.996,0.988,0.998,,,,,,,,,,,,,,,
245,0.99,0.996,0.987,0.997,,,,,,,,,,,,,,,
246,0.988,0.996,0.985,0.996,,,,,,,,,,,,,,,
247,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
248,0.987,0.997,0.989,0.997,,,,,,,,,,,,,,,
249,0.988,0.997,0.982,0.997,,,,,,,,,,,,,,,
250,0.99,0.996,0.987,0.996,,,,,,,,,,,,,,,
251,0.987,0.997,0.985,0.996,,,,,,,,,,,,,,,
252,0.985,0.997,0.987,0.996,,,,,,,,,,,,,,,
253,0.982,0.996,0.988,0.996,,,,,,,,,,,,,,,
254,0.985,0.997,0.986,0.997,,,,,,,,,,,,,,,
255,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
256,0.992,0.997,0.987,0.997,,,,,,,,,,,,,,,
257,0.99,0.996,0.988,0.997,,,,,,,,,,,,,,,
258,0.988,0.997,0.987,0.998,,,,,,,,,,,,,,,
259,0.992,0.997,0.989,0.997,,,,,,,,,,,,,,,
260,0.989,0.996,0.985,0.997,,,,,,,,,,,,,,,
261,0.986,0.997,0.988,0.998,,,,,,,,,,,,,,,
262,0.987,0.997,0.988,0.996,,,,,,,,,,,,,,,
263,0.985,0.997,0.986,0.997,,,,,,,,,,,,,,,
264,0.986,0.997,0.985,0.997,,,,,,,,,,,,,,,
265,0.988,0.997,0.987,0.998,,,,,,,,,,,,,,,
266,0.986,0.997,0.982,0.998,,,,,,,,,,,,,,,
267,0.987,0.997,0.988,0.996,,,,,,,,,,,,,,,
268,0.99,0.996,0.985,0.997,,,,,,,,,,,,,,,
269,0.986,0.996,0.988,0.997,,,,,,,,,,,,,,,
270,0.985,0.997,0.988,0.997,,,,,,,,,,,,,,,
271,0.987,0.997,0.989,0.997,,,,,,,,,,,,,,,
272,0.986,0.997,0.991,0.996,,,,,,,,,,,,,,,
273,0.984,0.996,0.981,0.996,,,,,,,,,,,,,,,
274,0.987,0.996,0.987,0.997,,,,,,,,,,,,,,,
275,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
276,0.989,0.997,0.987,0.996,,,,,,,,,,,,,,,
277,0.986,0.997,0.989,0.997,,,,,,,,,,,,,,,
278,0.986,0.997,0.98,0.996,,,,,,,,,,,,,,,
279,0.99,0.997,0.984,0.997,,,,,,,,,,,,,,,
280,0.989,0.997,0.985,0.997,,,,,,,,,,,,,,,
281,0.99,0.995,0.987,0.996,,,,,,,,,,,,,,,
282,0.988,0.997,0.987,0.996,,,,,,,,,,,,,,,
283,0.984,0.997,0.986,0.998,,,,,,,,,,,,,,,
284,0.989,0.997,0.99,0.997,,,,,,,,,,,,,,,
285,0.989,0.996,0.987,0.998,,,,,,,,,,,,,,,
286,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
287,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
288,0.989,0.996,0.985,0.997,,,,,,,,,,,,,,,
289,0.99,0.997,0.985,0.997,,,,,,,,,,,,,,,
290,0.989,0.997,0.987,0.998,,,,,,,,,,,,,,,
291,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
292,0.987,0.997,0.986,0.996,,,,,,,,,,,,,,,
293,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
294,0.985,0.997,0.99,0.997,,,,,,,,,,,,,,,
295,0.986,0.996,0.989,0.998,,,,,,,,,,,,,,,
296,0.993,0.996,0.988,0.997,,,,,,,,,,,,,,,
297,0.991,0.997,0.989,0.998,,,,,,,,,,,,,,,
298,0.981,0.998,0.984,0.997,,,,,,,,,,,,,,,
299,0.984,0.996,0.985,0.997,,,,,,,,,,,,,,,
300,0.988,0.996,0.987,0.997,,,,,,,,,,,,,,,
301,0.989,0.996,0.987,0.997,,,,,,,,,,,,,,,
302,0.982,0.997,0.987,0.998,,,,,,,,,,,,,,,
303,0.991,0.997,0.987,0.997,,,,,,,,,,,,,,,
304,0.987,0.996,0.987,0.997,,,,,,,,,,,,,,,
305,0.989,0.997,0.991,0.997,,,,,,,,,,,,,,,
306,0.987,0.997,0.984,0.998,,,,,,,,,,,,,,,
307,0.986,0.997,0.989,0.997,,,,,,,,,,,,,,,
308,0.986,0.997,0.983,0.997,,,,,,,,,,,,,,,
309,0.986,0.996,0.99,0.997,,,,,,,,,,,,,,,
310,0.988,0.996,0.986,0.997,,,,,,,,,,,,,,,
311,0.987,0.997,0.987,0.997,,,,,,,,,,,,,,,
312,0.987,0.997,0.987,0.998,,,,,,,,,,,,,,,
313,0.986,0.997,0.984,0.997,,,,,,,,,,,,,,,
314,0.987,0.997,0.983,0.996,,,,,,,,,,,,,,,
315,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
316,0.985,0.997,0.987,0.997,,,,,,,,,,,,,,,
317,0.985,0.997,0.988,0.997,,,,,,,,,,,,,,,
318,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
319,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
320,0.986,0.998,0.99,0.997,,,,,,,,,,,,,,,
321,0.987,0.996,0.987,0.998,,,,,,,,,,,,,,,
322,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
323,0.988,0.996,0.989,0.996,,,,,,,,,,,,,,,
324,0.987,0.998,0.984,0.997,,,,,,,,,,,,,,,
325,0.984,0.997,0.986,0.997,,,,,,,,,,,,,,,
326,0.985,0.997,0.988,0.997,,,,,,,,,,,,,,,
327,0.988,0.996,0.986,0.997,,,,,,,,,,,,,,,
328,0.989,0.997,0.988,0.997,,,,,,,,,,,,,,,
329,0.989,0.996,0.988,0.998,,,,,,,,,,,,,,,
330,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
331,0.987,0.997,0.983,0.997,,,,,,,,,,,,,,,
332,0.989,0.996,0.987,0.996,,,,,,,,,,,,,,,
333,0.988,0.997,0.985,0.997,,,,,,,,,,,,,,,
334,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
335,0.987,0.997,0.989,0.998,,,,,,,,,,,,,,,
336,0.988,0.997,0.985,0.997,,,,,,,,,,,,,,,
337,0.988,0.997,0.984,0.997,,,,,,,,,,,,,,,
338,0.986,0.997,0.985,0.996,,,,,,,,,,,,,,,
339,0.991,0.996,0.987,0.997,,,,,,,,,,,,,,,
340,0.985,0.997,0.987,0.998,,,,,,,,,,,,,,,
341,0.987,0.997,0.986,0.996,,,,,,,,,,,,,,,
342,0.988,0.996,0.987,0.996,,,,,,,,,,,,,,,
343,0.987,0.997,0.986,0.998,,,,,,,,,,,,,,,
344,0.99,0.997,0.989,0.995,,,,,,,,,,,,,,,
345,0.988,0.997,0.984,0.997,,,,,,,,,,,,,,,
346,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
347,0.989,0.997,0.987,0.996,,,,,,,,,,,,,,,
348,0.988,0.997,0.984,0.997,,,,,,,,,,,,,,,
349,0.985,0.997,0.985,0.997,,,,,,,,,,,,,,,
350,0.989,0.997,0.989,0.996,,,,,,,,,,,,,,,
351,0.989,0.997,0.988,0.996,,,,,,,,,,,,,,,
352,0.988,0.996,0.989,0.997,,,,,,,,,,,,,,,
353,0.988,0.997,0.988,0.998,,,,,,,,,,,,,,,
354,0.986,0.997,0.988,0.997,,,,,,,,,,,,,,,
355,0.986,0.997,0.986,0.996,,,,,,,,,,,,,,,
356,0.986,0.997,0.988,0.997,,,,,,,,,,,,,,,
357,0.989,0.997,0.986,0.997,,,,,,,,,,,,,,,
358,0.986,0.997,0.985,0.997,,,,,,,,,,,,,,,
359,0.988,0.997,0.981,0.997,,,,,,,,,,,,,,,
360,0.986,0.997,0.987,0.998,,,,,,,,,,,,,,,
361,0.99,0.996,0.988,0.997,,,,,,,,,,,,,,,
362,0.984,0.997,0.989,0.997,,,,,,,,,,,,,,,
363,0.989,0.996,0.988,0.997,,,,,,,,,,,,,,,
364,0.988,0.996,0.985,0.997,,,,,,,,,,,,,,,
365,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
366,0.987,0.997,0.984,0.996,,,,,,,,,,,,,,,
367,0.987,0.997,0.988,0.997,,,,,,,,,,,,,,,
368,0.986,0.997,0.987,0.997,,,,,,,,,,,,,,,
369,0.99,0.995,0.988,0.995,,,,,,,,,,,,,,,
370,0.982,0.997,0.988,0.997,,,,,,,,,,,,,,,
371,0.987,0.997,0.986,0.998,,,,,,,,,,,,,,,
372,0.987,0.997,0.989,0.997,,,,,,,,,,,,,,,
373,0.986,0.997,0.986,0.997,,,,,,,,,,,,,,,
374,0.987,0.997,0.982,0.996,,,,,,,,,,,,,,,
375,0.988,0.997,0.985,0.997,,,,,,,,,,,,,,,
376,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
377,0.984,0.996,0.984,0.996,,,,,,,,,,,,,,,
378,0.989,0.997,0.986,0.996,,,,,,,,,,,,,,,
379,0.989,0.997,0.983,0.998,,,,,,,,,,,,,,,
380,0.988,0.997,0.988,0.997,,,,,,,,,,,,,,,
381,0.984,0.996,0.985,0.996,,,,,,,,,,,,,,,
382,0.989,0.997,0.989,0.997,,,,,,,,,,,,,,,
383,0.983,0.996,0.987,0.997,,,,,,,,,,,,,,,
384,0.988,0.998,0.983,0.996,,,,,,,,,,,,,,,
385,0.989,0.996,0.989,0.997,,,,,,,,,,,,,,,
386,0.988,0.997,0.986,0.997,,,,,,,,,,,,,,,
387,0.986,0.997,0.991,0.998,,,,,,,,,,,,,,,
388,0.986,0.997,0.985,0.997,,,,,,,,,,,,,,,
389,0.988,0.997,0.987,0.997,,,,,,,,,,,,,,,
390,0.988,0.997,0.985,0.997,,,,,,,,,,,,,,,
391,0.988,0.997,0.989,0.997,,,,,,,,,,,,,,,
392,0.986,0.997,0.985,0.997,,,,,,,,,,,,,,,
393,0.985,0.997,0.986,0.998,,,,,,,,,,,,,,,
394,0.987,0.997,0.986,0.997,,,,,,,,,,,,,,,
395,0.987,0.997,0.985,0.997,,,,,,,,,,,,,,,
396,0.99,0.997,0.987,0.997,,,,,,,,,,,,,,,
397,0.988,0.995,0.987,0.997,,,,,,,,,,,,,,,
398,0.983,0.997,0.985,0.997,,,,,,,,,,,,,,,
399,0.989,0.997,0.986,0.998,,,,,,,,,,,,,,,
400,0.988,0.997,0.989,0.996,,,,,,,,,,,,,,,
401,0.989,0.996,0.987,0.997,,,,,,,,,,,,,,,
402,0.986,0.996,0.988,0.995,,,,,,,,,,,,,,,
403,0.987,0.996,0.987,0.997,,,,,,,,,,,,,,,
404,0.989,0.997,0.983,0.996,,,,,,,,,,,,,,,
405,0.982,0.997,0.986,0.996,,,,,,,,,,,,,,,
406,0.991,0.997,0.984,0.997,,,,,,,,,,,,,,,
407,0.99,0.996,0.989,0.996,,,,,,,,,,,,,,,
408,0.986,0.996,0.984,0.997,,,,,,,,,,,,,,,
409,0.99,0.996,0.987,0.997,,,,,,,,,,,,,,,
410,0.986,0.997,0.985,0.998,,,,,,,,,,,,,,,
411,0.984,0.997,0.987,0.997,,,,,,,,,,,,,,,
412,0.988,0.997,0.984,0.996,,,,,,,,,,,,,,,
413,0.989,0.996,0.987,0.996,,,,,,,,,,,,,,,
414,0.988,0.996,0.986,0.996,,,,,,,,,,,,,,,
415,0.987,0.997,0.987,0.996,,,,,,,,,,,,,,,
416,0.987,0.997,0.986,0.995,,,,,,,,,,,,,,,
417,0.988,0.997,0.987,0.996,,,,,,,,,,,,,,,
418,0.989,0.996,0.986,0.996,,,,,,,,,,,,,,,
