,Statistic,PValue,model,ntrials,npp_group,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,par_ind,TypeIerror,nreps,full_speed,output_folder
0,-2.1450358098863505,0.016739066533547856,,,,,,,,,,,,,,,,
1,-0.7311067474662669,0.23289839899975162,,,,,,,,,,,,,,,,
2,-0.956594180184277,0.17011675344650445,,,,,,,,,,,,,,,,
3,-1.1514756747588082,0.12563803265512116,,,,,,,,,,,,,,,,
4,-0.3693103743652857,0.35619543138845644,,,,,,,,,,,,,,,,
5,0.32518179802055985,0.3727368396008297,,,,,,,,,,,,,,,,
6,0.12125574145774384,0.45182127286666596,,,,,,,,,,,,,,,,
7,-0.8771426072226077,0.1908704647587307,,,,,,,,,,,,,,,,
8,-2.4391301998190085,0.007914878538646496,,,,,,,,,,,,,,,,
9,0.30442204571645354,0.3806034792331508,,,,,,,,,,,,,,,,
10,-0.36384855486082496,0.3582287583070793,,,,,,,,,,,,,,,,
11,-2.8655927501518765,0.0023646328596845768,,,,,,,,,,,,,,,,
12,-1.4199780315130586,0.07879210731261288,,,,,,,,,,,,,,,,
13,-0.411164044901609,0.3407546964302798,,,,,,,,,,,,,,,,
14,0.687203605979981,0.24648094421281042,,,,,,,,,,,,,,,,
15,-1.2554744403563416,0.1055800699239542,,,,,,,,,,,,,,,,
16,-2.320616758530825,0.010793089778803609,,,,,,,,,,,,,,,,
17,-1.4867872432962739,0.06953191755232728,,,,,,,,,,,,,,,,
18,-1.071945970477464,0.14268945104446215,,,,,,,,,,,,,,,,
19,-1.4439788883144964,0.07536244535044143,,,,,,,,,,,,,,,,
20,-2.027194655164936,0.0221617833419427,,,,,,,,,,,,,,,,
21,-1.4773826146606541,0.07078181160409523,,,,,,,,,,,,,,,,
22,-2.0212097221421015,0.0224731899584213,,,,,,,,,,,,,,,,
23,-1.707202552821971,0.04487436932816012,,,,,,,,,,,,,,,,
24,-1.4832934746553224,0.06999422844195004,,,,,,,,,,,,,,,,
25,-1.2955083161145065,0.09851723865711792,,,,,,,,,,,,,,,,
26,-2.495558784488076,0.006801417131608696,,,,,,,,,,,,,,,,
27,-0.1218661827024593,0.45157992814732184,,,,,,,,,,,,,,,,
28,-3.0392018664960534,0.0013884043517321265,,,,,,,,,,,,,,,,
29,-2.0308088414981937,0.021975516943218393,,,,,,,,,,,,,,,,
30,-0.5684333013060262,0.2852738981312789,,,,,,,,,,,,,,,,
31,-1.571583338949875,0.0590238105489116,,,,,,,,,,,,,,,,
32,-1.0262887930188738,0.1531620604673618,,,,,,,,,,,,,,,,
33,-2.0212352762729004,0.022471852453776354,,,,,,,,,,,,,,,,
34,-1.5397182942581753,0.06281468593519923,,,,,,,,,,,,,,,,
35,-0.9354495113825433,0.17549211054435665,,,,,,,,,,,,,,,,
36,-1.5062513147089767,0.06699966668572979,,,,,,,,,,,,,,,,
37,-1.093234702862736,0.13797738130064258,,,,,,,,,,,,,,,,
38,-1.120428811225195,0.13211562512515918,,,,,,,,,,,,,,,,
39,-1.928316204243287,0.02780444754748406,,,,,,,,,,,,,,,,
40,-0.8900117191825648,0.187406373949012,,,,,,,,,,,,,,,,
41,-1.1177410937156749,0.1326871296422816,,,,,,,,,,,,,,,,
42,-0.39825761595172826,0.3454889679955355,,,,,,,,,,,,,,,,
43,-2.2951070167847374,0.011521321850243208,,,,,,,,,,,,,,,,
44,-1.3055354640091414,0.09680419764356721,,,,,,,,,,,,,,,,
45,-1.1509987214810489,0.12573582159184676,,,,,,,,,,,,,,,,
46,-0.85726804189177,0.19629759969545435,,,,,,,,,,,,,,,,
47,0.09274271771069072,0.463112725410913,,,,,,,,,,,,,,,,
48,-1.1551360314662664,0.1248893387449572,,,,,,,,,,,,,,,,
49,-0.576048579013934,0.28270098588105186,,,,,,,,,,,,,,,,
50,-1.2566242196043822,0.10537219865901136,,,,,,,,,,,,,,,,
51,-0.6286929918127928,0.2652289453238535,,,,,,,,,,,,,,,,
52,-0.9896441791583357,0.161930601992825,,,,,,,,,,,,,,,,
53,-1.1618491221309364,0.12352442450914936,,,,,,,,,,,,,,,,
54,-0.18730387610532812,0.4258313469773878,,,,,,,,,,,,,,,,
55,-1.131157766335281,0.12985134969304535,,,,,,,,,,,,,,,,
56,-1.227067628215963,0.11081121218949433,,,,,,,,,,,,,,,,
57,0.5661934439371233,0.28603279850705265,,,,,,,,,,,,,,,,
58,-1.1023767734944827,0.1359871212080371,,,,,,,,,,,,,,,,
59,-2.650398279542269,0.004428843865549276,,,,,,,,,,,,,,,,
60,-0.9382954340961694,0.17476236103601933,,,,,,,,,,,,,,,,
61,-2.4399183583329167,0.007898273202211323,,,,,,,,,,,,,,,,
62,0.005706589079534812,0.4977270120963768,,,,,,,,,,,,,,,,
63,-0.6604909547354104,0.25495031376605376,,,,,,,,,,,,,,,,
64,-0.2601490508482841,0.3975437553692875,,,,,,,,,,,,,,,,
65,-0.8863656702113344,0.18838380728282866,,,,,,,,,,,,,,,,
66,-1.1794897306187049,0.11998808988472694,,,,,,,,,,,,,,,,
67,-1.9890719296654642,0.024209793565872547,,,,,,,,,,,,,,,,
68,-0.5448310438486371,0.29331895672795727,,,,,,,,,,,,,,,,
69,-0.5973300212375476,0.275571071174239,,,,,,,,,,,,,,,,
70,0.2956358656763578,0.3839481746823608,,,,,,,,,,,,,,,,
71,-2.8806192702045075,0.0022602061562414983,,,,,,,,,,,,,,,,
72,-0.5890881706799571,0.2783217206161475,,,,,,,,,,,,,,,,
73,-2.1510732131900037,0.016495156984889375,,,,,,,,,,,,,,,,
74,0.22434081849921392,0.411390981901691,,,,,,,,,,,,,,,,
75,-0.4473290348870278,0.32762507494958665,,,,,,,,,,,,,,,,
76,-1.554758970143023,0.061002134738880553,,,,,,,,,,,,,,,,
77,-1.5663854392353793,0.05962951659256355,,,,,,,,,,,,,,,,
78,-1.9387784879958139,0.02715520879104616,,,,,,,,,,,,,,,,
79,1.320493000741189,0.09429003222674599,,,,,,,,,,,,,,,,
80,-0.8371510899631138,0.20188604912080427,,,,,,,,,,,,,,,,
81,-0.7352936828519426,0.23162535032356468,,,,,,,,,,,,,,,,
82,-0.2846869907073275,0.3881283756948799,,,,,,,,,,,,,,,,
83,0.851740403354223,0.19782365547112174,,,,,,,,,,,,,,,,
84,-0.10819934676676231,0.45698742216195903,,,,,,,,,,,,,,,,
85,-1.803511694320782,0.03660656475928164,,,,,,,,,,,,,,,,
86,-2.100809211955843,0.018622618089405678,,,,,,,,,,,,,,,,
87,-1.8449263986271807,0.03346019416264662,,,,,,,,,,,,,,,,
88,-2.5407986974068084,0.006011972560799774,,,,,,,,,,,,,,,,
89,-0.7641879360658522,0.22294749512260476,,,,,,,,,,,,,,,,
90,-0.7308389586914632,0.2329799541713618,,,,,,,,,,,,,,,,
91,-0.30668444250679183,0.37974368242531836,,,,,,,,,,,,,,,,
92,-0.9378150996816571,0.17488539145529652,,,,,,,,,,,,,,,,
93,-2.075538614536104,0.019778545420230654,,,,,,,,,,,,,,,,
94,-1.3291260137266792,0.09286123955097747,,,,,,,,,,,,,,,,
95,-2.2546696270299442,0.012764047227366447,,,,,,,,,,,,,,,,
96,-1.9231029980391448,0.028132797137947307,,,,,,,,,,,,,,,,
97,1.385514841550624,0.08392391474145294,,,,,,,,,,,,,,,,
98,-1.6398005603127845,0.051518064229834785,,,,,,,,,,,,,,,,
99,-2.153941659471074,0.016380352770758746,,,,,,,,,,,,,,,,
100,-0.8514021438892142,0.1979172756150106,,,,,,,,,,,,,,,,
101,-0.26520836244238777,0.3955973236681465,,,,,,,,,,,,,,,,
102,0.18917220771273516,0.4251003178769484,,,,,,,,,,,,,,,,
103,-1.3940372710563864,0.08263187169211578,,,,,,,,,,,,,,,,
104,-1.75153134125711,0.04089740019568936,,,,,,,,,,,,,,,,
105,-2.4458066311407416,0.007775191690632189,,,,,,,,,,,,,,,,
106,-0.2651178540097106,0.3956321213875941,,,,,,,,,,,,,,,,
107,-1.2354451492085952,0.10924935531475059,,,,,,,,,,,,,,,,
108,-1.0707720462852106,0.14295244655231382,,,,,,,,,,,,,,,,
109,-0.6122665547820982,0.27062077128440987,,,,,,,,,,,,,,,,
110,-1.8864003100688898,0.030537909620713972,,,,,,,,,,,,,,,,
111,-2.509081748645564,0.006556266864602982,,,,,,,,,,,,,,,,
112,0.2680812605620092,0.3944932203631253,,,,,,,,,,,,,,,,
113,-0.4837799862567942,0.3146059199380721,,,,,,,,,,,,,,,,
114,-1.7810114396805241,0.03841596624780987,,,,,,,,,,,,,,,,
115,-0.004133828288628858,0.4983534531828291,,,,,,,,,,,,,,,,
116,-0.6711874864835374,0.2515405787071198,,,,,,,,,,,,,,,,
117,0.35907456504376745,0.3600093527036612,,,,,,,,,,,,,,,,
118,-2.059484796463817,0.020544379971836745,,,,,,,,,,,,,,,,
119,-1.1447916059444827,0.12701334565552116,,,,,,,,,,,,,,,,
120,-2.1707708780096975,0.01572061389860309,,,,,,,,,,,,,,,,
121,-0.5299681332665507,0.2984389909403464,,,,,,,,,,,,,,,,
122,-0.7570735979617829,0.2250666381018201,,,,,,,,,,,,,,,,
123,-1.981634743634634,0.024627500827555642,,,,,,,,,,,,,,,,
124,-0.5562274928782328,0.2894211150760865,,,,,,,,,,,,,,,,
125,0.6351364876696188,0.26312906346298137,,,,,,,,,,,,,,,,
126,-2.5639465579190834,0.005640635902856255,,,,,,,,,,,,,,,,
127,-2.2182298910291744,0.013982623283886914,,,,,,,,,,,,,,,,
128,-0.8627034324345391,0.19480405791357797,,,,,,,,,,,,,,,,
129,-0.16024666129197887,0.43644573148858257,,,,,,,,,,,,,,,,
130,-0.6560601331001593,0.2563698462584044,,,,,,,,,,,,,,,,
131,-1.490449302517976,0.06904988929885494,,,,,,,,,,,,,,,,
132,1.1366057093436612,0.12871203947914428,,,,,,,,,,,,,,,,
133,-1.9936520737958314,0.023955551914337608,,,,,,,,,,,,,,,,
134,-1.7574902101452285,0.040385505948868576,,,,,,,,,,,,,,,,
135,-1.6701532116126978,0.04843446866305635,,,,,,,,,,,,,,,,
136,-2.048446677161253,0.021085538349671924,,,,,,,,,,,,,,,,
137,-2.2415971229160014,0.01319009600415906,,,,,,,,,,,,,,,,
138,-2.0928424482466736,0.018980602562523263,,,,,,,,,,,,,,,,
139,0.5729287309149123,0.28375370179819404,,,,,,,,,,,,,,,,
140,-0.40946074241903097,0.34137806476841026,,,,,,,,,,,,,,,,
141,-0.8136348900834661,0.2085393014428148,,,,,,,,,,,,,,,,
142,-0.14720868760990274,0.4415774900533981,,,,,,,,,,,,,,,,
143,-1.4205337761697696,0.07871136477652989,,,,,,,,,,,,,,,,
144,-1.3938350162661743,0.08266235844815087,,,,,,,,,,,,,,,,
145,-0.32270330479928183,0.3736732942596901,,,,,,,,,,,,,,,,
146,-1.318982749329046,0.09454165725823489,,,,,,,,,,,,,,,,
147,-0.5226054967254826,0.30099041653184966,,,,,,,,,,,,,,,,
148,-1.645266123379582,0.050951456200494086,,,,,,,,,,,,,,,,
149,-0.7460410475136338,0.22837557579190315,,,,,,,,,,,,,,,,
150,-2.712866661019862,0.003705107321969614,,,,,,,,,,,,,,,,
151,-1.5248733617553372,0.0646449251196492,,,,,,,,,,,,,,,,
152,-1.1044745105721905,0.1355332492973077,,,,,,,,,,,,,,,,
153,-1.090838579228499,0.13850232661125947,,,,,,,,,,,,,,,,
154,-3.0544678885582197,0.0013234275424954377,,,,,,,,,,,,,,,,
155,-1.899887082178985,0.029634863507422067,,,,,,,,,,,,,,,,
156,-0.6924603104633877,0.24483238321553397,,,,,,,,,,,,,,,,
157,-0.6249196507558369,0.2664626217285037,,,,,,,,,,,,,,,,
158,-1.0434731217337945,0.1491615668860049,,,,,,,,,,,,,,,,
159,-0.09643371815772872,0.46164916145487456,,,,,,,,,,,,,,,,
160,-0.2769932011170757,0.39107368872602444,,,,,,,,,,,,,,,,
161,-0.5371059179537806,0.29597501246637636,,,,,,,,,,,,,,,,
162,-1.040325933814712,0.1498889105560185,,,,,,,,,,,,,,,,
163,-1.7853080757296347,0.038064869214527744,,,,,,,,,,,,,,,,
164,0.6701848517269982,0.25185915241440826,,,,,,,,,,,,,,,,
165,0.309937350185772,0.3785085059764944,,,,,,,,,,,,,,,,
