,Statistic,PValue,model,ntrials,npp_group,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,par_ind,TypeIerror,nreps,full_speed,output_folder
0,-7.24731173543573,1.6215297397250534e-12,,,,,,,,,,,,,,,,
1,-6.733064903025655,3.8856695500275307e-11,,,,,,,,,,,,,,,,
2,-7.729394966329782,7.152226892354268e-14,,,,,,,,,,,,,,,,
3,-9.10103607399687,5.0363289405116344e-18,,,,,,,,,,,,,,,,
4,-7.259859285547488,1.4975821412157581e-12,,,,,,,,,,,,,,,,
5,-8.10610405534003,5.699228008417018e-15,,,,,,,,,,,,,,,,
6,-7.711115693542615,8.070296168879963e-14,,,,,,,,,,,,,,,,
7,-9.244167546271182,1.7620810594553087e-18,,,,,,,,,,,,,,,,
8,-6.924315036954997,1.2153173085902541e-11,,,,,,,,,,,,,,,,
9,-9.331847856072645,9.219015652311973e-19,,,,,,,,,,,,,,,,
10,-8.312011105426203,1.3848812632701413e-15,,,,,,,,,,,,,,,,
11,-8.942613975106617,1.5930350226337456e-17,,,,,,,,,,,,,,,,
12,-8.883095114903872,2.4480148338318925e-17,,,,,,,,,,,,,,,,
13,-8.328579072353543,1.2346983738108776e-15,,,,,,,,,,,,,,,,
14,-8.693075492075216,9.542229893598413e-17,,,,,,,,,,,,,,,,
15,-5.881525971286724,5.144393231944112e-09,,,,,,,,,,,,,,,,
16,-7.985929068716406,1.2880132430964148e-14,,,,,,,,,,,,,,,,
17,-10.059877100118127,3.754500211506295e-21,,,,,,,,,,,,,,,,
18,-6.243625293008058,6.8356336389278e-10,,,,,,,,,,,,,,,,
19,-7.448037544312982,4.4939780504277274e-13,,,,,,,,,,,,,,,,
20,-8.546884631019369,2.68568409705947e-16,,,,,,,,,,,,,,,,
21,-7.603057182773099,1.6416174240095607e-13,,,,,,,,,,,,,,,,
22,-10.32921834770275,4.64922526107356e-22,,,,,,,,,,,,,,,,
23,-8.469119629492784,4.637099816018359e-16,,,,,,,,,,,,,,,,
24,-7.629850512611731,1.3774470864274568e-13,,,,,,,,,,,,,,,,
25,-7.434553820701565,4.902168724958089e-13,,,,,,,,,,,,,,,,
26,-7.507483847136665,3.059309347674769e-13,,,,,,,,,,,,,,,,
27,-8.084369784480728,6.608535213515796e-15,,,,,,,,,,,,,,,,
28,-7.747895567654048,6.328131910299353e-14,,,,,,,,,,,,,,,,
29,-8.201769263119935,2.9618010900538535e-15,,,,,,,,,,,,,,,,
30,-6.5103855136931275,1.460381540584214e-10,,,,,,,,,,,,,,,,
31,-9.027349291156128,8.61692539522996e-18,,,,,,,,,,,,,,,,
32,-7.434040972373742,4.918395338385697e-13,,,,,,,,,,,,,,,,
33,-8.890692983819262,2.3175822286230082e-17,,,,,,,,,,,,,,,,
34,-8.32563371174842,1.2601658067516574e-15,,,,,,,,,,,,,,,,
35,-6.474059316759023,1.8069456294065602e-10,,,,,,,,,,,,,,,,
36,-7.182669740081935,2.4388787964230133e-12,,,,,,,,,,,,,,,,
37,-8.74585854431731,6.550593909379763e-17,,,,,,,,,,,,,,,,
38,-8.753211480224055,6.21550431796021e-17,,,,,,,,,,,,,,,,
39,-6.830340245798981,2.157587676192288e-11,,,,,,,,,,,,,,,,
40,-7.835336170708529,3.5389773919980806e-14,,,,,,,,,,,,,,,,
41,-8.126448611967676,4.960656960972823e-15,,,,,,,,,,,,,,,,
42,-7.010649949813118,7.1380236869823005e-12,,,,,,,,,,,,,,,,
43,-9.05031030855427,7.291047183765734e-18,,,,,,,,,,,,,,,,
44,-6.5031595781586935,1.5236732467806946e-10,,,,,,,,,,,,,,,,
45,-7.158043613678025,2.847312931015881e-12,,,,,,,,,,,,,,,,
46,-7.05294141877273,5.490861011110135e-12,,,,,,,,,,,,,,,,
47,-8.495466205868363,3.855078326530924e-16,,,,,,,,,,,,,,,,
48,-9.220586571288601,2.096233769517631e-18,,,,,,,,,,,,,,,,
49,-9.278525861851058,1.3675850642818211e-18,,,,,,,,,,,,,,,,
50,-7.384812856181212,6.749567472904562e-13,,,,,,,,,,,,,,,,
51,-6.593857956449106,8.923808781034117e-11,,,,,,,,,,,,,,,,
52,-6.2845967587325475,5.409537648686213e-10,,,,,,,,,,,,,,,,
53,-7.23179728937759,1.7888278660727352e-12,,,,,,,,,,,,,,,,
54,-8.111937161958478,5.477008605082238e-15,,,,,,,,,,,,,,,,
55,-8.015061143597945,1.0577633101590753e-14,,,,,,,,,,,,,,,,
56,-8.375601607728338,8.907216008659631e-16,,,,,,,,,,,,,,,,
57,-6.2648944726671525,6.054625919054284e-10,,,,,,,,,,,,,,,,
58,-8.58951104015005,1.9883238600812428e-16,,,,,,,,,,,,,,,,
59,-6.523183791325261,1.354551646867002e-10,,,,,,,,,,,,,,,,
60,-8.026036652946654,9.82003588214341e-15,,,,,,,,,,,,,,,,
61,-8.33568852589958,1.1753044665677405e-15,,,,,,,,,,,,,,,,
62,-6.804760703038973,2.5200278826856875e-11,,,,,,,,,,,,,,,,
63,-7.1993190245137395,2.196025603901769e-12,,,,,,,,,,,,,,,,
64,-7.809056814645242,4.216249982691711e-14,,,,,,,,,,,,,,,,
65,-7.099454193952358,4.1094391420528455e-12,,,,,,,,,,,,,,,,
66,-6.589132902397037,9.17722898825168e-11,,,,,,,,,,,,,,,,
67,-6.262593188826356,6.13472057969753e-10,,,,,,,,,,,,,,,,
68,-7.6310200595863344,1.366925505979216e-13,,,,,,,,,,,,,,,,
69,-8.223901994967601,2.543865118267972e-15,,,,,,,,,,,,,,,,
70,-6.924183650589714,1.216297652212147e-11,,,,,,,,,,,,,,,,
71,-7.080947948608712,4.612397447208342e-12,,,,,,,,,,,,,,,,
72,-6.8076622449817075,2.4760808616975273e-11,,,,,,,,,,,,,,,,
73,-6.329068685126737,4.1909059781862493e-10,,,,,,,,,,,,,,,,
74,-6.407240967202251,2.6672856573010004e-10,,,,,,,,,,,,,,,,
75,-6.299214680966863,4.974921666107158e-10,,,,,,,,,,,,,,,,
76,-7.541527005444829,2.4523628447632427e-13,,,,,,,,,,,,,,,,
77,-10.148390578053313,1.895508987925862e-21,,,,,,,,,,,,,,,,
78,-7.208766331020369,2.068984556085292e-12,,,,,,,,,,,,,,,,
79,-6.573098501192975,1.0090997258316144e-10,,,,,,,,,,,,,,,,
