,Statistic,PValue,model,ntrials,npp_group,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,par_ind,TypeIerror,nreps,full_speed,output_folder
0,-1.4874712149989813,0.06910702720510233,,,,,,,,,,,,,,,,
1,-4.2994120502021955,1.2496269356318598e-05,,,,,,,,,,,,,,,,
2,-4.443669979153772,6.7795405169738745e-06,,,,,,,,,,,,,,,,
3,-3.165061927488685,0.0008763611132494637,,,,,,,,,,,,,,,,
4,-5.068808585293533,4.0213177719603355e-07,,,,,,,,,,,,,,,,
5,-3.317118952207272,0.0005259203000769246,,,,,,,,,,,,,,,,
6,-3.5825370706759854,0.0002062892712166443,,,,,,,,,,,,,,,,
7,-3.8426939138539047,7.808103800721885e-05,,,,,,,,,,,,,,,,
8,-5.935530940491559,5.142573399193654e-09,,,,,,,,,,,,,,,,
9,-5.560438506078003,3.603321041201214e-08,,,,,,,,,,,,,,,,
10,-1.6925928001208967,0.04592079763162029,,,,,,,,,,,,,,,,
11,-4.710230674928263,2.103575391701126e-06,,,,,,,,,,,,,,,,
12,-4.153919690286476,2.279166544397324e-05,,,,,,,,,,,,,,,,
13,-2.61585620643247,0.004734763263691271,,,,,,,,,,,,,,,,
14,-5.034000664688411,4.7406863719981003e-07,,,,,,,,,,,,,,,,
15,-2.961236554977687,0.0016870804832109228,,,,,,,,,,,,,,,,
16,-4.743338312273443,1.8124685310331043e-06,,,,,,,,,,,,,,,,
17,-4.349537436031101,1.0121898581325544e-05,,,,,,,,,,,,,,,,
18,-6.4463656506169595,3.1565223758593645e-10,,,,,,,,,,,,,,,,
19,-3.664300099700634,0.00015288422671588169,,,,,,,,,,,,,,,,
20,-5.655374450857634,2.2201676706195054e-08,,,,,,,,,,,,,,,,
21,-5.36019218237335,9.815745680117907e-08,,,,,,,,,,,,,,,,
22,-1.4768052935188025,0.07052488584047009,,,,,,,,,,,,,,,,
23,-3.880993001254776,6.737334640450378e-05,,,,,,,,,,,,,,,,
24,-3.022757305143077,0.0013894171172099553,,,,,,,,,,,,,,,,
25,-2.58514798786194,0.005165004828619658,,,,,,,,,,,,,,,,
26,-4.721128096137495,2.0031055153740774e-06,,,,,,,,,,,,,,,,
27,-3.011369157089088,0.0014405873350745975,,,,,,,,,,,,,,,,
28,-4.269367652518742,1.4165880581144541e-05,,,,,,,,,,,,,,,,
29,-3.990383907445761,4.393470609988214e-05,,,,,,,,,,,,,,,,
30,-3.580829952410657,0.00020757200367871784,,,,,,,,,,,,,,,,
31,-3.701670512307926,0.00013308524916069435,,,,,,,,,,,,,,,,
32,-3.106830657383772,0.0010603551518456994,,,,,,,,,,,,,,,,
33,-3.391167785464345,0.00040737145352672167,,,,,,,,,,,,,,,,
34,-5.9378787930398556,5.0788667696269016e-09,,,,,,,,,,,,,,,,
35,-3.6366219946480807,0.00016930327396760895,,,,,,,,,,,,,,,,
36,-2.914952124638647,0.001948371411171783,,,,,,,,,,,,,,,,
37,-2.3598501711895175,0.009545235789809248,,,,,,,,,,,,,,,,
38,-3.6955649034641502,0.00013614554569730454,,,,,,,,,,,,,,,,
39,-4.070501623433857,3.193574960310304e-05,,,,,,,,,,,,,,,,
40,-3.789897478344038,9.550749465476332e-05,,,,,,,,,,,,,,,,
41,-3.567241016661422,0.00021805337071552084,,,,,,,,,,,,,,,,
42,-1.249891920517383,0.10628333542783412,,,,,,,,,,,,,,,,
43,-4.362255728868944,9.592051524250948e-06,,,,,,,,,,,,,,,,
44,-4.6778249245967,2.4318828090769264e-06,,,,,,,,,,,,,,,,
45,-3.6992397118476354,0.00013429577479981698,,,,,,,,,,,,,,,,
46,-4.856026671189848,1.0852827327826227e-06,,,,,,,,,,,,,,,,
47,-4.200738393810848,1.8816808073938446e-05,,,,,,,,,,,,,,,,
48,-2.858275626594623,0.002318500514665315,,,,,,,,,,,,,,,,
49,-3.252923558743571,0.0006539357447643717,,,,,,,,,,,,,,,,
50,-3.6956070088999233,0.00013612421584820107,,,,,,,,,,,,,,,,
51,-4.908753502307841,8.511073476137704e-07,,,,,,,,,,,,,,,,
52,-2.490198109318284,0.006725297450768632,,,,,,,,,,,,,,,,
53,-3.736354099231278,0.00011689632609195598,,,,,,,,,,,,,,,,
54,-4.642582870335349,2.8448945113731097e-06,,,,,,,,,,,,,,,,
55,-1.6300916649476056,0.052202412619783964,,,,,,,,,,,,,,,,
56,-3.8251858175050617,8.349564504660038e-05,,,,,,,,,,,,,,,,
57,-2.311873763376019,0.010819638632917523,,,,,,,,,,,,,,,,
58,-4.691811391497728,2.284538819893048e-06,,,,,,,,,,,,,,,,
59,-3.855486271998532,7.433694231467032e-05,,,,,,,,,,,,,,,,
60,-1.7909078052748222,0.03728941293083097,,,,,,,,,,,,,,,,
61,-5.107826007365629,3.340561305475121e-07,,,,,,,,,,,,,,,,
62,-5.714181160137552,1.6399965642248723e-08,,,,,,,,,,,,,,,,
63,-4.728655171804697,1.936428326398821e-06,,,,,,,,,,,,,,,,
64,-3.9400919734153885,5.353922465419593e-05,,,,,,,,,,,,,,,,
65,-0.8196580978279886,0.2066155559719985,,,,,,,,,,,,,,,,
66,-3.989346421013663,4.411513318411974e-05,,,,,,,,,,,,,,,,
67,-1.617559382618941,0.053541068077439614,,,,,,,,,,,,,,,,
68,-4.518102470991572,4.915317762628795e-06,,,,,,,,,,,,,,,,
69,-3.418249991216977,0.00037063130182071914,,,,,,,,,,,,,,,,
70,-1.8378305396010461,0.03366691300995446,,,,,,,,,,,,,,,,
71,-4.229879310877113,1.6687004607976067e-05,,,,,,,,,,,,,,,,
72,-4.386391659689416,8.658740485069814e-06,,,,,,,,,,,,,,,,
73,-4.503772776120028,5.230874131509379e-06,,,,,,,,,,,,,,,,
74,-3.2743411569501646,0.0006083159357288808,,,,,,,,,,,,,,,,
75,-1.9560881434607988,0.025812283997281464,,,,,,,,,,,,,,,,
76,-5.219501825577817,1.9532732212164933e-07,,,,,,,,,,,,,,,,
77,-2.9619801072544534,0.0016831582058033131,,,,,,,,,,,,,,,,
78,-3.9816840876179,4.5469652952731754e-05,,,,,,,,,,,,,,,,
79,-3.1833107770784923,0.0008250841582513027,,,,,,,,,,,,,,,,
80,-3.0416162141753786,0.0013083394137375357,,,,,,,,,,,,,,,,
81,-4.498284166286871,5.356822299529539e-06,,,,,,,,,,,,,,,,
82,-3.608283567473284,0.00018782465560720986,,,,,,,,,,,,,,,,
83,-4.0244463130369414,3.838593214971201e-05,,,,,,,,,,,,,,,,
