,Statistic,PValue,model,ntrials,npp_group,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,par_ind,TypeIerror,nreps,full_speed,output_folder
0,-1.3075279341766508,0.09614757033056028,,,,,,,,,,,,,,,,
1,-1.980602950219047,0.024393653823709713,,,,,,,,,,,,,,,,
2,-2.4339087700848694,0.007836769888159859,,,,,,,,,,,,,,,,
3,-1.2179040894972637,0.11223322874663119,,,,,,,,,,,,,,,,
4,-2.5795971224602163,0.005246410464824679,,,,,,,,,,,,,,,,
5,-3.5054073447254233,0.0002723373220848632,,,,,,,,,,,,,,,,
6,-1.065139172527329,0.14394617128617496,,,,,,,,,,,,,,,,
7,0.8024702181943979,0.2115407933766928,,,,,,,,,,,,,,,,
8,-1.2988759048198213,0.0976217470881764,,,,,,,,,,,,,,,,
9,-1.3657770937034093,0.08664910975043201,,,,,,,,,,,,,,,,
10,-0.9625670283340747,0.1683708995735138,,,,,,,,,,,,,,,,
11,-0.4667940176434033,0.3205371380682037,,,,,,,,,,,,,,,,
12,-2.1628538658532204,0.015774375781704243,,,,,,,,,,,,,,,,
13,-0.7281616028790451,0.2336152337286747,,,,,,,,,,,,,,,,
14,-2.49695278751085,0.006601817976802242,,,,,,,,,,,,,,,,
15,-0.513563965985585,0.3040166541017335,,,,,,,,,,,,,,,,
16,-3.694066559777821,0.0001369066346692406,,,,,,,,,,,,,,,,
17,-2.3821634193751513,0.008998911242953416,,,,,,,,,,,,,,,,
18,-1.4476363150993476,0.07451737153758957,,,,,,,,,,,,,,,,
19,-1.4535173893082067,0.07369873254075367,,,,,,,,,,,,,,,,
20,-3.8456310369510374,7.720592057541774e-05,,,,,,,,,,,,,,,,
21,-1.8567375705248306,0.03229205643791613,,,,,,,,,,,,,,,,
22,0.35923130523213015,0.3598702809914388,,,,,,,,,,,,,,,,
23,-2.245886058534273,0.01281475706247415,,,,,,,,,,,,,,,,
24,-2.374132691185197,0.009192278736148638,,,,,,,,,,,,,,,,
25,-1.8850066376388015,0.030323649686365802,,,,,,,,,,,,,,,,
26,0.2007307134516571,0.4205402863510254,,,,,,,,,,,,,,,,
27,-2.292692849699496,0.011369441324716489,,,,,,,,,,,,,,,,
28,-0.5790048576637212,0.28156673503225815,,,,,,,,,,,,,,,,
