,Statistic,PValue,model,ntrials,npp_group,mean_v,mean_a,mean_z,mean_t,std_v,std_a,std_z,std_t,par_ind,TypeIerror,nreps,full_speed,output_folder
0,-8.411330447527392,3.670475179597604e-16,,,,,,,,,,,,,,,,
1,-8.013830673940005,6.2280153481519086e-15,,,,,,,,,,,,,,,,
2,-8.477677237403816,2.2676152659212674e-16,,,,,,,,,,,,,,,,
3,-8.944163224388625,7.154124257125881e-18,,,,,,,,,,,,,,,,
4,-6.953893265877558,7.324943283708797e-12,,,,,,,,,,,,,,,,
5,-9.347289177783638,3.281931008406307e-19,,,,,,,,,,,,,,,,
6,-8.346007124677996,5.882594801898642e-16,,,,,,,,,,,,,,,,
7,-9.345191544977345,3.3357171857631183e-19,,,,,,,,,,,,,,,,
8,-8.934754717698723,7.679725952814305e-18,,,,,,,,,,,,,,,,
9,-7.849392411528032,1.9542221671752067e-14,,,,,,,,,,,,,,,,
10,-9.004112762686127,4.548675044130977e-18,,,,,,,,,,,,,,,,
11,-7.301399143859716,7.814476121794078e-13,,,,,,,,,,,,,,,,
12,-10.292683004282077,1.7331185696489141e-22,,,,,,,,,,,,,,,,
13,-7.403933188504603,3.976630400918545e-13,,,,,,,,,,,,,,,,
14,-7.0419096661840355,4.1875074213353576e-12,,,,,,,,,,,,,,,,
15,-7.873108097789159,1.6587991854647573e-14,,,,,,,,,,,,,,,,
16,-8.224470088237608,1.4054489778018976e-15,,,,,,,,,,,,,,,,
17,-8.68099837484585,5.102993802835539e-17,,,,,,,,,,,,,,,,
18,-8.203726245378643,1.6292824964052848e-15,,,,,,,,,,,,,,,,
19,-8.28761102851123,8.94908322439335e-16,,,,,,,,,,,,,,,,
20,-7.240238470391966,1.165412114386038e-12,,,,,,,,,,,,,,,,
21,-7.640985110719514,8.127493163352594e-14,,,,,,,,,,,,,,,,
22,-7.419384066004321,3.589614074139864e-13,,,,,,,,,,,,,,,,
23,-6.893009071353376,1.0751219026546618e-11,,,,,,,,,,,,,,,,
24,-8.286559331390075,9.01679386232877e-16,,,,,,,,,,,,,,,,
25,-8.489776769262523,2.0763860082715836e-16,,,,,,,,,,,,,,,,
26,-9.401451210479673,2.155280038382849e-19,,,,,,,,,,,,,,,,
27,-11.369517188803465,1.9747307673881933e-26,,,,,,,,,,,,,,,,
28,-7.451317477972918,2.9035632587106636e-13,,,,,,,,,,,,,,,,
29,-6.953370173658413,7.34921147198182e-12,,,,,,,,,,,,,,,,
30,-9.288727270861758,5.162448577398198e-19,,,,,,,,,,,,,,,,
31,-7.097146645334761,2.9403094901125754e-12,,,,,,,,,,,,,,,,
32,-8.862393470359573,1.3226638315665395e-17,,,,,,,,,,,,,,,,
33,-6.384928091590073,2.3919267518432143e-10,,,,,,,,,,,,,,,,
34,-7.5278477910122925,1.741840783347164e-13,,,,,,,,,,,,,,,,
35,-9.471925138344412,1.2442476422864206e-19,,,,,,,,,,,,,,,,
36,-7.1356047675064405,2.2959020886012047e-12,,,,,,,,,,,,,,,,
37,-9.47865600678594,1.1804883885984584e-19,,,,,,,,,,,,,,,,
38,-8.282247530139678,9.299732168211832e-16,,,,,,,,,,,,,,,,
39,-8.276886803403285,9.66376540761035e-16,,,,,,,,,,,,,,,,
40,-8.510143258368283,1.7898751739595285e-16,,,,,,,,,,,,,,,,
41,-5.871741882711553,4.5518770408559275e-09,,,,,,,,,,,,,,,,
42,-10.344911151493188,1.1284422244992242e-22,,,,,,,,,,,,,,,,
43,-7.424860466757687,3.461550157035106e-13,,,,,,,,,,,,,,,,
